MODULARITY;ENTROPY;ARI;K2;LAMBDA;RHO;LINKAGE;TIME;ACTIVATION
0.6673;0.0395;0.0783;4;10.0000;0.9500;single;25.3949;sigmoid
0.7177;0.0393;0.0766;4;10.0000;0.9500;complete;25.7790;relu
0.4863;0.0398;0.0428;4;10.0000;0.9500;average;25.5905;relu
0.6460;0.0397;0.0821;4;10.0000;0.9500;single;25.3572;relu
0.6984;0.0394;0.0802;4;10.0000;0.9950;complete;25.7292;sigmoid
0.7085;0.0395;0.0861;4;10.0000;0.9950;average;25.9036;sigmoid
0.7050;0.0395;0.0879;4;10.0000;0.9950;single;25.4555;sigmoid
0.7325;0.0393;0.1268;4;10.0000;0.9950;complete;25.4973;relu
0.2252;0.0403;0.0241;4;10.0000;0.9950;average;25.8184;relu
0.6102;0.0398;0.1146;4;10.0000;0.9950;single;25.2944;relu
0.6822;0.0396;0.0960;5;0.0000;0.5000;complete;9.0208;sigmoid
0.6446;0.0398;0.0931;5;0.0000;0.5000;average;8.9807;sigmoid
0.6854;0.0396;0.0844;5;0.0000;0.5000;single;8.8328;sigmoid
0.6822;0.0396;0.0960;5;0.0000;0.5000;complete;8.6636;relu
0.6446;0.0398;0.0931;5;0.0000;0.5000;average;8.6159;relu
0.6854;0.0396;0.0844;5;0.0000;0.5000;single;8.7342;relu
0.7082;0.0395;0.1143;5;0.0000;0.5500;complete;26.4415;sigmoid
0.6591;0.0397;0.0923;5;0.0000;0.5500;average;26.7105;sigmoid
0.6613;0.0397;0.0709;5;0.0000;0.5500;single;26.3338;sigmoid
0.7082;0.0395;0.1143;5;0.0000;0.5500;complete;26.2614;relu
0.6591;0.0397;0.0923;5;0.0000;0.5500;average;26.4897;relu
0.6613;0.0397;0.0709;5;0.0000;0.5500;single;25.8788;relu
0.7367;0.0394;0.1190;5;0.0000;0.7500;complete;26.5132;sigmoid
0.7260;0.0395;0.0990;5;0.0000;0.7500;average;26.6184;sigmoid
0.7199;0.0397;0.0737;5;0.0000;0.7500;single;25.9134;sigmoid
0.7367;0.0394;0.1190;5;0.0000;0.7500;complete;26.3149;relu
0.7260;0.0395;0.0990;5;0.0000;0.7500;average;26.2314;relu
0.7199;0.0397;0.0737;5;0.0000;0.7500;single;25.8488;relu
0.7683;0.0391;0.1293;5;0.0000;0.9500;complete;26.5430;sigmoid
0.7564;0.0394;0.0964;5;0.0000;0.9500;average;26.5260;sigmoid
0.7467;0.0395;0.0965;5;0.0000;0.9500;single;26.1229;sigmoid
0.7683;0.0391;0.1293;5;0.0000;0.9500;complete;26.2543;relu
0.7564;0.0394;0.0964;5;0.0000;0.9500;average;26.4391;relu
0.7467;0.0395;0.0965;5;0.0000;0.9500;single;25.7688;relu
0.7152;0.0392;0.1169;5;0.0000;0.9950;complete;26.5425;sigmoid
0.7262;0.0394;0.0906;5;0.0000;0.9950;average;26.8517;sigmoid
0.7329;0.0394;0.1013;5;0.0000;0.9950;single;26.0836;sigmoid
0.7152;0.0392;0.1169;5;0.0000;0.9950;complete;26.4723;relu
0.7262;0.0394;0.0906;5;0.0000;0.9950;average;26.4304;relu
0.7329;0.0394;0.1013;5;0.0000;0.9950;single;26.0158;relu
0.6104;0.0396;0.1048;5;0.0000;0.5000;complete;9.0124;sigmoid
0.5607;0.0398;0.0921;5;0.0000;0.5000;average;8.8987;sigmoid
0.5856;0.0397;0.0993;5;0.0000;0.5000;single;9.0795;sigmoid
0.5618;0.0398;0.0931;5;0.0000;0.5000;complete;8.8886;relu
0.5651;0.0399;0.0432;5;0.0000;0.5000;average;8.7132;relu
0.6124;0.0397;0.0944;5;0.0000;0.5000;single;8.7844;relu
0.6356;0.0395;0.1186;5;0.0000;0.5500;complete;27.4957;sigmoid
0.5722;0.0398;0.0896;5;0.0000;0.5500;average;27.1687;sigmoid
0.5609;0.0398;0.0788;5;0.0000;0.5500;single;26.8276;sigmoid
0.5910;0.0397;0.0848;5;0.0000;0.5500;complete;27.1475;relu
0.5728;0.0399;0.0530;5;0.0000;0.5500;average;27.1874;relu
0.5892;0.0399;0.0309;5;0.0000;0.5500;single;27.1589;relu
0.7015;0.0394;0.1297;5;0.0000;0.7500;complete;27.3389;sigmoid
0.6620;0.0396;0.1141;5;0.0000;0.7500;average;27.5391;sigmoid
0.6596;0.0396;0.0885;5;0.0000;0.7500;single;27.1997;sigmoid
0.6767;0.0394;0.1386;5;0.0000;0.7500;complete;27.1565;relu
0.6787;0.0396;0.0861;5;0.0000;0.7500;average;27.1420;relu
0.6775;0.0395;0.1005;5;0.0000;0.7500;single;27.0744;relu
0.7595;0.0391;0.1374;5;0.0000;0.9500;complete;27.9139;sigmoid
0.7466;0.0394;0.0989;5;0.0000;0.9500;average;27.4422;sigmoid
0.7305;0.0394;0.1022;5;0.0000;0.9500;single;27.2051;sigmoid
0.7561;0.0391;0.1493;5;0.0000;0.9500;complete;27.1054;relu
0.7444;0.0394;0.0898;5;0.0000;0.9500;average;27.0623;relu
0.7344;0.0394;0.1083;5;0.0000;0.9500;single;26.8666;relu
0.7152;0.0392;0.1169;5;0.0000;0.9950;complete;27.8554;sigmoid
0.7262;0.0394;0.0906;5;0.0000;0.9950;average;27.6006;sigmoid
0.7329;0.0394;0.1013;5;0.0000;0.9950;single;27.5625;sigmoid
0.7152;0.0392;0.1169;5;0.0000;0.9950;complete;27.5157;relu
0.7262;0.0394;0.0906;5;0.0000;0.9950;average;27.5532;relu
0.7329;0.0394;0.1013;5;0.0000;0.9950;single;27.3460;relu
0.5860;0.0396;0.1059;5;0.0000;0.5000;complete;8.9705;sigmoid
0.5496;0.0398;0.0895;5;0.0000;0.5000;average;9.0160;sigmoid
0.5729;0.0397;0.0999;5;0.0000;0.5000;single;9.0790;sigmoid
0.5601;0.0398;0.0813;5;0.0000;0.5000;complete;8.7471;relu
0.5677;0.0399;0.0424;5;0.0000;0.5000;average;8.6931;relu
0.5875;0.0398;0.1012;5;0.0000;0.5000;single;8.6355;relu
0.6130;0.0395;0.1204;5;0.0000;0.5500;complete;27.7722;sigmoid
0.5563;0.0398;0.0881;5;0.0000;0.5500;average;28.1372;sigmoid
0.5465;0.0398;0.0810;5;0.0000;0.5500;single;26.9088;sigmoid
0.5906;0.0397;0.0849;5;0.0000;0.5500;complete;27.4183;relu
0.5640;0.0399;0.0586;5;0.0000;0.5500;average;27.2123;relu
0.5925;0.0399;0.0355;5;0.0000;0.5500;single;27.0549;relu
0.6778;0.0394;0.1348;5;0.0000;0.7500;complete;27.5069;sigmoid
0.6536;0.0396;0.1152;5;0.0000;0.7500;average;27.7214;sigmoid
0.6429;0.0396;0.0905;5;0.0000;0.7500;single;27.4810;sigmoid
0.6661;0.0394;0.1505;5;0.0000;0.7500;complete;27.3197;relu
0.6731;0.0396;0.0855;5;0.0000;0.7500;average;27.6615;relu
0.6777;0.0395;0.1031;5;0.0000;0.7500;single;27.1253;relu
0.7478;0.0390;0.1469;5;0.0000;0.9500;complete;27.5692;sigmoid
0.7329;0.0394;0.1039;5;0.0000;0.9500;average;27.5488;sigmoid
0.7205;0.0394;0.1092;5;0.0000;0.9500;single;27.2541;sigmoid
0.7552;0.0391;0.1511;5;0.0000;0.9500;complete;27.5466;relu
0.7400;0.0394;0.0905;5;0.0000;0.9500;average;27.6698;relu
0.7340;0.0394;0.1119;5;0.0000;0.9500;single;27.1096;relu
0.7152;0.0392;0.1169;5;0.0000;0.9950;complete;27.8136;sigmoid
0.7262;0.0394;0.0906;5;0.0000;0.9950;average;28.1642;sigmoid
0.7329;0.0394;0.1013;5;0.0000;0.9950;single;27.6012;sigmoid
0.7152;0.0392;0.1169;5;0.0000;0.9950;complete;27.6014;relu
0.7262;0.0394;0.0906;5;0.0000;0.9950;average;27.7077;relu
0.7329;0.0394;0.1013;5;0.0000;0.9950;single;27.3973;relu
0.5768;0.0396;0.1077;5;0.0000;0.5000;complete;9.0042;sigmoid
0.5403;0.0398;0.0890;5;0.0000;0.5000;average;8.9107;sigmoid
0.5613;0.0397;0.1025;5;0.0000;0.5000;single;9.0815;sigmoid
0.5572;0.0398;0.0882;5;0.0000;0.5000;complete;8.8391;relu
0.5643;0.0400;0.0417;5;0.0000;0.5000;average;8.7419;relu
0.5801;0.0398;0.1007;5;0.0000;0.5000;single;8.7386;relu
0.6026;0.0395;0.1212;5;0.0000;0.5500;complete;27.6919;sigmoid
0.5486;0.0398;0.0875;5;0.0000;0.5500;average;27.3794;sigmoid
0.5378;0.0398;0.0818;5;0.0000;0.5500;single;26.9304;sigmoid
0.5830;0.0397;0.0768;5;0.0000;0.5500;complete;27.2235;relu
0.5738;0.0399;0.0521;5;0.0000;0.5500;average;27.2851;relu
0.5906;0.0399;0.0354;5;0.0000;0.5500;single;26.5550;relu
0.6703;0.0394;0.1388;5;0.0000;0.7500;complete;27.9240;sigmoid
0.6507;0.0396;0.1133;5;0.0000;0.7500;average;27.9792;sigmoid
0.6333;0.0396;0.0929;5;0.0000;0.7500;single;27.5165;sigmoid
0.6731;0.0394;0.1429;5;0.0000;0.7500;complete;27.7678;relu
0.6717;0.0396;0.0876;5;0.0000;0.7500;average;27.5613;relu
0.6758;0.0395;0.1044;5;0.0000;0.7500;single;27.0801;relu
0.7404;0.0390;0.1482;5;0.0000;0.9500;complete;27.7271;sigmoid
0.7274;0.0394;0.1088;5;0.0000;0.9500;average;27.6058;sigmoid
0.7117;0.0394;0.1129;5;0.0000;0.9500;single;27.2265;sigmoid
0.7551;0.0391;0.1538;5;0.0000;0.9500;complete;27.5649;relu
0.7384;0.0394;0.0910;5;0.0000;0.9500;average;27.5159;relu
0.7331;0.0394;0.1139;5;0.0000;0.9500;single;27.2813;relu
0.7152;0.0392;0.1169;5;0.0000;0.9950;complete;27.8879;sigmoid
0.7262;0.0394;0.0906;5;0.0000;0.9950;average;28.1969;sigmoid
0.7329;0.0394;0.1013;5;0.0000;0.9950;single;27.5865;sigmoid
0.7152;0.0392;0.1169;5;0.0000;0.9950;complete;27.6847;relu
0.7262;0.0394;0.0906;5;0.0000;0.9950;average;27.9216;relu
0.7329;0.0394;0.1013;5;0.0000;0.9950;single;27.5916;relu
0.5646;0.0396;0.1059;5;0.0000;0.5000;complete;9.0323;sigmoid
0.5352;0.0398;0.0886;5;0.0000;0.5000;average;8.9225;sigmoid
0.5490;0.0397;0.1039;5;0.0000;0.5000;single;9.0417;sigmoid
0.5530;0.0398;0.0894;5;0.0000;0.5000;complete;8.7620;relu
0.5620;0.0400;0.0417;5;0.0000;0.5000;average;8.6894;relu
0.5773;0.0398;0.0841;5;0.0000;0.5000;single;8.7032;relu
0.5991;0.0395;0.1209;5;0.0000;0.5500;complete;27.5090;sigmoid
0.5434;0.0398;0.0869;5;0.0000;0.5500;average;27.5476;sigmoid
0.5351;0.0398;0.0824;5;0.0000;0.5500;single;27.0724;sigmoid
0.5888;0.0396;0.0974;5;0.0000;0.5500;complete;26.8829;relu
0.5630;0.0399;0.0556;5;0.0000;0.5500;average;26.9326;relu
0.5837;0.0399;0.0335;5;0.0000;0.5500;single;26.4775;relu
0.6651;0.0394;0.1428;5;0.0000;0.7500;complete;27.7431;sigmoid
0.6485;0.0396;0.1122;5;0.0000;0.7500;average;27.8873;sigmoid
0.6225;0.0396;0.0962;5;0.0000;0.7500;single;27.7748;sigmoid
0.6724;0.0394;0.1393;5;0.0000;0.7500;complete;27.4929;relu
0.6688;0.0396;0.0873;5;0.0000;0.7500;average;27.4252;relu
0.6709;0.0395;0.1050;5;0.0000;0.7500;single;26.9617;relu
0.7357;0.0390;0.1527;5;0.0000;0.9500;complete;27.8221;sigmoid
0.7223;0.0394;0.1111;5;0.0000;0.9500;average;27.9388;sigmoid
0.7081;0.0394;0.1176;5;0.0000;0.9500;single;27.7331;sigmoid
0.7545;0.0391;0.1576;5;0.0000;0.9500;complete;27.8911;relu
0.7371;0.0394;0.0890;5;0.0000;0.9500;average;27.7334;relu
0.7319;0.0394;0.1121;5;0.0000;0.9500;single;27.6599;relu
0.7152;0.0392;0.1172;5;0.0000;0.9950;complete;28.0434;sigmoid
0.7262;0.0394;0.0906;5;0.0000;0.9950;average;28.1890;sigmoid
0.7329;0.0394;0.1013;5;0.0000;0.9950;single;27.8737;sigmoid
0.7152;0.0392;0.1169;5;0.0000;0.9950;complete;27.8899;relu
0.7262;0.0394;0.0906;5;0.0000;0.9950;average;27.6062;relu
0.7329;0.0394;0.1013;5;0.0000;0.9950;single;27.4720;relu
0.5511;0.0396;0.1061;5;0.0000;0.5000;complete;8.9926;sigmoid
0.5305;0.0398;0.0841;5;0.0000;0.5000;average;8.9458;sigmoid
0.5383;0.0397;0.1008;5;0.0000;0.5000;single;8.8784;sigmoid
0.5453;0.0398;0.0921;5;0.0000;0.5000;complete;8.6725;relu
0.5516;0.0400;0.0422;5;0.0000;0.5000;average;8.8483;relu
0.5745;0.0398;0.1037;5;0.0000;0.5000;single;8.7312;relu
0.5813;0.0395;0.1197;5;0.0000;0.5500;complete;27.0825;sigmoid
0.5407;0.0398;0.0872;5;0.0000;0.5500;average;27.4937;sigmoid
0.5227;0.0398;0.0844;5;0.0000;0.5500;single;26.6083;sigmoid
0.5829;0.0396;0.0866;5;0.0000;0.5500;complete;26.5659;relu
0.5713;0.0399;0.0525;5;0.0000;0.5500;average;26.4819;relu
0.5783;0.0399;0.0364;5;0.0000;0.5500;single;26.0686;relu
0.6601;0.0394;0.1447;5;0.0000;0.7500;complete;27.8996;sigmoid
0.6345;0.0396;0.1128;5;0.0000;0.7500;average;27.9398;sigmoid
0.6199;0.0396;0.0995;5;0.0000;0.7500;single;27.3938;sigmoid
0.6767;0.0394;0.1551;5;0.0000;0.7500;complete;27.3446;relu
0.6652;0.0396;0.0849;5;0.0000;0.7500;average;27.3546;relu
0.6741;0.0395;0.1170;5;0.0000;0.7500;single;26.9352;relu
0.7317;0.0390;0.1593;5;0.0000;0.9500;complete;27.9836;sigmoid
0.7170;0.0394;0.1114;5;0.0000;0.9500;average;27.7292;sigmoid
0.7059;0.0394;0.1214;5;0.0000;0.9500;single;27.6811;sigmoid
0.7579;0.0391;0.1563;5;0.0000;0.9500;complete;27.8824;relu
0.7367;0.0394;0.0871;5;0.0000;0.9500;average;27.8762;relu
0.7319;0.0394;0.1140;5;0.0000;0.9500;single;27.8079;relu
0.7151;0.0392;0.1177;5;0.0000;0.9950;complete;28.2844;sigmoid
0.7262;0.0394;0.0906;5;0.0000;0.9950;average;28.1510;sigmoid
0.7327;0.0394;0.1014;5;0.0000;0.9950;single;27.6835;sigmoid
0.7147;0.0392;0.1167;5;0.0000;0.9950;complete;28.1361;relu
0.7262;0.0394;0.0906;5;0.0000;0.9950;average;28.0717;relu
0.7325;0.0394;0.1009;5;0.0000;0.9950;single;27.6801;relu
0.5428;0.0396;0.1079;5;0.0001;0.5000;complete;9.0462;sigmoid
0.5187;0.0398;0.0861;5;0.0001;0.5000;average;8.8576;sigmoid
0.5281;0.0397;0.1021;5;0.0001;0.5000;single;8.9848;sigmoid
0.5395;0.0397;0.0975;5;0.0001;0.5000;complete;8.7650;relu
0.5459;0.0400;0.0415;5;0.0001;0.5000;average;8.6843;relu
0.5752;0.0398;0.1066;5;0.0001;0.5000;single;8.7120;relu
0.5783;0.0395;0.1195;5;0.0001;0.5500;complete;26.8696;sigmoid
0.5353;0.0398;0.0878;5;0.0001;0.5500;average;26.8617;sigmoid
0.5184;0.0398;0.0812;5;0.0001;0.5500;single;26.7573;sigmoid
0.5820;0.0396;0.0929;5;0.0001;0.5500;complete;26.3702;relu
0.5500;0.0399;0.0653;5;0.0001;0.5500;average;26.1275;relu
0.5570;0.0399;0.0364;5;0.0001;0.5500;single;25.8083;relu
0.6501;0.0393;0.1499;5;0.0001;0.7500;complete;27.3756;sigmoid
0.6228;0.0396;0.1093;5;0.0001;0.7500;average;27.5864;sigmoid
0.6142;0.0396;0.1007;5;0.0001;0.7500;single;27.1515;sigmoid
0.6688;0.0394;0.1527;5;0.0001;0.7500;complete;26.8089;relu
0.6673;0.0396;0.0815;5;0.0001;0.7500;average;27.0548;relu
0.6701;0.0395;0.1191;5;0.0001;0.7500;single;26.5550;relu
0.7292;0.0390;0.1605;5;0.0001;0.9500;complete;28.3551;sigmoid
0.7129;0.0394;0.1126;5;0.0001;0.9500;average;28.5371;sigmoid
0.7008;0.0394;0.1237;5;0.0001;0.9500;single;28.3542;sigmoid
0.7589;0.0391;0.1563;5;0.0001;0.9500;complete;28.1208;relu
0.7362;0.0394;0.0879;5;0.0001;0.9500;average;28.2394;relu
0.7301;0.0394;0.1148;5;0.0001;0.9500;single;27.7046;relu
0.7125;0.0392;0.1194;5;0.0001;0.9950;complete;28.3706;sigmoid
0.7233;0.0394;0.0904;5;0.0001;0.9950;average;28.1822;sigmoid
0.7288;0.0394;0.1050;5;0.0001;0.9950;single;27.8343;sigmoid
0.7133;0.0392;0.1161;5;0.0001;0.9950;complete;28.3653;relu
0.7226;0.0394;0.0875;5;0.0001;0.9950;average;28.2225;relu
0.7274;0.0394;0.0970;5;0.0001;0.9950;single;27.9835;relu
0.5338;0.0396;0.1142;5;0.0010;0.5000;complete;8.9514;sigmoid
0.5056;0.0398;0.0863;5;0.0010;0.5000;average;8.9605;sigmoid
0.5137;0.0397;0.1096;5;0.0010;0.5000;single;8.9443;sigmoid
0.5740;0.0396;0.1072;5;0.0010;0.5000;complete;8.8257;relu
0.5298;0.0400;0.0483;5;0.0010;0.5000;average;8.9483;relu
0.5738;0.0397;0.1112;5;0.0010;0.5000;single;8.6125;relu
0.5389;0.0396;0.1108;5;0.0010;0.5500;complete;26.4260;sigmoid
0.5282;0.0398;0.0893;5;0.0010;0.5500;average;26.3468;sigmoid
0.5214;0.0398;0.0766;5;0.0010;0.5500;single;26.3379;sigmoid
0.5839;0.0395;0.1146;5;0.0010;0.5500;complete;26.0449;relu
0.5332;0.0399;0.0766;5;0.0010;0.5500;average;26.3974;relu
0.5297;0.0398;0.0990;5;0.0010;0.5500;single;26.0513;relu
0.6422;0.0394;0.1456;5;0.0010;0.7500;complete;26.9933;sigmoid
0.6134;0.0396;0.1104;5;0.0010;0.7500;average;27.0042;sigmoid
0.6027;0.0396;0.0932;5;0.0010;0.7500;single;26.8962;sigmoid
0.6669;0.0393;0.1673;5;0.0010;0.7500;complete;26.3125;relu
0.6681;0.0396;0.0756;5;0.0010;0.7500;average;26.2849;relu
0.6822;0.0394;0.1371;5;0.0010;0.7500;single;26.0543;relu
0.7248;0.0391;0.1609;5;0.0010;0.9500;complete;27.9727;sigmoid
0.7041;0.0394;0.1139;5;0.0010;0.9500;average;28.0174;sigmoid
0.6985;0.0394;0.1254;5;0.0010;0.9500;single;27.8472;sigmoid
0.7573;0.0391;0.1517;5;0.0010;0.9500;complete;27.0372;relu
0.7388;0.0394;0.0880;5;0.0010;0.9500;average;26.9298;relu
0.7320;0.0394;0.1150;5;0.0010;0.9500;single;26.6815;relu
0.6920;0.0391;0.1258;5;0.0010;0.9950;complete;28.8316;sigmoid
0.7105;0.0394;0.0967;5;0.0010;0.9950;average;28.8944;sigmoid
0.7107;0.0394;0.0975;5;0.0010;0.9950;single;28.3888;sigmoid
0.7113;0.0392;0.1130;5;0.0010;0.9950;complete;28.1534;relu
0.7310;0.0394;0.0972;5;0.0010;0.9950;average;27.8388;relu
0.7233;0.0394;0.0906;5;0.0010;0.9950;single;27.8248;relu
0.5246;0.0396;0.1136;5;0.0100;0.5000;complete;8.9621;sigmoid
0.4984;0.0398;0.0861;5;0.0100;0.5000;average;8.8659;sigmoid
0.4851;0.0398;0.0702;5;0.0100;0.5000;single;8.8234;sigmoid
0.5145;0.0397;0.1158;5;0.0100;0.5000;complete;8.5898;relu
0.4923;0.0399;0.0662;5;0.0100;0.5000;average;8.7980;relu
0.5467;0.0397;0.1156;5;0.0100;0.5000;single;8.6790;relu
0.5143;0.0396;0.1182;5;0.0100;0.5500;complete;26.2787;sigmoid
0.5095;0.0398;0.0892;5;0.0100;0.5500;average;26.4516;sigmoid
0.4958;0.0398;0.0767;5;0.0100;0.5500;single;26.3202;sigmoid
0.5311;0.0397;0.1156;5;0.0100;0.5500;complete;26.0775;relu
0.5175;0.0399;0.0692;5;0.0100;0.5500;average;26.0527;relu
0.5527;0.0397;0.1164;5;0.0100;0.5500;single;26.1358;relu
0.6349;0.0394;0.1444;5;0.0100;0.7500;complete;26.3526;sigmoid
0.6059;0.0396;0.1110;5;0.0100;0.7500;average;26.5376;sigmoid
0.5978;0.0396;0.0980;5;0.0100;0.7500;single;26.1749;sigmoid
0.6620;0.0392;0.2030;5;0.0100;0.7500;complete;25.9283;relu
0.6580;0.0396;0.0811;5;0.0100;0.7500;average;26.1592;relu
0.6909;0.0394;0.1481;5;0.0100;0.7500;single;25.6522;relu
0.7250;0.0390;0.1681;5;0.0100;0.9500;complete;26.6929;sigmoid
0.7067;0.0394;0.1132;5;0.0100;0.9500;average;27.1955;sigmoid
0.6952;0.0394;0.1245;5;0.0100;0.9500;single;27.2280;sigmoid
0.7578;0.0391;0.1517;5;0.0100;0.9500;complete;26.2225;relu
0.7364;0.0394;0.0873;5;0.0100;0.9500;average;26.4017;relu
0.7379;0.0394;0.1031;5;0.0100;0.9500;single;26.0730;relu
0.6808;0.0392;0.1228;5;0.0100;0.9950;complete;28.1501;sigmoid
0.7010;0.0394;0.1102;5;0.0100;0.9950;average;27.8835;sigmoid
0.6922;0.0394;0.1087;5;0.0100;0.9950;single;27.6650;sigmoid
0.7347;0.0392;0.1119;5;0.0100;0.9950;complete;26.3475;relu
0.7385;0.0394;0.0836;5;0.0100;0.9950;average;26.2470;relu
0.7215;0.0395;0.0772;5;0.0100;0.9950;single;26.1587;relu
0.4926;0.0396;0.1136;5;0.1000;0.5000;complete;8.8622;sigmoid
0.4593;0.0398;0.0858;5;0.1000;0.5000;average;8.8681;sigmoid
0.4649;0.0399;0.0710;5;0.1000;0.5000;single;9.0198;sigmoid
0.5081;0.0398;0.0927;5;0.1000;0.5000;complete;8.7447;relu
0.5635;0.0398;0.0675;5;0.1000;0.5000;average;8.6069;relu
0.3978;0.0402;0.0154;5;0.1000;0.5000;single;8.6800;relu
0.4881;0.0396;0.1133;5;0.1000;0.5500;complete;26.2146;sigmoid
0.4853;0.0398;0.0900;5;0.1000;0.5500;average;26.3831;sigmoid
0.4930;0.0398;0.0667;5;0.1000;0.5500;single;26.2582;sigmoid
0.5110;0.0399;0.0683;5;0.1000;0.5500;complete;26.1660;relu
0.5128;0.0400;0.0382;5;0.1000;0.5500;average;26.0817;relu
0.5312;0.0398;0.1239;5;0.1000;0.5500;single;25.9560;relu
0.6267;0.0395;0.1246;5;0.1000;0.7500;complete;26.2560;sigmoid
0.5830;0.0396;0.0899;5;0.1000;0.7500;average;26.2265;sigmoid
0.5558;0.0397;0.0750;5;0.1000;0.7500;single;26.5644;sigmoid
0.6531;0.0392;0.2183;5;0.1000;0.7500;complete;26.4439;relu
0.6081;0.0397;0.0810;5;0.1000;0.7500;average;26.0121;relu
0.6270;0.0396;0.1317;5;0.1000;0.7500;single;26.0433;relu
0.7274;0.0391;0.1622;5;0.1000;0.9500;complete;26.6364;sigmoid
0.6983;0.0394;0.1139;5;0.1000;0.9500;average;26.1985;sigmoid
0.6917;0.0394;0.1254;5;0.1000;0.9500;single;26.1783;sigmoid
0.7391;0.0391;0.1488;5;0.1000;0.9500;complete;25.9913;relu
0.7275;0.0395;0.0756;5;0.1000;0.9500;average;26.1623;relu
0.7276;0.0395;0.0571;5;0.1000;0.9500;single;25.7484;relu
0.6921;0.0392;0.1195;5;0.1000;0.9950;complete;26.4529;sigmoid
0.7085;0.0394;0.1062;5;0.1000;0.9950;average;26.2594;sigmoid
0.7009;0.0395;0.0701;5;0.1000;0.9950;single;26.1619;sigmoid
0.7216;0.0393;0.0980;5;0.1000;0.9950;complete;26.1168;relu
0.7214;0.0394;0.1057;5;0.1000;0.9950;average;26.0290;relu
0.7223;0.0395;0.0873;5;0.1000;0.9950;single;25.9788;relu
0.4741;0.0398;0.0905;5;1.0000;0.5000;complete;8.9176;sigmoid
0.4684;0.0397;0.0995;5;1.0000;0.5000;average;8.9502;sigmoid
0.3961;0.0400;0.0437;5;1.0000;0.5000;single;8.8500;sigmoid
0.5039;0.0400;0.0315;5;1.0000;0.5000;complete;8.6689;relu
0.5850;0.0397;0.0663;5;1.0000;0.5000;average;8.7957;relu
0.4897;0.0400;0.0258;5;1.0000;0.5000;single;8.6359;relu
0.4933;0.0396;0.1179;5;1.0000;0.5500;complete;26.3802;sigmoid
0.4468;0.0397;0.0923;5;1.0000;0.5500;average;26.1921;sigmoid
0.4233;0.0399;0.0735;5;1.0000;0.5500;single;26.0252;sigmoid
0.4128;0.0402;0.0152;5;1.0000;0.5500;complete;26.1003;relu
0.4767;0.0400;0.0251;5;1.0000;0.5500;average;26.1926;relu
0.4445;0.0401;0.0198;5;1.0000;0.5500;single;25.9457;relu
0.6055;0.0394;0.1126;5;1.0000;0.7500;complete;26.1824;sigmoid
0.5315;0.0396;0.1061;5;1.0000;0.7500;average;26.2215;sigmoid
0.5257;0.0397;0.0858;5;1.0000;0.7500;single;26.0853;sigmoid
0.6142;0.0395;0.1088;5;1.0000;0.7500;complete;26.1188;relu
0.6007;0.0397;0.0586;5;1.0000;0.7500;average;25.9042;relu
0.6495;0.0394;0.0943;5;1.0000;0.7500;single;25.9512;relu
0.6995;0.0393;0.1320;5;1.0000;0.9500;complete;26.3876;sigmoid
0.6304;0.0396;0.0841;5;1.0000;0.9500;average;26.4703;sigmoid
0.6510;0.0395;0.1075;5;1.0000;0.9500;single;26.2009;sigmoid
0.7316;0.0394;0.0866;5;1.0000;0.9500;complete;26.0409;relu
0.7274;0.0395;0.0606;5;1.0000;0.9500;average;26.0742;relu
0.7357;0.0394;0.0921;5;1.0000;0.9500;single;25.9655;relu
0.7287;0.0392;0.1347;5;1.0000;0.9950;complete;26.3623;sigmoid
0.7089;0.0396;0.0803;5;1.0000;0.9950;average;26.4561;sigmoid
0.6815;0.0396;0.0738;5;1.0000;0.9950;single;26.0370;sigmoid
0.7088;0.0394;0.0810;5;1.0000;0.9950;complete;25.9454;relu
0.7143;0.0395;0.0851;5;1.0000;0.9950;average;25.8876;relu
0.7381;0.0393;0.1210;5;1.0000;0.9950;single;25.7520;relu
0.4203;0.0397;0.0949;5;10.0000;0.5000;complete;8.9355;sigmoid
0.3767;0.0398;0.0581;5;10.0000;0.5000;average;8.8925;sigmoid
0.3173;0.0400;0.0387;5;10.0000;0.5000;single;8.8815;sigmoid
0.4889;0.0393;0.1454;5;10.0000;0.5000;complete;8.6507;relu
0.2511;0.0397;0.0861;5;10.0000;0.5000;average;8.6148;relu
0.1694;0.0395;0.0827;5;10.0000;0.5000;single;8.7627;relu
0.4267;0.0396;0.1246;5;10.0000;0.5500;complete;26.1510;sigmoid
0.3623;0.0399;0.0445;5;10.0000;0.5500;average;26.3014;sigmoid
0.3825;0.0397;0.0729;5;10.0000;0.5500;single;25.9103;sigmoid
0.4060;0.0391;0.1952;5;10.0000;0.5500;complete;25.9521;relu
0.2633;0.0395;0.0580;5;10.0000;0.5500;average;26.0478;relu
0.1317;0.0396;0.0499;5;10.0000;0.5500;single;25.7724;relu
0.5790;0.0395;0.0862;5;10.0000;0.7500;complete;26.2812;sigmoid
0.4617;0.0397;0.0654;5;10.0000;0.7500;average;26.4597;sigmoid
0.5117;0.0396;0.0843;5;10.0000;0.7500;single;26.2174;sigmoid
0.5583;0.0392;0.1183;5;10.0000;0.7500;complete;26.0268;relu
0.3196;0.0395;0.0796;5;10.0000;0.7500;average;25.8125;relu
0.4380;0.0394;0.1593;5;10.0000;0.7500;single;25.8132;relu
0.6758;0.0393;0.1103;5;10.0000;0.9500;complete;26.2466;sigmoid
