MODULARITY;ENTROPY;ARI;K2;LAMBDA;RHO;LINKAGE;TIME;ACTIVATION
0.4184;0.3695;0.4868;15;0.1000;0.7500;average;3.4548;sigmoid
0.3908;0.3598;0.2708;15;0.1000;0.7500;single;4.1777;sigmoid
-0.0352;0.2694;-0.0005;15;0.1000;0.7500;complete;3.0245;relu
-0.0352;0.2694;-0.0005;15;0.1000;0.7500;average;3.7698;relu
-0.0352;0.2694;-0.0005;15;0.1000;0.7500;single;3.1050;relu
0.4189;0.3688;0.4591;15;0.1000;0.9500;complete;4.1080;sigmoid
0.4187;0.3702;0.5348;15;0.1000;0.9500;average;3.3483;sigmoid
0.4186;0.3692;0.4252;15;0.1000;0.9500;single;4.1909;sigmoid
0.0013;0.3295;0.0003;15;0.1000;0.9500;complete;3.1123;relu
0.0012;0.3244;0.0011;15;0.1000;0.9500;average;3.7849;relu
0.0011;0.3279;0.0006;15;0.1000;0.9500;single;3.1199;relu
0.1563;0.3236;0.0496;15;0.1000;0.9950;complete;4.1261;sigmoid
0.0008;0.3718;-0.0003;15;0.1000;0.9950;average;3.3809;sigmoid
0.0003;0.3779;0.0001;15;0.1000;0.9950;single;4.1038;sigmoid
0.0011;0.3291;0.0001;15;0.1000;0.9950;complete;3.0784;relu
0.0011;0.3274;0.0003;15;0.1000;0.9950;average;3.8166;relu
0.0046;0.3275;0.0012;15;0.1000;0.9950;single;3.0431;relu
-0.0097;0.2947;0.0050;15;1.0000;0.5000;complete;0.7122;sigmoid
0.1394;0.3514;0.1279;15;1.0000;0.5000;average;0.6781;sigmoid
-0.0165;0.2921;-0.0000;15;1.0000;0.5000;single;0.7653;sigmoid
-0.0352;0.2694;-0.0005;15;1.0000;0.5000;complete;0.4178;relu
-0.0352;0.2694;-0.0005;15;1.0000;0.5000;average;0.4358;relu
-0.0352;0.2694;-0.0005;15;1.0000;0.5000;single;0.4274;relu
0.0070;0.2964;0.0041;15;1.0000;0.5500;complete;4.0032;sigmoid
0.0213;0.3036;0.0072;15;1.0000;0.5500;average;3.3919;sigmoid
-0.0234;0.2907;0.0027;15;1.0000;0.5500;single;4.2280;sigmoid
-0.0352;0.2694;-0.0005;15;1.0000;0.5500;complete;3.0578;relu
-0.0352;0.2694;-0.0005;15;1.0000;0.5500;average;3.7547;relu
-0.0352;0.2694;-0.0005;15;1.0000;0.5500;single;3.1773;relu
-0.0155;0.2927;0.0016;15;1.0000;0.7500;complete;4.2184;sigmoid
0.0109;0.3443;0.0002;15;1.0000;0.7500;average;3.4317;sigmoid
-0.0152;0.2931;-0.0006;15;1.0000;0.7500;single;4.0957;sigmoid
-0.0352;0.2694;-0.0005;15;1.0000;0.7500;complete;3.0498;relu
-0.0352;0.2694;-0.0005;15;1.0000;0.7500;average;3.8544;relu
-0.0352;0.2694;-0.0005;15;1.0000;0.7500;single;3.0343;relu
-0.0021;0.3014;-0.0007;15;1.0000;0.9500;complete;4.0930;sigmoid
0.0093;0.3548;-0.0004;15;1.0000;0.9500;average;3.3847;sigmoid
-0.0097;0.2944;-0.0007;15;1.0000;0.9500;single;4.1113;sigmoid
-0.0352;0.2694;-0.0005;15;1.0000;0.9500;complete;3.0536;relu
-0.0352;0.2694;-0.0005;15;1.0000;0.9500;average;3.8274;relu
-0.0297;0.2635;-0.0004;15;1.0000;0.9500;single;3.0764;relu
-0.0047;0.2954;-0.0005;15;1.0000;0.9950;complete;4.1441;sigmoid
-0.0103;0.2778;-0.0002;15;1.0000;0.9950;average;3.3373;sigmoid
-0.0403;0.2848;-0.0006;15;1.0000;0.9950;single;4.1073;sigmoid
-0.0323;0.2703;-0.0006;15;1.0000;0.9950;complete;3.1519;relu
-0.0125;0.2780;0.0014;15;1.0000;0.9950;average;3.7849;relu
0.0025;0.2716;0.0001;15;1.0000;0.9950;single;3.0888;relu
0.0316;0.3033;0.0027;15;10.0000;0.5000;complete;0.7134;sigmoid
0.0124;0.2921;0.0042;15;10.0000;0.5000;average;0.7097;sigmoid
-0.0338;0.2674;-0.0005;15;10.0000;0.5000;single;0.7119;sigmoid
-0.0352;0.2694;-0.0005;15;10.0000;0.5000;complete;0.4243;relu
-0.0359;0.2636;-0.0000;15;10.0000;0.5000;average;0.4256;relu
-0.0352;0.2694;-0.0005;15;10.0000;0.5000;single;0.4225;relu
0.0172;0.2982;0.0042;15;10.0000;0.5500;complete;4.0535;sigmoid
0.0051;0.2961;0.0020;15;10.0000;0.5500;average;3.4298;sigmoid
-0.0305;0.2626;-0.0005;15;10.0000;0.5500;single;4.1115;sigmoid
-0.0352;0.2694;-0.0005;15;10.0000;0.5500;complete;3.0233;relu
-0.0352;0.2694;-0.0005;15;10.0000;0.5500;average;3.7612;relu
-0.0375;0.2625;-0.0005;15;10.0000;0.5500;single;3.0339;relu
0.0105;0.2933;0.0027;15;10.0000;0.7500;complete;4.0856;sigmoid
0.0236;0.2979;0.0019;15;10.0000;0.7500;average;3.3611;sigmoid
0.0204;0.2814;0.0025;15;10.0000;0.7500;single;4.1610;sigmoid
-0.0352;0.2694;-0.0005;15;10.0000;0.7500;complete;3.0313;relu
-0.0375;0.2625;-0.0005;15;10.0000;0.7500;average;3.7671;relu
-0.0352;0.2694;-0.0005;15;10.0000;0.7500;single;3.1022;relu
0.0076;0.2982;0.0030;15;10.0000;0.9500;complete;4.2878;sigmoid
0.0256;0.3032;0.0044;15;10.0000;0.9500;average;3.3886;sigmoid
-0.0360;0.2680;-0.0007;15;10.0000;0.9500;single;4.1081;sigmoid
-0.0352;0.2694;-0.0005;15;10.0000;0.9500;complete;3.0239;relu
-0.0377;0.2613;-0.0003;15;10.0000;0.9500;average;3.8247;relu
-0.0375;0.2625;-0.0005;15;10.0000;0.9500;single;3.0323;relu
0.0226;0.2984;0.0044;15;10.0000;0.9950;complete;4.1610;sigmoid
0.0002;0.3066;-0.0000;15;10.0000;0.9950;average;3.3826;sigmoid
-0.0341;0.2919;-0.0003;15;10.0000;0.9950;single;4.1743;sigmoid
-0.0359;0.2636;-0.0000;15;10.0000;0.9950;complete;3.0730;relu
-0.0298;0.2622;-0.0002;15;10.0000;0.9950;average;3.7990;relu
-0.0375;0.2625;-0.0005;15;10.0000;0.9950;single;3.0232;relu
0.4244;0.3779;0.6163;20;0.0000;0.5000;complete;0.8987;sigmoid
0.4244;0.3740;0.4683;20;0.0000;0.5000;average;0.9544;sigmoid
0.4246;0.3740;0.4701;20;0.0000;0.5000;single;0.8851;sigmoid
0.4244;0.3779;0.6163;20;0.0000;0.5000;complete;0.5125;relu
0.4244;0.3740;0.4683;20;0.0000;0.5000;average;0.5125;relu
0.4246;0.3740;0.4701;20;0.0000;0.5000;single;0.5734;relu
0.4244;0.3779;0.6163;20;0.0000;0.5500;complete;4.1539;sigmoid
0.4244;0.3740;0.4683;20;0.0000;0.5500;average;3.4696;sigmoid
0.4246;0.3740;0.4701;20;0.0000;0.5500;single;4.2953;sigmoid
0.4244;0.3779;0.6163;20;0.0000;0.5500;complete;3.1529;relu
0.4244;0.3740;0.4683;20;0.0000;0.5500;average;3.8371;relu
0.4246;0.3740;0.4701;20;0.0000;0.5500;single;3.1298;relu
0.4243;0.3776;0.6163;20;0.0000;0.7500;complete;4.2920;sigmoid
0.4243;0.3737;0.4683;20;0.0000;0.7500;average;3.5354;sigmoid
0.4243;0.3738;0.4701;20;0.0000;0.7500;single;4.2845;sigmoid
0.4243;0.3776;0.6163;20;0.0000;0.7500;complete;3.1104;relu
0.4243;0.3737;0.4683;20;0.0000;0.7500;average;3.8955;relu
0.4243;0.3738;0.4701;20;0.0000;0.7500;single;3.1444;relu
0.4241;0.3779;0.6376;20;0.0000;0.9500;complete;4.2770;sigmoid
0.4241;0.3737;0.4887;20;0.0000;0.9500;average;3.5657;sigmoid
0.4239;0.3739;0.4850;20;0.0000;0.9500;single;4.3558;sigmoid
0.4241;0.3779;0.6376;20;0.0000;0.9500;complete;3.1109;relu
0.4241;0.3737;0.4887;20;0.0000;0.9500;average;3.8378;relu
0.4239;0.3739;0.4850;20;0.0000;0.9500;single;3.1299;relu
0.4222;0.3781;0.6206;20;0.0000;0.9950;complete;4.3605;sigmoid
0.4242;0.3740;0.4738;20;0.0000;0.9950;average;3.5667;sigmoid
0.4234;0.3742;0.4812;20;0.0000;0.9950;single;4.3304;sigmoid
0.4222;0.3781;0.6206;20;0.0000;0.9950;complete;3.1432;relu
0.4242;0.3740;0.4738;20;0.0000;0.9950;average;3.8391;relu
0.4234;0.3742;0.4812;20;0.0000;0.9950;single;3.0989;relu
0.4244;0.3763;0.6017;20;0.0000;0.5000;complete;0.8352;sigmoid
0.4244;0.3763;0.6017;20;0.0000;0.5000;average;0.8339;sigmoid
0.4246;0.3719;0.5134;20;0.0000;0.5000;single;0.8897;sigmoid
0.4244;0.3716;0.4794;20;0.0000;0.5000;complete;0.4600;relu
0.4244;0.3716;0.4794;20;0.0000;0.5000;average;0.4623;relu
0.4246;0.3716;0.4812;20;0.0000;0.5000;single;0.4638;relu
0.4244;0.3736;0.5688;20;0.0000;0.5500;complete;4.0876;sigmoid
0.4244;0.3763;0.6017;20;0.0000;0.5500;average;3.5170;sigmoid
0.4246;0.3719;0.5134;20;0.0000;0.5500;single;4.2356;sigmoid
0.4244;0.3716;0.4794;20;0.0000;0.5500;complete;3.0680;relu
0.4244;0.3716;0.4794;20;0.0000;0.5500;average;3.8005;relu
0.4246;0.3716;0.4812;20;0.0000;0.5500;single;3.0720;relu
0.4243;0.3712;0.4775;20;0.0000;0.7500;complete;4.2208;sigmoid
0.4243;0.3761;0.6017;20;0.0000;0.7500;average;3.5446;sigmoid
0.4243;0.3716;0.5134;20;0.0000;0.7500;single;4.2823;sigmoid
0.4243;0.3714;0.4794;20;0.0000;0.7500;complete;3.0562;relu
0.4243;0.3714;0.4794;20;0.0000;0.7500;average;3.7973;relu
0.4243;0.3714;0.4812;20;0.0000;0.7500;single;3.0620;relu
0.4241;0.3713;0.4963;20;0.0000;0.9500;complete;4.3344;sigmoid
0.4241;0.3737;0.5954;20;0.0000;0.9500;average;3.4731;sigmoid
0.4239;0.3716;0.5290;20;0.0000;0.9500;single;4.2531;sigmoid
0.4241;0.3713;0.4963;20;0.0000;0.9500;complete;3.0569;relu
0.4241;0.3712;0.4982;20;0.0000;0.9500;average;3.8152;relu
0.4239;0.3714;0.4944;20;0.0000;0.9500;single;3.0487;relu
0.4222;0.3713;0.5001;20;0.0000;0.9950;complete;4.2346;sigmoid
0.4242;0.3715;0.5290;20;0.0000;0.9950;average;3.5173;sigmoid
0.4234;0.3719;0.5329;20;0.0000;0.9950;single;4.2301;sigmoid
0.4222;0.3711;0.5270;20;0.0000;0.9950;complete;3.0704;relu
0.4242;0.3715;0.4831;20;0.0000;0.9950;average;3.8272;relu
0.4234;0.3718;0.4906;20;0.0000;0.9950;single;3.1408;relu
0.4244;0.3716;0.4794;20;0.0000;0.5000;complete;0.8490;sigmoid
0.4244;0.3763;0.6017;20;0.0000;0.5000;average;0.8350;sigmoid
0.4246;0.3719;0.5134;20;0.0000;0.5000;single;0.8462;sigmoid
0.4244;0.3716;0.4794;20;0.0000;0.5000;complete;0.4615;relu
0.4244;0.3716;0.4794;20;0.0000;0.5000;average;0.4614;relu
0.4245;0.3714;0.4831;20;0.0000;0.5000;single;0.4696;relu
0.4244;0.3716;0.4794;20;0.0000;0.5500;complete;4.1017;sigmoid
0.4244;0.3735;0.5728;20;0.0000;0.5500;average;3.4447;sigmoid
0.4246;0.3719;0.5134;20;0.0000;0.5500;single;4.2512;sigmoid
0.4244;0.3714;0.4812;20;0.0000;0.5500;complete;3.0717;relu
0.4244;0.3714;0.4812;20;0.0000;0.5500;average;3.7960;relu
0.4245;0.3714;0.4831;20;0.0000;0.5500;single;3.0654;relu
0.4243;0.3712;0.4775;20;0.0000;0.7500;complete;4.2992;sigmoid
0.4243;0.3761;0.6017;20;0.0000;0.7500;average;3.4726;sigmoid
0.4243;0.3716;0.5134;20;0.0000;0.7500;single;4.2886;sigmoid
0.4243;0.3714;0.4794;20;0.0000;0.7500;complete;3.0909;relu
0.4243;0.3714;0.4794;20;0.0000;0.7500;average;3.9524;relu
0.4243;0.3714;0.4812;20;0.0000;0.7500;single;3.0572;relu
0.4241;0.3713;0.4963;20;0.0000;0.9500;complete;4.2222;sigmoid
0.4241;0.3737;0.5954;20;0.0000;0.9500;average;3.4755;sigmoid
0.4239;0.3716;0.5290;20;0.0000;0.9500;single;4.2810;sigmoid
0.4241;0.3713;0.4963;20;0.0000;0.9500;complete;3.0423;relu
0.4241;0.3712;0.4982;20;0.0000;0.9500;average;3.8812;relu
0.4239;0.3714;0.4944;20;0.0000;0.9500;single;3.0855;relu
0.4222;0.3713;0.5001;20;0.0000;0.9950;complete;4.2277;sigmoid
0.4242;0.3715;0.5290;20;0.0000;0.9950;average;3.4640;sigmoid
0.4234;0.3719;0.5329;20;0.0000;0.9950;single;4.2519;sigmoid
0.4222;0.3711;0.5270;20;0.0000;0.9950;complete;3.1453;relu
0.4242;0.3715;0.4831;20;0.0000;0.9950;average;3.8036;relu
0.4234;0.3718;0.4906;20;0.0000;0.9950;single;3.0871;relu
0.4244;0.3716;0.4794;20;0.0000;0.5000;complete;0.8448;sigmoid
0.4244;0.3763;0.6017;20;0.0000;0.5000;average;0.8353;sigmoid
0.4246;0.3719;0.5134;20;0.0000;0.5000;single;0.8343;sigmoid
0.4244;0.3714;0.4812;20;0.0000;0.5000;complete;0.4653;relu
0.4244;0.3714;0.4812;20;0.0000;0.5000;average;0.4626;relu
0.4245;0.3714;0.4831;20;0.0000;0.5000;single;0.4628;relu
0.4244;0.3715;0.4775;20;0.0000;0.5500;complete;4.0933;sigmoid
0.4244;0.3763;0.6017;20;0.0000;0.5500;average;3.5628;sigmoid
0.4246;0.3719;0.5134;20;0.0000;0.5500;single;4.2613;sigmoid
0.4244;0.3714;0.4812;20;0.0000;0.5500;complete;3.1313;relu
0.4244;0.3714;0.4812;20;0.0000;0.5500;average;3.8892;relu
0.4245;0.3714;0.4831;20;0.0000;0.5500;single;3.0670;relu
0.4243;0.3712;0.4775;20;0.0000;0.7500;complete;4.2313;sigmoid
0.4243;0.3761;0.5996;20;0.0000;0.7500;average;3.4760;sigmoid
0.4243;0.3716;0.5134;20;0.0000;0.7500;single;4.4092;sigmoid
0.4245;0.3714;0.4812;20;0.0000;0.7500;complete;3.0689;relu
0.4243;0.3714;0.4794;20;0.0000;0.7500;average;3.8176;relu
0.4243;0.3714;0.4812;20;0.0000;0.7500;single;3.0810;relu
0.4241;0.3713;0.5231;20;0.0000;0.9500;complete;4.2865;sigmoid
0.4241;0.3714;0.5001;20;0.0000;0.9500;average;3.4916;sigmoid
0.4239;0.3716;0.5290;20;0.0000;0.9500;single;4.2661;sigmoid
0.4241;0.3713;0.4963;20;0.0000;0.9500;complete;3.1779;relu
0.4241;0.3712;0.4982;20;0.0000;0.9500;average;3.8870;relu
0.4240;0.3714;0.4963;20;0.0000;0.9500;single;3.1242;relu
0.4222;0.3713;0.5001;20;0.0000;0.9950;complete;4.3023;sigmoid
0.4242;0.3716;0.5309;20;0.0000;0.9950;average;3.6196;sigmoid
0.4234;0.3718;0.4982;20;0.0000;0.9950;single;4.2439;sigmoid
0.4222;0.3711;0.5270;20;0.0000;0.9950;complete;3.0918;relu
0.4242;0.3715;0.4831;20;0.0000;0.9950;average;3.7852;relu
0.4234;0.3718;0.4906;20;0.0000;0.9950;single;3.1360;relu
0.4242;0.3715;0.4775;20;0.0000;0.5000;complete;0.8442;sigmoid
0.4243;0.3763;0.6017;20;0.0000;0.5000;average;0.8323;sigmoid
0.4244;0.3717;0.5096;20;0.0000;0.5000;single;0.8387;sigmoid
0.4244;0.3714;0.4812;20;0.0000;0.5000;complete;0.4566;relu
0.4244;0.3714;0.4812;20;0.0000;0.5000;average;0.4568;relu
0.4245;0.3714;0.4831;20;0.0000;0.5000;single;0.4554;relu
0.4244;0.3714;0.4794;20;0.0000;0.5500;complete;4.0728;sigmoid
0.4243;0.3763;0.6017;20;0.0000;0.5500;average;3.4698;sigmoid
0.4244;0.3717;0.5096;20;0.0000;0.5500;single;4.3124;sigmoid
0.4244;0.3714;0.4812;20;0.0000;0.5500;complete;3.0658;relu
0.4244;0.3714;0.4812;20;0.0000;0.5500;average;3.8062;relu
0.4245;0.3714;0.4831;20;0.0000;0.5500;single;3.0758;relu
0.4242;0.3712;0.4794;20;0.0000;0.7500;complete;4.3821;sigmoid
0.4242;0.3761;0.6037;20;0.0000;0.7500;average;3.4778;sigmoid
0.4243;0.3716;0.5134;20;0.0000;0.7500;single;4.2515;sigmoid
0.4245;0.3714;0.4812;20;0.0000;0.7500;complete;3.1340;relu
0.4245;0.3714;0.4812;20;0.0000;0.7500;average;3.9122;relu
0.4243;0.3714;0.4812;20;0.0000;0.7500;single;3.0092;relu
0.4241;0.3713;0.4963;20;0.0000;0.9500;complete;4.2986;sigmoid
0.4241;0.3716;0.5348;20;0.0000;0.9500;average;3.5649;sigmoid
0.4240;0.3714;0.4963;20;0.0000;0.9500;single;4.2891;sigmoid
0.4241;0.3713;0.4963;20;0.0000;0.9500;complete;3.0836;relu
0.4241;0.3712;0.4982;20;0.0000;0.9500;average;3.7456;relu
0.4240;0.3714;0.4963;20;0.0000;0.9500;single;3.1718;relu
0.4222;0.3713;0.5001;20;0.0000;0.9950;complete;4.3222;sigmoid
0.4242;0.3715;0.5290;20;0.0000;0.9950;average;3.4696;sigmoid
0.4234;0.3718;0.4982;20;0.0000;0.9950;single;4.2398;sigmoid
0.4202;0.3708;0.5290;20;0.0000;0.9950;complete;3.0708;relu
0.4242;0.3715;0.4831;20;0.0000;0.9950;average;3.7958;relu
0.4234;0.3718;0.4906;20;0.0000;0.9950;single;3.0868;relu
0.4238;0.3714;0.4701;20;0.0000;0.5000;complete;0.8411;sigmoid
0.4238;0.3762;0.5913;20;0.0000;0.5000;average;0.8416;sigmoid
0.4237;0.3716;0.5039;20;0.0000;0.5000;single;0.8312;sigmoid
0.4244;0.3716;0.4794;20;0.0000;0.5000;complete;0.4527;relu
0.4244;0.3716;0.4794;20;0.0000;0.5000;average;0.4536;relu
0.4246;0.3716;0.4812;20;0.0000;0.5000;single;0.4542;relu
0.4239;0.3714;0.4701;20;0.0000;0.5500;complete;4.1757;sigmoid
0.4239;0.3764;0.5913;20;0.0000;0.5500;average;3.4720;sigmoid
0.4240;0.3717;0.5077;20;0.0000;0.5500;single;4.2408;sigmoid
0.4244;0.3716;0.4794;20;0.0000;0.5500;complete;3.0577;relu
0.4244;0.3716;0.4794;20;0.0000;0.5500;average;3.8870;relu
0.4245;0.3714;0.4831;20;0.0000;0.5500;single;3.0781;relu
0.4244;0.3714;0.4794;20;0.0000;0.7500;complete;4.2287;sigmoid
0.4244;0.3763;0.6017;20;0.0000;0.7500;average;3.4880;sigmoid
0.4245;0.3715;0.4812;20;0.0000;0.7500;single;4.3364;sigmoid
0.4244;0.3713;0.4831;20;0.0000;0.7500;complete;3.0593;relu
0.4244;0.3713;0.4831;20;0.0000;0.7500;average;3.8080;relu
0.4243;0.3714;0.4812;20;0.0000;0.7500;single;3.0531;relu
0.4241;0.3713;0.4963;20;0.0000;0.9500;complete;4.2261;sigmoid
0.4241;0.3764;0.6248;20;0.0000;0.9500;average;3.4827;sigmoid
0.4240;0.3714;0.4963;20;0.0000;0.9500;single;4.3289;sigmoid
0.4241;0.3713;0.4963;20;0.0000;0.9500;complete;3.1742;relu
0.4241;0.3712;0.4982;20;0.0000;0.9500;average;3.8150;relu
0.4240;0.3714;0.4963;20;0.0000;0.9500;single;3.0599;relu
0.4222;0.3712;0.4982;20;0.0000;0.9950;complete;4.2233;sigmoid
0.4242;0.3713;0.5173;20;0.0000;0.9950;average;3.5491;sigmoid
0.4234;0.3719;0.5329;20;0.0000;0.9950;single;4.2458;sigmoid
0.4202;0.3708;0.5290;20;0.0000;0.9950;complete;3.1193;relu
0.4242;0.3715;0.4831;20;0.0000;0.9950;average;4.0071;relu
0.4234;0.3718;0.4906;20;0.0000;0.9950;single;3.0635;relu
0.4235;0.3714;0.4646;20;0.0001;0.5000;complete;0.8400;sigmoid
0.4235;0.3763;0.5851;20;0.0001;0.5000;average;0.8366;sigmoid
0.4236;0.3718;0.4982;20;0.0001;0.5000;single;0.8770;sigmoid
0.4244;0.3716;0.4794;20;0.0001;0.5000;complete;0.4563;relu
0.4244;0.3716;0.4794;20;0.0001;0.5000;average;0.4623;relu
0.4246;0.3716;0.4812;20;0.0001;0.5000;single;0.4589;relu
0.4235;0.3714;0.4646;20;0.0001;0.5500;complete;4.0892;sigmoid
0.4229;0.3717;0.4963;20;0.0001;0.5500;average;3.4576;sigmoid
0.4235;0.3719;0.5001;20;0.0001;0.5500;single;4.4224;sigmoid
0.4244;0.3716;0.4794;20;0.0001;0.5500;complete;3.0797;relu
0.4244;0.3716;0.4794;20;0.0001;0.5500;average;3.7795;relu
0.4246;0.3716;0.4812;20;0.0001;0.5500;single;3.0676;relu
0.4243;0.3714;0.4775;20;0.0001;0.7500;complete;4.2985;sigmoid
0.4243;0.3763;0.6017;20;0.0001;0.7500;average;3.4952;sigmoid
0.4242;0.3718;0.5115;20;0.0001;0.7500;single;4.3417;sigmoid
0.4242;0.3713;0.4812;20;0.0001;0.7500;complete;3.1606;relu
0.4242;0.3713;0.4812;20;0.0001;0.7500;average;3.7961;relu
0.4243;0.3714;0.4812;20;0.0001;0.7500;single;3.0786;relu
0.4241;0.3712;0.5001;20;0.0001;0.9500;complete;4.2117;sigmoid
0.4240;0.3765;0.6227;20;0.0001;0.9500;average;3.5857;sigmoid
0.4241;0.3713;0.4982;20;0.0001;0.9500;single;4.2790;sigmoid
0.4241;0.3713;0.4982;20;0.0001;0.9500;complete;3.0629;relu
0.4241;0.3712;0.4982;20;0.0001;0.9500;average;3.8150;relu
0.4240;0.3714;0.4963;20;0.0001;0.9500;single;3.0705;relu
0.4225;0.3714;0.4963;20;0.0001;0.9950;complete;4.2371;sigmoid
0.4242;0.3715;0.5290;20;0.0001;0.9950;average;3.4671;sigmoid
0.4234;0.3718;0.4906;20;0.0001;0.9950;single;4.2701;sigmoid
0.4157;0.3703;0.5348;20;0.0001;0.9950;complete;3.0875;relu
0.4210;0.3716;0.4794;20;0.0001;0.9950;average;3.7795;relu
0.4234;0.3718;0.4906;20;0.0001;0.9950;single;3.1223;relu
0.4232;0.3713;0.4573;20;0.0010;0.5000;complete;0.8455;sigmoid
0.4231;0.3757;0.5749;20;0.0010;0.5000;average;0.8307;sigmoid
0.4237;0.3716;0.5020;20;0.0010;0.5000;single;0.8362;sigmoid
0.4236;0.3709;0.4683;20;0.0010;0.5000;complete;0.4547;relu
0.4234;0.3707;0.4683;20;0.0010;0.5000;average;0.4532;relu
0.4238;0.3710;0.4628;20;0.0010;0.5000;single;0.4566;relu
0.4234;0.3709;0.4628;20;0.0010;0.5500;complete;4.2330;sigmoid
0.4233;0.3712;0.4944;20;0.0010;0.5500;average;3.4986;sigmoid
0.4235;0.3712;0.5001;20;0.0010;0.5500;single;4.2267;sigmoid
0.0019;0.3526;0.0007;20;0.0010;0.5500;complete;3.0196;relu
0.0032;0.3524;0.0013;20;0.0010;0.5500;average;3.8262;relu
0.0014;0.3541;0.0008;20;0.0010;0.5500;single;3.0576;relu
0.4242;0.3714;0.4757;20;0.0010;0.7500;complete;4.2268;sigmoid
0.4239;0.3732;0.5627;20;0.0010;0.7500;average;3.5526;sigmoid
0.4242;0.3718;0.5096;20;0.0010;0.7500;single;4.3116;sigmoid
0.4241;0.3711;0.4757;20;0.0010;0.7500;complete;3.0841;relu
0.4240;0.3710;0.4738;20;0.0010;0.7500;average;3.8137;relu
0.4240;0.3709;0.4775;20;0.0010;0.7500;single;3.2159;relu
0.4241;0.3714;0.4944;20;0.0010;0.9500;complete;4.2173;sigmoid
0.4241;0.3717;0.5309;20;0.0010;0.9500;average;3.5063;sigmoid
0.4243;0.3715;0.4944;20;0.0010;0.9500;single;4.2772;sigmoid
0.4241;0.3713;0.5001;20;0.0010;0.9500;complete;3.0893;relu
0.4240;0.3711;0.4963;20;0.0010;0.9500;average;3.7871;relu
0.4240;0.3714;0.4963;20;0.0010;0.9500;single;3.1141;relu
0.4239;0.3716;0.4925;20;0.0010;0.9950;complete;4.2690;sigmoid
0.4210;0.3714;0.5134;20;0.0010;0.9950;average;3.4820;sigmoid
0.4236;0.3716;0.4982;20;0.0010;0.9950;single;4.2600;sigmoid
0.3739;0.3689;0.4812;20;0.0010;0.9950;complete;3.0585;relu
0.4206;0.3710;0.4701;20;0.0010;0.9950;average;3.9188;relu
0.4234;0.3718;0.4906;20;0.0010;0.9950;single;3.0670;relu
0.4228;0.3699;0.4794;20;0.0100;0.5000;complete;0.8398;sigmoid
0.4220;0.3700;0.4375;20;0.0100;0.5000;average;0.8854;sigmoid
0.4230;0.3698;0.4537;20;0.0100;0.5000;single;0.8377;sigmoid
0.0014;0.3488;-0.0006;20;0.0100;0.5000;complete;0.4618;relu
-0.0352;0.2694;-0.0005;20;0.0100;0.5000;average;0.4600;relu
0.0015;0.3355;-0.0002;20;0.0100;0.5000;single;0.4580;relu
0.4219;0.3699;0.4610;20;0.0100;0.5500;complete;4.1246;sigmoid
0.4198;0.3695;0.4393;20;0.0100;0.5500;average;3.4352;sigmoid
0.4214;0.3692;0.4322;20;0.0100;0.5500;single;4.3029;sigmoid
-0.0378;0.2695;-0.0004;20;0.0100;0.5500;complete;3.0691;relu
-0.0358;0.2694;-0.0004;20;0.0100;0.5500;average;3.8788;relu
-0.0377;0.2700;-0.0005;20;0.0100;0.5500;single;3.1206;relu
0.4240;0.3700;0.4720;20;0.0100;0.7500;complete;4.2322;sigmoid
0.4235;0.3722;0.5447;20;0.0100;0.7500;average;3.4513;sigmoid
0.4237;0.3702;0.4683;20;0.0100;0.7500;single;4.2903;sigmoid
0.0014;0.3513;0.0024;20;0.0100;0.7500;complete;3.1538;relu
0.0014;0.3513;0.0027;20;0.0100;0.7500;average;3.8228;relu
0.0014;0.3513;0.0024;20;0.0100;0.7500;single;3.1116;relu
0.4240;0.3713;0.5115;20;0.0100;0.9500;complete;4.2257;sigmoid
0.4240;0.3715;0.5192;20;0.0100;0.9500;average;3.5143;sigmoid
0.4238;0.3710;0.4869;20;0.0100;0.9500;single;4.2747;sigmoid
0.4209;0.3683;0.4664;20;0.0100;0.9500;complete;3.1172;relu
0.4234;0.3699;0.4831;20;0.0100;0.9500;average;3.8512;relu
0.4236;0.3701;0.4887;20;0.0100;0.9500;single;3.1168;relu
0.4090;0.3687;0.4165;20;0.0100;0.9950;complete;4.2445;sigmoid
0.0015;0.3804;0.0003;20;0.0100;0.9950;average;3.4969;sigmoid
0.4157;0.3709;0.4610;20;0.0100;0.9950;single;4.3760;sigmoid
0.0008;0.3538;0.0036;20;0.0100;0.9950;complete;3.0909;relu
0.2698;0.3445;0.1627;20;0.0100;0.9950;average;3.8032;relu
0.4040;0.3609;0.3759;20;0.0100;0.9950;single;3.1030;relu
0.4014;0.3639;0.3421;20;0.1000;0.5000;complete;0.9116;sigmoid
0.4117;0.3660;0.3661;20;0.1000;0.5000;average;0.8330;sigmoid
0.4066;0.3661;0.3710;20;0.1000;0.5000;single;0.8330;sigmoid
-0.0352;0.2694;-0.0005;20;0.1000;0.5000;complete;0.4562;relu
-0.0352;0.2694;-0.0005;20;0.1000;0.5000;average;0.4592;relu
-0.0352;0.2694;-0.0005;20;0.1000;0.5000;single;0.4558;relu
0.3794;0.3707;0.3842;20;0.1000;0.5500;complete;4.2001;sigmoid
0.4043;0.3647;0.3661;20;0.1000;0.5500;average;3.5787;sigmoid
0.4029;0.3642;0.3742;20;0.1000;0.5500;single;4.2583;sigmoid
