MODULARITY;ENTROPY;ARI;K2;LAMBDA;RHO;TIME;ACTIVATION
0.4245;0.3714;0.4812;15;0.0000;0.7500;3.1075;relu
0.4241;0.3714;0.4982;15;0.0000;0.9500;4.1301;sigmoid
0.4241;0.3713;0.4963;15;0.0000;0.9500;3.8451;relu
0.4238;0.3717;0.5270;15;0.0000;0.9950;4.1695;sigmoid
0.4238;0.3714;0.5134;15;0.0000;0.9950;3.0930;relu
0.4242;0.3735;0.5708;15;0.0000;0.5000;0.7131;sigmoid
0.4244;0.3714;0.4812;15;0.0000;0.5000;0.4292;relu
0.4242;0.3735;0.5688;15;0.0000;0.5500;4.1261;sigmoid
0.4244;0.3714;0.4812;15;0.0000;0.5500;3.6929;relu
0.4242;0.3732;0.5749;15;0.0000;0.7500;4.1869;sigmoid
0.4245;0.3714;0.4812;15;0.0000;0.7500;3.8979;relu
0.4241;0.3713;0.4963;15;0.0000;0.9500;4.2320;sigmoid
0.4241;0.3713;0.4963;15;0.0000;0.9500;3.6959;relu
0.4238;0.3716;0.5270;15;0.0000;0.9950;4.2098;sigmoid
0.4238;0.3716;0.5270;15;0.0000;0.9950;3.8258;relu
0.4236;0.3714;0.4664;15;0.0000;0.5000;0.7218;sigmoid
0.4244;0.3716;0.4794;15;0.0000;0.5000;0.4290;relu
0.4236;0.3714;0.4664;15;0.0000;0.5500;3.4004;sigmoid
0.4244;0.3714;0.4812;15;0.0000;0.5500;3.8145;relu
0.4243;0.3714;0.4775;15;0.0000;0.7500;4.2385;sigmoid
0.4244;0.3713;0.4831;15;0.0000;0.7500;3.7464;relu
0.4241;0.3765;0.6206;15;0.0000;0.9500;3.3884;sigmoid
0.4241;0.3713;0.4963;15;0.0000;0.9500;3.8162;relu
0.4238;0.3716;0.5270;15;0.0000;0.9950;4.3312;sigmoid
0.4228;0.3713;0.5134;15;0.0000;0.9950;3.9539;relu
0.4228;0.3712;0.4573;15;0.0001;0.5000;0.7547;sigmoid
0.4244;0.3716;0.4794;15;0.0001;0.5000;0.4918;relu
0.4228;0.3711;0.4794;15;0.0001;0.5500;4.1483;sigmoid
0.4244;0.3716;0.4794;15;0.0001;0.5500;3.0996;relu
0.4241;0.3764;0.5975;15;0.0001;0.7500;4.1307;sigmoid
0.4242;0.3713;0.4812;15;0.0001;0.7500;3.0634;relu
0.4241;0.3712;0.5001;15;0.0001;0.9500;4.0850;sigmoid
0.4241;0.3713;0.4982;15;0.0001;0.9500;3.0138;relu
0.4238;0.3716;0.5270;15;0.0001;0.9950;4.1098;sigmoid
0.4219;0.3711;0.5154;15;0.0001;0.9950;3.0338;relu
0.4231;0.3713;0.4906;15;0.0010;0.5000;0.7089;sigmoid
0.4016;0.3685;0.4165;15;0.0010;0.5000;0.4199;relu
0.4235;0.3727;0.5547;15;0.0010;0.5500;4.0983;sigmoid
0.0015;0.3554;0.0010;15;0.0010;0.5500;3.0322;relu
0.4239;0.3713;0.4701;15;0.0010;0.7500;4.1677;sigmoid
0.4241;0.3708;0.4775;15;0.0010;0.7500;3.0538;relu
0.4241;0.3715;0.5039;15;0.0010;0.9500;4.2409;sigmoid
0.4241;0.3712;0.5001;15;0.0010;0.9500;3.0342;relu
0.4240;0.3713;0.5251;15;0.0010;0.9950;4.1092;sigmoid
0.4034;0.3700;0.5290;15;0.0010;0.9950;3.0623;relu
0.4218;0.3691;0.4375;15;0.0100;0.5000;0.7164;sigmoid
0.0014;0.3482;-0.0006;15;0.0100;0.5000;0.4225;relu
0.4218;0.3693;0.4628;15;0.0100;0.5500;4.0727;sigmoid
0.0017;0.3316;-0.0006;15;0.0100;0.5500;3.0608;relu
0.4233;0.3703;0.4812;15;0.0100;0.7500;4.1510;sigmoid
0.0014;0.3513;0.0027;15;0.0100;0.7500;3.1014;relu
0.4238;0.3764;0.6184;15;0.0100;0.9500;4.2040;sigmoid
0.0010;0.3572;0.0043;15;0.0100;0.9500;3.1158;relu
0.4110;0.3703;0.4757;15;0.0100;0.9950;4.1040;sigmoid
0.0009;0.3466;0.0023;15;0.0100;0.9950;3.1301;relu
0.3999;0.3672;0.4375;15;0.1000;0.5000;0.7090;sigmoid
-0.0352;0.2694;-0.0005;15;0.1000;0.5000;0.4203;relu
0.3770;0.3700;0.3925;15;0.1000;0.5500;4.2186;sigmoid
-0.0352;0.2694;-0.0005;15;0.1000;0.5500;3.0871;relu
0.3862;0.3746;0.3436;15;0.1000;0.7500;4.1790;sigmoid
-0.0352;0.2694;-0.0005;15;0.1000;0.7500;3.0575;relu
0.3421;0.3490;0.1794;15;0.1000;0.9500;4.1476;sigmoid
0.0013;0.3295;0.0003;15;0.1000;0.9500;3.0325;relu
0.0023;0.3214;0.0002;15;0.1000;0.9950;4.1525;sigmoid
0.0011;0.3291;0.0001;15;0.1000;0.9950;3.0641;relu
0.0197;0.3412;0.0240;15;1.0000;0.5000;0.7032;sigmoid
-0.0352;0.2694;-0.0005;15;1.0000;0.5000;0.4246;relu
-0.0237;0.3208;0.0021;15;1.0000;0.5500;4.1608;sigmoid
-0.0352;0.2694;-0.0005;15;1.0000;0.5500;3.0483;relu
-0.0110;0.2935;-0.0001;15;1.0000;0.7500;4.2364;sigmoid
-0.0352;0.2694;-0.0005;15;1.0000;0.7500;3.0643;relu
0.0135;0.3044;0.0001;15;1.0000;0.9500;4.2561;sigmoid
-0.0352;0.2694;-0.0005;15;1.0000;0.9500;3.0707;relu
-0.0283;0.2728;-0.0006;15;1.0000;0.9950;4.2358;sigmoid
-0.0273;0.2720;-0.0003;15;1.0000;0.9950;3.0758;relu
-0.0318;0.2708;0.0003;15;10.0000;0.5000;0.7060;sigmoid
-0.0352;0.2694;-0.0005;15;10.0000;0.5000;0.4190;relu
0.0390;0.2966;0.0092;15;10.0000;0.5500;4.2125;sigmoid
-0.0352;0.2694;-0.0005;15;10.0000;0.5500;3.0549;relu
0.0028;0.2796;0.0010;15;10.0000;0.7500;4.1488;sigmoid
-0.0359;0.2636;-0.0000;15;10.0000;0.7500;3.0711;relu
0.0256;0.2985;0.0044;15;10.0000;0.9500;4.2395;sigmoid
-0.0359;0.2636;-0.0000;15;10.0000;0.9500;3.0596;relu
0.0037;0.3164;-0.0005;15;10.0000;0.9950;4.1743;sigmoid
-0.0352;0.2694;-0.0005;15;10.0000;0.9950;3.0705;relu
0.4244;0.3779;0.6163;20;0.0000;0.5000;0.9364;sigmoid
0.4244;0.3779;0.6163;20;0.0000;0.5000;0.5108;relu
0.4244;0.3779;0.6163;20;0.0000;0.5500;4.2706;sigmoid
0.4244;0.3779;0.6163;20;0.0000;0.5500;3.2188;relu
0.4243;0.3776;0.6163;20;0.0000;0.7500;4.2809;sigmoid
0.4243;0.3776;0.6163;20;0.0000;0.7500;3.2179;relu
0.4241;0.3779;0.6376;20;0.0000;0.9500;4.3041;sigmoid
0.4241;0.3779;0.6376;20;0.0000;0.9500;3.1509;relu
0.4238;0.3742;0.4720;20;0.0000;0.9950;4.3135;sigmoid
0.4238;0.3782;0.6206;20;0.0000;0.9950;3.1656;relu
0.4244;0.3716;0.5039;20;0.0000;0.5000;0.8590;sigmoid
0.4244;0.3716;0.4794;20;0.0000;0.5000;0.4572;relu
0.4244;0.3764;0.5954;20;0.0000;0.5500;4.2770;sigmoid
0.4244;0.3716;0.4794;20;0.0000;0.5500;3.1083;relu
0.4243;0.3713;0.5039;20;0.0000;0.7500;4.2219;sigmoid
0.4243;0.3714;0.4794;20;0.0000;0.7500;3.1126;relu
0.4241;0.3713;0.5231;20;0.0000;0.9500;4.2361;sigmoid
0.4241;0.3713;0.4963;20;0.0000;0.9500;3.0986;relu
0.4238;0.3716;0.5270;20;0.0000;0.9950;4.3837;sigmoid
0.4238;0.3715;0.5192;20;0.0000;0.9950;3.1174;relu
0.4244;0.3764;0.5996;20;0.0000;0.5000;0.8512;sigmoid
0.4244;0.3716;0.4794;20;0.0000;0.5000;0.4558;relu
0.4244;0.3716;0.5039;20;0.0000;0.5500;4.3444;sigmoid
0.4244;0.3714;0.4812;20;0.0000;0.5500;3.0875;relu
0.4243;0.3761;0.5996;20;0.0000;0.7500;4.3364;sigmoid
0.4243;0.3714;0.4794;20;0.0000;0.7500;3.1110;relu
0.4241;0.3713;0.5231;20;0.0000;0.9500;4.2614;sigmoid
0.4241;0.3713;0.4963;20;0.0000;0.9500;3.0650;relu
0.4238;0.3716;0.5270;20;0.0000;0.9950;4.2522;sigmoid
0.4238;0.3716;0.5270;20;0.0000;0.9950;3.0878;relu
0.4244;0.3730;0.5627;20;0.0000;0.5000;0.8482;sigmoid
0.4244;0.3714;0.4812;20;0.0000;0.5000;0.4620;relu
0.4244;0.3715;0.4775;20;0.0000;0.5500;4.2798;sigmoid
0.4244;0.3714;0.4812;20;0.0000;0.5500;3.0926;relu
0.4243;0.3712;0.4775;20;0.0000;0.7500;4.3586;sigmoid
0.4245;0.3714;0.4812;20;0.0000;0.7500;3.0823;relu
0.4241;0.3713;0.4963;20;0.0000;0.9500;4.2892;sigmoid
0.4241;0.3713;0.4963;20;0.0000;0.9500;3.1633;relu
0.4238;0.3716;0.5270;20;0.0000;0.9950;4.2778;sigmoid
0.4238;0.3714;0.5134;20;0.0000;0.9950;3.1208;relu
0.4242;0.3715;0.5020;20;0.0000;0.5000;0.8434;sigmoid
0.4244;0.3714;0.4812;20;0.0000;0.5000;0.4622;relu
0.4242;0.3735;0.5688;20;0.0000;0.5500;4.2651;sigmoid
0.4244;0.3714;0.4812;20;0.0000;0.5500;3.1066;relu
0.4242;0.3761;0.6017;20;0.0000;0.7500;4.2740;sigmoid
0.4245;0.3714;0.4812;20;0.0000;0.7500;3.0980;relu
0.4241;0.3765;0.6206;20;0.0000;0.9500;4.4459;sigmoid
0.4241;0.3713;0.4963;20;0.0000;0.9500;3.1040;relu
0.4238;0.3718;0.5001;20;0.0000;0.9950;4.2428;sigmoid
0.4238;0.3715;0.5192;20;0.0000;0.9950;3.1764;relu
0.4237;0.3763;0.5872;20;0.0000;0.5000;0.8580;sigmoid
0.4244;0.3716;0.4794;20;0.0000;0.5000;0.4605;relu
0.4237;0.3763;0.5872;20;0.0000;0.5500;4.2375;sigmoid
0.4244;0.3714;0.4812;20;0.0000;0.5500;3.1260;relu
0.4244;0.3727;0.5647;20;0.0000;0.7500;4.3184;sigmoid
0.4244;0.3713;0.4831;20;0.0000;0.7500;3.0847;relu
0.4241;0.3713;0.4963;20;0.0000;0.9500;4.3580;sigmoid
0.4241;0.3713;0.4963;20;0.0000;0.9500;3.1064;relu
0.4238;0.3716;0.5270;20;0.0000;0.9950;4.3217;sigmoid
0.4228;0.3714;0.5270;20;0.0000;0.9950;3.0555;relu
0.4231;0.3764;0.5810;20;0.0001;0.5000;0.8505;sigmoid
0.4244;0.3716;0.4794;20;0.0001;0.5000;0.4618;relu
0.4229;0.3727;0.5427;20;0.0001;0.5500;4.3621;sigmoid
0.4244;0.3716;0.4794;20;0.0001;0.5500;3.0774;relu
0.4242;0.3718;0.5096;20;0.0001;0.7500;4.2618;sigmoid
0.4242;0.3713;0.4812;20;0.0001;0.7500;3.0731;relu
0.4241;0.3712;0.5001;20;0.0001;0.9500;4.3016;sigmoid
0.4241;0.3713;0.4982;20;0.0001;0.9500;3.0936;relu
0.4238;0.3716;0.5270;20;0.0001;0.9950;4.3283;sigmoid
0.4219;0.3714;0.5270;20;0.0001;0.9950;3.1375;relu
0.4233;0.3724;0.5388;20;0.0010;0.5000;0.8534;sigmoid
0.0043;0.3515;-0.0001;20;0.0010;0.5000;0.4632;relu
0.4233;0.3710;0.4610;20;0.0010;0.5500;4.2725;sigmoid
0.0016;0.3536;0.0006;20;0.0010;0.5500;3.0748;relu
0.4239;0.3712;0.4683;20;0.0010;0.7500;4.3023;sigmoid
0.4240;0.3708;0.4757;20;0.0010;0.7500;3.2092;relu
0.4241;0.3714;0.4944;20;0.0010;0.9500;4.2548;sigmoid
0.4228;0.3711;0.4982;20;0.0010;0.9500;3.1188;relu
0.4239;0.3714;0.5270;20;0.0010;0.9950;4.2816;sigmoid
0.3952;0.3696;0.5192;20;0.0010;0.9950;3.0838;relu
0.4221;0.3713;0.5329;20;0.0100;0.5000;0.8657;sigmoid
0.0020;0.3474;-0.0006;20;0.0100;0.5000;0.4613;relu
0.4187;0.3689;0.4519;20;0.0100;0.5500;4.3115;sigmoid
-0.0033;0.2950;0.0002;20;0.0100;0.5500;3.0913;relu
0.4229;0.3702;0.4483;20;0.0100;0.7500;4.3061;sigmoid
0.0014;0.3514;0.0021;20;0.0100;0.7500;3.1206;relu
0.4238;0.3764;0.6100;20;0.0100;0.9500;4.9851;sigmoid
0.0009;0.3493;0.0036;20;0.0100;0.9500;3.1831;relu
0.4217;0.3710;0.4868;20;0.0100;0.9950;4.3680;sigmoid
0.0007;0.3510;0.0030;20;0.0100;0.9950;3.1594;relu
0.3984;0.3669;0.4447;20;0.1000;0.5000;0.8946;sigmoid
-0.0352;0.2694;-0.0005;20;0.1000;0.5000;0.4807;relu
0.3831;0.3705;0.4340;20;0.1000;0.5500;4.3565;sigmoid
-0.0352;0.2694;-0.0005;20;0.1000;0.5500;3.1857;relu
0.3772;0.3741;0.3024;20;0.1000;0.7500;4.3963;sigmoid
-0.0352;0.2694;-0.0005;20;0.1000;0.7500;3.1961;relu
0.4184;0.3735;0.5173;20;0.1000;0.9500;4.4057;sigmoid
0.0011;0.3279;0.0006;20;0.1000;0.9500;3.1283;relu
0.0025;0.3206;0.0005;20;0.1000;0.9950;4.3276;sigmoid
0.0011;0.3310;0.0001;20;0.1000;0.9950;3.0796;relu
-0.0043;0.2949;0.0112;20;1.0000;0.5000;0.8588;sigmoid
-0.0352;0.2694;-0.0005;20;1.0000;0.5000;0.4595;relu
0.0948;0.3424;0.0234;20;1.0000;0.5500;4.4341;sigmoid
-0.0352;0.2694;-0.0005;20;1.0000;0.5500;3.1340;relu
-0.0150;0.2934;-0.0001;20;1.0000;0.7500;4.2930;sigmoid
-0.0352;0.2694;-0.0005;20;1.0000;0.7500;3.1088;relu
-0.0098;0.2949;-0.0006;20;1.0000;0.9500;4.2949;sigmoid
-0.0352;0.2694;-0.0005;20;1.0000;0.9500;3.1365;relu
-0.0140;0.2911;-0.0007;20;1.0000;0.9950;4.2679;sigmoid
-0.0084;0.2818;0.0011;20;1.0000;0.9950;3.0857;relu
-0.0297;0.2622;-0.0004;20;10.0000;0.5000;0.8310;sigmoid
-0.0359;0.2636;-0.0000;20;10.0000;0.5000;0.4535;relu
-0.0382;0.2610;-0.0005;20;10.0000;0.5500;4.2663;sigmoid
-0.0352;0.2694;-0.0005;20;10.0000;0.5500;3.0702;relu
0.0393;0.2994;0.0063;20;10.0000;0.7500;4.3204;sigmoid
-0.0352;0.2694;-0.0005;20;10.0000;0.7500;3.1582;relu
0.0370;0.2913;0.0014;20;10.0000;0.9500;4.2914;sigmoid
-0.0375;0.2625;-0.0005;20;10.0000;0.9500;3.1620;relu
0.0351;0.3149;0.0032;20;10.0000;0.9950;4.3030;sigmoid
-0.0375;0.2625;-0.0005;20;10.0000;0.9950;3.0765;relu
MODULARITY;ENTROPY;ARI;K2;LAMBDA;RHO;TIME;ACTIVATION
0.4244;0.3779;0.6163;2;0.0000;0.5000;0.5028;sigmoid
0.4244;0.3779;0.6163;2;0.0000;0.5000;0.4675;relu
0.4244;0.3779;0.6163;2;0.0000;0.5500;4.0114;sigmoid
0.4244;0.3779;0.6163;2;0.0000;0.5500;3.9277;relu
0.4243;0.3776;0.6163;2;0.0000;0.7500;3.9616;sigmoid
0.4243;0.3776;0.6163;2;0.0000;0.7500;3.9814;relu
0.4241;0.3738;0.4869;2;0.0000;0.9500;3.9509;sigmoid
0.4241;0.3779;0.6376;2;0.0000;0.9500;3.2886;relu
0.4238;0.3782;0.6206;2;0.0000;0.9950;4.0037;sigmoid
0.4238;0.3782;0.6206;2;0.0000;0.9950;3.2285;relu
0.4244;0.3723;0.5309;2;0.0000;0.5000;0.3682;sigmoid
0.4244;0.3716;0.4794;2;0.0000;0.5000;0.3159;relu
0.4244;0.3779;0.6206;2;0.0000;0.5500;3.8742;sigmoid
0.4244;0.3716;0.4794;2;0.0000;0.5500;3.1219;relu
0.4243;0.3720;0.5309;2;0.0000;0.7500;3.8661;sigmoid
0.4243;0.3712;0.4775;2;0.0000;0.7500;3.1827;relu
0.4241;0.3719;0.5507;2;0.0000;0.9500;4.0166;sigmoid
0.4241;0.3713;0.4963;2;0.0000;0.9500;3.2169;relu
0.4238;0.3717;0.5270;2;0.0000;0.9950;3.9483;sigmoid
0.4238;0.3716;0.5270;2;0.0000;0.9950;3.1631;relu
0.4244;0.3779;0.6206;2;0.0000;0.5000;0.3856;sigmoid
0.4244;0.3716;0.4794;2;0.0000;0.5000;0.3323;relu
0.4244;0.3779;0.6206;2;0.0000;0.5500;3.9363;sigmoid
0.4244;0.3714;0.4812;2;0.0000;0.5500;3.8711;relu
0.4243;0.3776;0.6206;2;0.0000;0.7500;4.0149;sigmoid
0.4243;0.3712;0.4775;2;0.0000;0.7500;3.8383;relu
0.4241;0.3719;0.5507;2;0.0000;0.9500;4.0619;sigmoid
0.4241;0.3713;0.4963;2;0.0000;0.9500;3.8163;relu
0.4238;0.3717;0.5270;2;0.0000;0.9950;3.9755;sigmoid
0.4238;0.3716;0.5270;2;0.0000;0.9950;3.9614;relu
0.4244;0.3779;0.6206;2;0.0000;0.5000;0.3890;sigmoid
0.4244;0.3714;0.4812;2;0.0000;0.5000;0.3196;relu
0.4244;0.3779;0.6206;2;0.0000;0.5500;4.0341;sigmoid
0.4244;0.3714;0.4812;2;0.0000;0.5500;3.9358;relu
0.4243;0.3776;0.6206;2;0.0000;0.7500;4.9112;sigmoid
0.4245;0.3712;0.4794;2;0.0000;0.7500;4.0888;relu
0.4241;0.3779;0.6419;2;0.0000;0.9500;4.0169;sigmoid
0.4241;0.3713;0.4963;2;0.0000;0.9500;3.8928;relu
0.4238;0.3717;0.5270;2;0.0000;0.9950;3.8977;sigmoid
0.4238;0.3716;0.5270;2;0.0000;0.9950;3.2681;relu
0.4244;0.3779;0.6184;2;0.0000;0.5000;0.3742;sigmoid
0.4244;0.3714;0.4812;2;0.0000;0.5000;0.3281;relu
0.4244;0.3779;0.6227;2;0.0000;0.5500;3.2483;sigmoid
0.4244;0.3714;0.4812;2;0.0000;0.5500;3.8812;relu
0.4242;0.3776;0.6227;2;0.0000;0.7500;3.9631;sigmoid
0.4245;0.3712;0.4794;2;0.0000;0.7500;4.0042;relu
0.4241;0.3719;0.5507;2;0.0000;0.9500;4.0026;sigmoid
0.4241;0.3713;0.4963;2;0.0000;0.9500;3.9179;relu
0.4238;0.3717;0.5270;2;0.0000;0.9950;4.0093;sigmoid
0.4238;0.3716;0.5270;2;0.0000;0.9950;4.0831;relu
0.4239;0.3778;0.6142;2;0.0000;0.5000;0.3830;sigmoid
0.4244;0.3716;0.4794;2;0.0000;0.5000;0.3182;relu
0.4240;0.3724;0.5251;2;0.0000;0.5500;3.2972;sigmoid
0.4244;0.3714;0.4812;2;0.0000;0.5500;3.9365;relu
0.4244;0.3778;0.6227;2;0.0000;0.7500;3.5561;sigmoid
0.4245;0.3712;0.4794;2;0.0000;0.7500;3.8977;relu
0.4241;0.3779;0.6441;2;0.0000;0.9500;3.9206;sigmoid
0.4241;0.3713;0.4963;2;0.0000;0.9500;3.8821;relu
0.4238;0.3717;0.5270;2;0.0000;0.9950;3.9512;sigmoid
0.4228;0.3713;0.5134;2;0.0000;0.9950;3.9123;relu
0.4237;0.3778;0.6100;2;0.0001;0.5000;0.3821;sigmoid
0.4244;0.3716;0.4794;2;0.0001;0.5000;0.3225;relu
0.4239;0.3779;0.6121;2;0.0001;0.5500;3.3308;sigmoid
0.4244;0.3716;0.4794;2;0.0001;0.5500;3.8388;relu
0.4244;0.3725;0.5329;2;0.0001;0.7500;3.9872;sigmoid
0.4242;0.3712;0.4794;2;0.0001;0.7500;3.9231;relu
0.4242;0.3778;0.6441;2;0.0001;0.9500;4.0401;sigmoid
0.4241;0.3713;0.4982;2;0.0001;0.9500;4.0226;relu
0.4239;0.3716;0.5290;2;0.0001;0.9950;3.8832;sigmoid
0.4219;0.3713;0.5290;2;0.0001;0.9950;4.0897;relu
0.4236;0.3778;0.6058;2;0.0010;0.5000;0.3893;sigmoid
0.0039;0.3533;0.0004;2;0.0010;0.5000;0.3187;relu
0.4237;0.3779;0.6079;2;0.0010;0.5500;3.2683;sigmoid
0.0014;0.3564;0.0008;2;0.0010;0.5500;3.8704;relu
0.4243;0.3778;0.6206;2;0.0010;0.7500;3.8832;sigmoid
0.4241;0.3710;0.4738;2;0.0010;0.7500;3.8912;relu
0.4241;0.3779;0.6398;2;0.0010;0.9500;4.0044;sigmoid
0.4242;0.3711;0.4982;2;0.0010;0.9500;3.7965;relu
0.4238;0.3712;0.5192;2;0.0010;0.9950;3.9450;sigmoid
0.4161;0.3700;0.5388;2;0.0010;0.9950;3.8346;relu
0.4238;0.3712;0.5329;2;0.0100;0.5000;0.3665;sigmoid
-0.0348;0.2696;-0.0003;2;0.0100;0.5000;0.3196;relu
0.4231;0.3777;0.6142;2;0.0100;0.5500;3.2645;sigmoid
0.0011;0.3488;-0.0005;2;0.0100;0.5500;3.8653;relu
0.4240;0.3771;0.6079;2;0.0100;0.7500;4.0032;sigmoid
0.0014;0.3512;0.0029;2;0.0100;0.7500;3.8518;relu
0.4240;0.3779;0.6291;2;0.0100;0.9500;3.9114;sigmoid
0.4231;0.3693;0.4683;2;0.0100;0.9500;3.8940;relu
0.3493;0.3711;0.4375;2;0.0100;0.9950;3.9390;sigmoid
0.0009;0.3480;0.0029;2;0.0100;0.9950;3.7920;relu
0.3626;0.3529;0.1934;2;0.1000;0.5000;0.3764;sigmoid
-0.0358;0.2694;-0.0004;2;0.1000;0.5000;0.4475;relu
0.0708;0.2907;0.0298;2;0.1000;0.5500;3.9560;sigmoid
-0.0352;0.2694;-0.0005;2;0.1000;0.5500;3.9282;relu
0.3756;0.3534;0.1957;2;0.1000;0.7500;3.8836;sigmoid
-0.0359;0.2636;-0.0000;2;0.1000;0.7500;3.8687;relu
0.4045;0.3615;0.2980;2;0.1000;0.9500;4.0079;sigmoid
0.0013;0.3252;0.0010;2;0.1000;0.9500;3.8427;relu
0.0118;0.3373;-0.0006;2;0.1000;0.9950;3.8707;sigmoid
0.0011;0.3282;-0.0000;2;0.1000;0.9950;3.9237;relu
0.0554;0.3279;0.0245;2;1.0000;0.5000;0.3726;sigmoid
-0.0371;0.2604;-0.0003;2;1.0000;0.5000;0.3262;relu
-0.0294;0.2687;0.0022;2;1.0000;0.5500;3.4594;sigmoid
-0.0359;0.2636;-0.0000;2;1.0000;0.5500;3.7903;relu
-0.0017;0.2801;0.0095;2;1.0000;0.7500;3.2956;sigmoid
-0.0352;0.2694;-0.0005;2;1.0000;0.7500;3.8409;relu
0.0006;0.2837;0.0024;2;1.0000;0.9500;3.9424;sigmoid
-0.0352;0.2694;-0.0005;2;1.0000;0.9500;3.2125;relu
0.0142;0.2889;0.0018;2;1.0000;0.9950;3.8805;sigmoid
-0.0355;0.2704;-0.0006;2;1.0000;0.9950;3.9935;relu
-0.0354;0.2650;-0.0003;2;10.0000;0.5000;0.3927;sigmoid
-0.0359;0.2636;-0.0000;2;10.0000;0.5000;0.3244;relu
0.0279;0.3509;0.0368;2;10.0000;0.5500;3.3711;sigmoid
-0.0352;0.2694;-0.0005;2;10.0000;0.5500;4.0033;relu
-0.0294;0.2686;0.0010;2;10.0000;0.7500;4.0195;sigmoid
-0.0352;0.2694;-0.0005;2;10.0000;0.7500;3.1278;relu
-0.0266;0.2732;-0.0005;2;10.0000;0.9500;3.9748;sigmoid
-0.0352;0.2694;-0.0005;2;10.0000;0.9500;4.0323;relu
-0.0246;0.2738;-0.0003;2;10.0000;0.9950;3.9482;sigmoid
-0.0352;0.2694;-0.0005;2;10.0000;0.9950;3.7192;relu
0.4244;0.3779;0.6163;4;0.0000;0.5000;0.4970;sigmoid
0.4244;0.3779;0.6163;4;0.0000;0.5000;0.4025;relu
0.4244;0.3779;0.6163;4;0.0000;0.5500;3.4468;sigmoid
0.4244;0.3779;0.6163;4;0.0000;0.5500;3.9385;relu
0.4243;0.3776;0.6163;4;0.0000;0.7500;3.4569;sigmoid
0.4243;0.3776;0.6163;4;0.0000;0.7500;4.0612;relu
0.4241;0.3779;0.6376;4;0.0000;0.9500;4.0587;sigmoid
0.4241;0.3779;0.6376;4;0.0000;0.9500;3.1732;relu
0.4238;0.3782;0.6206;4;0.0000;0.9950;4.1929;sigmoid
0.4238;0.3782;0.6206;4;0.0000;0.9950;4.0112;relu
0.4244;0.3715;0.4850;4;0.0000;0.5000;0.4534;sigmoid
0.4244;0.3716;0.4794;4;0.0000;0.5000;0.3416;relu
0.4244;0.3715;0.4850;4;0.0000;0.5500;3.3809;sigmoid
0.4244;0.3716;0.4794;4;0.0000;0.5500;3.9875;relu
0.4243;0.3730;0.5708;4;0.0000;0.7500;4.0881;sigmoid
0.4243;0.3714;0.4794;4;0.0000;0.7500;3.2050;relu
0.4241;0.3734;0.5913;4;0.0000;0.9500;4.1008;sigmoid
0.4241;0.3713;0.4963;4;0.0000;0.9500;3.2132;relu
0.4238;0.3718;0.5001;4;0.0000;0.9950;4.1242;sigmoid
0.4238;0.3716;0.5270;4;0.0000;0.9950;3.1851;relu
0.4244;0.3718;0.4887;4;0.0000;0.5000;0.4540;sigmoid
0.4244;0.3716;0.4794;4;0.0000;0.5000;0.3603;relu
0.4244;0.3720;0.5154;4;0.0000;0.5500;3.4971;sigmoid
0.4244;0.3714;0.4812;4;0.0000;0.5500;3.9080;relu
0.4243;0.3730;0.5708;4;0.0000;0.7500;3.3702;sigmoid
0.4243;0.3714;0.4794;4;0.0000;0.7500;3.9561;relu
0.4241;0.3716;0.5348;4;0.0000;0.9500;3.3439;sigmoid
0.4241;0.3713;0.4963;4;0.0000;0.9500;4.0590;relu
0.4238;0.3717;0.4887;4;0.0000;0.9950;3.2558;sigmoid
0.4238;0.3716;0.5270;4;0.0000;0.9950;4.0978;relu
0.4244;0.3720;0.5154;4;0.0000;0.5000;0.4377;sigmoid
0.4244;0.3714;0.4812;4;0.0000;0.5000;0.3495;relu
0.4244;0.3731;0.5728;4;0.0000;0.5500;4.1308;sigmoid
0.4244;0.3714;0.4812;4;0.0000;0.5500;4.0042;relu
0.4243;0.3730;0.5708;4;0.0000;0.7500;4.0064;sigmoid
0.4245;0.3714;0.4812;4;0.0000;0.7500;3.1960;relu
0.4241;0.3713;0.5039;4;0.0000;0.9500;4.1788;sigmoid
0.4241;0.3713;0.4963;4;0.0000;0.9500;4.0658;relu
0.4238;0.3717;0.5270;4;0.0000;0.9950;4.1979;sigmoid
0.4238;0.3718;0.5020;4;0.0000;0.9950;3.8687;relu
0.4242;0.3713;0.4831;4;0.0000;0.5000;0.4457;sigmoid
0.4244;0.3714;0.4812;4;0.0000;0.5000;0.3395;relu
0.4239;0.3714;0.4757;4;0.0000;0.5500;3.2947;sigmoid
0.4244;0.3714;0.4812;4;0.0000;0.5500;3.9075;relu
0.4243;0.3761;0.5996;4;0.0000;0.7500;4.0710;sigmoid
0.4245;0.3714;0.4812;4;0.0000;0.7500;3.6318;relu
0.4241;0.3715;0.5077;4;0.0000;0.9500;4.1874;sigmoid
0.4241;0.3713;0.4963;4;0.0000;0.9500;4.0104;relu
0.4238;0.3717;0.5270;4;0.0000;0.9950;4.0560;sigmoid
0.4238;0.3714;0.5134;4;0.0000;0.9950;3.5388;relu
0.4235;0.3732;0.5567;4;0.0000;0.5000;0.4425;sigmoid
0.4244;0.3716;0.4794;4;0.0000;0.5000;0.3587;relu
0.4235;0.3732;0.5567;4;0.0000;0.5500;3.3302;sigmoid
