MODULARITY;ENTROPY;ARI;K2;LAMBDA;RHO;LINKAGE;TIME;ACTIVATION
0.6068;0.0554;0.1446;4;10.0000;0.9950;complete;14.6961;sigmoid
0.6035;0.0554;0.1111;4;10.0000;0.9950;average;14.6429;sigmoid
0.6451;0.0552;0.1248;4;10.0000;0.9950;single;15.1653;sigmoid
0.5921;0.0556;0.1619;4;10.0000;0.9950;complete;14.4415;relu
0.3277;0.0567;0.0628;4;10.0000;0.9950;average;14.6237;relu
0.3389;0.0568;0.0189;4;10.0000;0.9950;single;14.5164;relu
0.6063;0.0555;0.2505;5;0.0000;0.5000;complete;3.6470;sigmoid
0.6677;0.0550;0.2224;5;0.0000;0.5000;average;3.6589;sigmoid
0.6741;0.0552;0.2331;5;0.0000;0.5000;single;3.6874;sigmoid
0.6063;0.0555;0.2505;5;0.0000;0.5000;complete;3.4595;relu
0.6677;0.0550;0.2224;5;0.0000;0.5000;average;3.5188;relu
0.6741;0.0552;0.2331;5;0.0000;0.5000;single;3.4606;relu
0.6597;0.0551;0.2351;5;0.0000;0.5500;complete;15.1868;sigmoid
0.6801;0.0550;0.2310;5;0.0000;0.5500;average;15.1060;sigmoid
0.6770;0.0551;0.2162;5;0.0000;0.5500;single;15.1193;sigmoid
0.6597;0.0551;0.2351;5;0.0000;0.5500;complete;14.9672;relu
0.6801;0.0550;0.2310;5;0.0000;0.5500;average;14.9237;relu
0.6770;0.0551;0.2162;5;0.0000;0.5500;single;14.8388;relu
0.6977;0.0551;0.2289;5;0.0000;0.7500;complete;15.1007;sigmoid
0.7140;0.0548;0.2692;5;0.0000;0.7500;average;15.2548;sigmoid
0.7093;0.0549;0.2475;5;0.0000;0.7500;single;14.9920;sigmoid
0.6977;0.0551;0.2289;5;0.0000;0.7500;complete;15.0447;relu
0.7140;0.0548;0.2692;5;0.0000;0.7500;average;15.0680;relu
0.7093;0.0549;0.2475;5;0.0000;0.7500;single;14.7566;relu
0.7294;0.0549;0.1915;5;0.0000;0.9500;complete;15.1416;sigmoid
0.7313;0.0547;0.2716;5;0.0000;0.9500;average;15.3081;sigmoid
0.7307;0.0548;0.1869;5;0.0000;0.9500;single;14.9903;sigmoid
0.7294;0.0549;0.1915;5;0.0000;0.9500;complete;15.0611;relu
0.7313;0.0547;0.2716;5;0.0000;0.9500;average;15.1666;relu
0.7307;0.0548;0.1869;5;0.0000;0.9500;single;14.7567;relu
0.6803;0.0552;0.1622;5;0.0000;0.9950;complete;15.2149;sigmoid
0.6816;0.0549;0.2111;5;0.0000;0.9950;average;15.2847;sigmoid
0.6924;0.0549;0.1532;5;0.0000;0.9950;single;14.9379;sigmoid
0.6803;0.0552;0.1622;5;0.0000;0.9950;complete;14.9783;relu
0.6816;0.0549;0.2111;5;0.0000;0.9950;average;15.0155;relu
0.6924;0.0549;0.1532;5;0.0000;0.9950;single;14.7826;relu
0.6050;0.0554;0.2764;5;0.0000;0.5000;complete;3.6752;sigmoid
0.6594;0.0551;0.2229;5;0.0000;0.5000;average;3.6775;sigmoid
0.6620;0.0552;0.2357;5;0.0000;0.5000;single;3.6935;sigmoid
0.6019;0.0555;0.2652;5;0.0000;0.5000;complete;3.5167;relu
0.6616;0.0552;0.1969;5;0.0000;0.5000;average;3.5368;relu
0.6656;0.0553;0.2083;5;0.0000;0.5000;single;3.4821;relu
0.6537;0.0550;0.2545;5;0.0000;0.5500;complete;15.8479;sigmoid
0.6711;0.0550;0.2270;5;0.0000;0.5500;average;15.9925;sigmoid
0.6663;0.0550;0.2188;5;0.0000;0.5500;single;15.6403;sigmoid
0.6565;0.0551;0.2454;5;0.0000;0.5500;complete;15.8445;relu
0.6689;0.0551;0.2011;5;0.0000;0.5500;average;15.5528;relu
0.6689;0.0551;0.1928;5;0.0000;0.5500;single;15.6149;relu
0.6893;0.0551;0.2376;5;0.0000;0.7500;complete;16.0073;sigmoid
0.7063;0.0547;0.2760;5;0.0000;0.7500;average;15.7448;sigmoid
0.7035;0.0549;0.2439;5;0.0000;0.7500;single;15.6738;sigmoid
0.6924;0.0551;0.2333;5;0.0000;0.7500;complete;15.7472;relu
0.7110;0.0548;0.2613;5;0.0000;0.7500;average;15.7784;relu
0.7108;0.0549;0.2544;5;0.0000;0.7500;single;15.4752;relu
0.7259;0.0549;0.1958;5;0.0000;0.9500;complete;15.6561;sigmoid
0.7266;0.0546;0.2775;5;0.0000;0.9500;average;15.7478;sigmoid
0.7276;0.0548;0.1871;5;0.0000;0.9500;single;15.3384;sigmoid
0.7262;0.0549;0.2030;5;0.0000;0.9500;complete;15.5209;relu
0.7287;0.0547;0.2763;5;0.0000;0.9500;average;15.5055;relu
0.7285;0.0548;0.1846;5;0.0000;0.9500;single;15.2261;relu
0.6803;0.0552;0.1622;5;0.0000;0.9950;complete;15.2981;sigmoid
0.6816;0.0549;0.2111;5;0.0000;0.9950;average;15.6309;sigmoid
0.6924;0.0549;0.1532;5;0.0000;0.9950;single;15.2013;sigmoid
0.6803;0.0552;0.1622;5;0.0000;0.9950;complete;15.3513;relu
0.6816;0.0549;0.2111;5;0.0000;0.9950;average;15.1947;relu
0.6924;0.0549;0.1532;5;0.0000;0.9950;single;15.3152;relu
0.6039;0.0554;0.2835;5;0.0000;0.5000;complete;3.6978;sigmoid
0.6576;0.0551;0.2216;5;0.0000;0.5000;average;3.7035;sigmoid
0.6611;0.0552;0.2341;5;0.0000;0.5000;single;3.7973;sigmoid
0.6043;0.0554;0.2645;5;0.0000;0.5000;complete;3.5175;relu
0.6582;0.0552;0.1946;5;0.0000;0.5000;average;3.4971;relu
0.6641;0.0552;0.2055;5;0.0000;0.5000;single;3.5251;relu
0.6530;0.0550;0.2562;5;0.0000;0.5500;complete;15.9640;sigmoid
0.6710;0.0550;0.2282;5;0.0000;0.5500;average;16.2689;sigmoid
0.6625;0.0550;0.2164;5;0.0000;0.5500;single;15.8002;sigmoid
0.6506;0.0551;0.2366;5;0.0000;0.5500;complete;15.9999;relu
0.6710;0.0551;0.2001;5;0.0000;0.5500;average;15.8330;relu
0.6683;0.0551;0.1903;5;0.0000;0.5500;single;15.7712;relu
0.6895;0.0551;0.2372;5;0.0000;0.7500;complete;16.0862;sigmoid
0.7077;0.0547;0.2784;5;0.0000;0.7500;average;16.0135;sigmoid
0.7014;0.0549;0.2462;5;0.0000;0.7500;single;15.8805;sigmoid
0.6883;0.0551;0.2323;5;0.0000;0.7500;complete;15.9012;relu
0.7114;0.0548;0.2655;5;0.0000;0.7500;average;16.0665;relu
0.7068;0.0549;0.2511;5;0.0000;0.7500;single;15.6431;relu
0.7232;0.0549;0.1999;5;0.0000;0.9500;complete;15.8574;sigmoid
0.7246;0.0546;0.2812;5;0.0000;0.9500;average;16.0638;sigmoid
0.7249;0.0548;0.1857;5;0.0000;0.9500;single;15.7018;sigmoid
0.7265;0.0549;0.2055;5;0.0000;0.9500;complete;15.8362;relu
0.7273;0.0546;0.2792;5;0.0000;0.9500;average;15.8373;relu
0.7279;0.0548;0.1845;5;0.0000;0.9500;single;15.6846;relu
0.6803;0.0552;0.1622;5;0.0000;0.9950;complete;15.6601;sigmoid
0.6816;0.0549;0.2111;5;0.0000;0.9950;average;15.9607;sigmoid
0.6924;0.0549;0.1532;5;0.0000;0.9950;single;15.5779;sigmoid
0.6803;0.0552;0.1622;5;0.0000;0.9950;complete;15.5278;relu
0.6816;0.0549;0.2111;5;0.0000;0.9950;average;15.4344;relu
0.6924;0.0549;0.1532;5;0.0000;0.9950;single;15.5188;relu
0.6055;0.0554;0.2834;5;0.0000;0.5000;complete;3.7144;sigmoid
0.6595;0.0551;0.2218;5;0.0000;0.5000;average;3.8032;sigmoid
0.6589;0.0552;0.2363;5;0.0000;0.5000;single;3.7051;sigmoid
0.6062;0.0554;0.2650;5;0.0000;0.5000;complete;3.5724;relu
0.6589;0.0552;0.1927;5;0.0000;0.5000;average;3.6462;relu
0.6644;0.0552;0.2046;5;0.0000;0.5000;single;3.5269;relu
0.6539;0.0550;0.2574;5;0.0000;0.5500;complete;16.0891;sigmoid
0.6715;0.0550;0.2305;5;0.0000;0.5500;average;16.0269;sigmoid
0.6637;0.0550;0.2200;5;0.0000;0.5500;single;16.1929;sigmoid
0.6546;0.0551;0.2321;5;0.0000;0.5500;complete;15.9543;relu
0.6685;0.0551;0.1969;5;0.0000;0.5500;average;16.0477;relu
0.6705;0.0551;0.1904;5;0.0000;0.5500;single;15.8901;relu
0.6867;0.0551;0.2392;5;0.0000;0.7500;complete;16.1536;sigmoid
0.7067;0.0547;0.2774;5;0.0000;0.7500;average;16.2334;sigmoid
0.6994;0.0549;0.2453;5;0.0000;0.7500;single;16.4086;sigmoid
0.6867;0.0551;0.2309;5;0.0000;0.7500;complete;16.7242;relu
0.7116;0.0548;0.2669;5;0.0000;0.7500;average;16.2396;relu
0.7075;0.0549;0.2532;5;0.0000;0.7500;single;16.1278;relu
0.7228;0.0549;0.2009;5;0.0000;0.9500;complete;16.1101;sigmoid
0.7239;0.0546;0.2820;5;0.0000;0.9500;average;17.5917;sigmoid
0.7250;0.0548;0.1862;5;0.0000;0.9500;single;17.1023;sigmoid
0.7263;0.0549;0.2056;5;0.0000;0.9500;complete;17.1569;relu
0.7273;0.0546;0.2795;5;0.0000;0.9500;average;17.2365;relu
0.7273;0.0548;0.1854;5;0.0000;0.9500;single;16.8979;relu
0.6803;0.0552;0.1622;5;0.0000;0.9950;complete;16.8444;sigmoid
0.6816;0.0549;0.2111;5;0.0000;0.9950;average;17.0329;sigmoid
0.6924;0.0549;0.1532;5;0.0000;0.9950;single;16.1340;sigmoid
0.6803;0.0552;0.1622;5;0.0000;0.9950;complete;16.4272;relu
0.6816;0.0549;0.2111;5;0.0000;0.9950;average;16.4119;relu
0.6924;0.0549;0.1532;5;0.0000;0.9950;single;16.0121;relu
0.6058;0.0553;0.2867;5;0.0000;0.5000;complete;3.9315;sigmoid
0.6575;0.0551;0.2231;5;0.0000;0.5000;average;3.9229;sigmoid
0.6561;0.0552;0.2329;5;0.0000;0.5000;single;4.2306;sigmoid
0.6066;0.0554;0.2646;5;0.0000;0.5000;complete;4.0692;relu
0.6573;0.0552;0.1909;5;0.0000;0.5000;average;3.9282;relu
0.6616;0.0552;0.2016;5;0.0000;0.5000;single;3.8964;relu
0.6545;0.0550;0.2570;5;0.0000;0.5500;complete;17.0570;sigmoid
0.6686;0.0550;0.2297;5;0.0000;0.5500;average;16.9720;sigmoid
0.6619;0.0550;0.2172;5;0.0000;0.5500;single;16.6966;sigmoid
0.6562;0.0551;0.2323;5;0.0000;0.5500;complete;16.7276;relu
0.6671;0.0551;0.1966;5;0.0000;0.5500;average;17.2663;relu
0.6689;0.0551;0.1892;5;0.0000;0.5500;single;16.4368;relu
0.6858;0.0550;0.2379;5;0.0000;0.7500;complete;17.7159;sigmoid
0.7066;0.0547;0.2793;5;0.0000;0.7500;average;16.8559;sigmoid
0.6999;0.0549;0.2435;5;0.0000;0.7500;single;16.8121;sigmoid
0.6903;0.0550;0.2258;5;0.0000;0.7500;complete;17.0206;relu
0.7135;0.0548;0.2670;5;0.0000;0.7500;average;17.0394;relu
0.7069;0.0549;0.2522;5;0.0000;0.7500;single;16.2731;relu
0.7222;0.0549;0.2019;5;0.0000;0.9500;complete;17.0679;sigmoid
0.7245;0.0546;0.2844;5;0.0000;0.9500;average;17.3970;sigmoid
0.7229;0.0548;0.1863;5;0.0000;0.9500;single;16.9496;sigmoid
0.7278;0.0549;0.2063;5;0.0000;0.9500;complete;17.2180;relu
0.7287;0.0547;0.2770;5;0.0000;0.9500;average;16.8692;relu
0.7273;0.0548;0.1862;5;0.0000;0.9500;single;16.9132;relu
0.6803;0.0552;0.1622;5;0.0000;0.9950;complete;16.5709;sigmoid
0.6816;0.0549;0.2111;5;0.0000;0.9950;average;17.0499;sigmoid
0.6924;0.0549;0.1532;5;0.0000;0.9950;single;16.1044;sigmoid
0.6803;0.0552;0.1622;5;0.0000;0.9950;complete;16.8848;relu
0.6816;0.0549;0.2111;5;0.0000;0.9950;average;16.4086;relu
0.6924;0.0549;0.1532;5;0.0000;0.9950;single;16.3947;relu
0.6069;0.0553;0.2892;5;0.0000;0.5000;complete;3.9507;sigmoid
0.6571;0.0551;0.2219;5;0.0000;0.5000;average;4.0745;sigmoid
0.6524;0.0552;0.2336;5;0.0000;0.5000;single;3.9285;sigmoid
0.6058;0.0554;0.2570;5;0.0000;0.5000;complete;3.6752;relu
0.6561;0.0552;0.1878;5;0.0000;0.5000;average;3.7091;relu
0.6595;0.0552;0.1975;5;0.0000;0.5000;single;3.7060;relu
0.6521;0.0550;0.2564;5;0.0000;0.5500;complete;16.9152;sigmoid
0.6649;0.0550;0.2267;5;0.0000;0.5500;average;16.8751;sigmoid
0.6611;0.0550;0.2204;5;0.0000;0.5500;single;16.5090;sigmoid
0.6656;0.0550;0.2291;5;0.0000;0.5500;complete;16.3754;relu
0.6670;0.0551;0.1958;5;0.0000;0.5500;average;16.5606;relu
0.6678;0.0551;0.1877;5;0.0000;0.5500;single;16.0519;relu
0.6838;0.0550;0.2363;5;0.0000;0.7500;complete;17.5931;sigmoid
0.7058;0.0547;0.2794;5;0.0000;0.7500;average;17.0784;sigmoid
0.6997;0.0549;0.2424;5;0.0000;0.7500;single;17.0979;sigmoid
0.6900;0.0550;0.2275;5;0.0000;0.7500;complete;16.9826;relu
0.7169;0.0548;0.2693;5;0.0000;0.7500;average;17.2687;relu
0.7166;0.0548;0.2549;5;0.0000;0.7500;single;16.3955;relu
0.7226;0.0549;0.2032;5;0.0000;0.9500;complete;17.6158;sigmoid
0.7253;0.0546;0.2866;5;0.0000;0.9500;average;17.1651;sigmoid
0.7239;0.0548;0.1863;5;0.0000;0.9500;single;17.1887;sigmoid
0.7265;0.0549;0.2064;5;0.0000;0.9500;complete;17.1176;relu
0.7287;0.0547;0.2775;5;0.0000;0.9500;average;17.4013;relu
0.7269;0.0548;0.1860;5;0.0000;0.9500;single;16.7328;relu
0.6799;0.0552;0.1629;5;0.0000;0.9950;complete;16.8577;sigmoid
0.6816;0.0549;0.2111;5;0.0000;0.9950;average;16.7902;sigmoid
0.6919;0.0549;0.1534;5;0.0000;0.9950;single;16.4649;sigmoid
0.6796;0.0552;0.1613;5;0.0000;0.9950;complete;16.7130;relu
0.6820;0.0549;0.2113;5;0.0000;0.9950;average;16.7531;relu
0.6919;0.0549;0.1534;5;0.0000;0.9950;single;16.3995;relu
0.5994;0.0553;0.2927;5;0.0001;0.5000;complete;3.8978;sigmoid
0.6504;0.0551;0.2199;5;0.0001;0.5000;average;3.8902;sigmoid
0.6514;0.0552;0.2348;5;0.0001;0.5000;single;3.8908;sigmoid
0.6092;0.0554;0.2555;5;0.0001;0.5000;complete;3.6628;relu
0.6403;0.0553;0.1771;5;0.0001;0.5000;average;3.7106;relu
0.6561;0.0553;0.1891;5;0.0001;0.5000;single;3.6648;relu
0.6488;0.0550;0.2547;5;0.0001;0.5500;complete;16.5667;sigmoid
0.6626;0.0550;0.2267;5;0.0001;0.5500;average;16.7903;sigmoid
0.6551;0.0551;0.2129;5;0.0001;0.5500;single;16.2501;sigmoid
0.6650;0.0550;0.2252;5;0.0001;0.5500;complete;16.1303;relu
0.6602;0.0551;0.1854;5;0.0001;0.5500;average;15.6873;relu
0.6672;0.0551;0.1817;5;0.0001;0.5500;single;15.8034;relu
0.6843;0.0551;0.2372;5;0.0001;0.7500;complete;17.1056;sigmoid
0.7050;0.0547;0.2792;5;0.0001;0.7500;average;16.7165;sigmoid
0.6973;0.0549;0.2438;5;0.0001;0.7500;single;17.0125;sigmoid
0.6908;0.0550;0.2246;5;0.0001;0.7500;complete;16.0707;relu
0.7142;0.0548;0.2703;5;0.0001;0.7500;average;16.1782;relu
0.7124;0.0548;0.2520;5;0.0001;0.7500;single;15.6620;relu
0.7227;0.0549;0.2035;5;0.0001;0.9500;complete;17.6445;sigmoid
0.7234;0.0546;0.2862;5;0.0001;0.9500;average;17.5229;sigmoid
0.7227;0.0548;0.1856;5;0.0001;0.9500;single;17.5862;sigmoid
0.7258;0.0548;0.2064;5;0.0001;0.9500;complete;16.9941;relu
0.7279;0.0546;0.2788;5;0.0001;0.9500;average;17.5355;relu
0.7273;0.0548;0.1846;5;0.0001;0.9500;single;16.7112;relu
0.6776;0.0552;0.1642;5;0.0001;0.9950;complete;17.3101;sigmoid
0.6815;0.0549;0.2111;5;0.0001;0.9950;average;17.0553;sigmoid
0.6918;0.0549;0.1521;5;0.0001;0.9950;single;16.7317;sigmoid
0.6787;0.0552;0.1643;5;0.0001;0.9950;complete;16.7105;relu
0.6786;0.0549;0.2112;5;0.0001;0.9950;average;16.5860;relu
0.6926;0.0549;0.1522;5;0.0001;0.9950;single;16.3885;relu
0.6278;0.0551;0.2350;5;0.0010;0.5000;complete;3.8716;sigmoid
0.6452;0.0551;0.2045;5;0.0010;0.5000;average;3.8886;sigmoid
0.6409;0.0552;0.2256;5;0.0010;0.5000;single;3.8499;sigmoid
0.6492;0.0551;0.2017;5;0.0010;0.5000;complete;3.6757;relu
0.6336;0.0553;0.1864;5;0.0010;0.5000;average;3.6586;relu
0.6420;0.0552;0.1840;5;0.0010;0.5000;single;3.6649;relu
0.6298;0.0552;0.2316;5;0.0010;0.5500;complete;15.8064;sigmoid
0.6469;0.0551;0.2171;5;0.0010;0.5500;average;16.0847;sigmoid
0.6422;0.0552;0.2185;5;0.0010;0.5500;single;15.6208;sigmoid
0.6518;0.0551;0.2216;5;0.0010;0.5500;complete;15.7074;relu
0.6671;0.0551;0.1887;5;0.0010;0.5500;average;15.3883;relu
0.6600;0.0551;0.2027;5;0.0010;0.5500;single;15.4105;relu
0.6760;0.0551;0.2334;5;0.0010;0.7500;complete;16.3387;sigmoid
0.7042;0.0548;0.2792;5;0.0010;0.7500;average;16.3195;sigmoid
0.6960;0.0549;0.2456;5;0.0010;0.7500;single;16.1029;sigmoid
0.6938;0.0550;0.2240;5;0.0010;0.7500;complete;15.4293;relu
0.7102;0.0548;0.2700;5;0.0010;0.7500;average;15.8533;relu
0.7171;0.0548;0.2527;5;0.0010;0.7500;single;15.3816;relu
0.7220;0.0549;0.2003;5;0.0010;0.9500;complete;17.2129;sigmoid
0.7219;0.0546;0.2864;5;0.0010;0.9500;average;17.1170;sigmoid
0.7251;0.0548;0.1872;5;0.0010;0.9500;single;17.0434;sigmoid
0.7271;0.0548;0.2109;5;0.0010;0.9500;complete;15.8995;relu
0.7295;0.0547;0.2746;5;0.0010;0.9500;average;15.6841;relu
0.7223;0.0548;0.1817;5;0.0010;0.9500;single;15.9145;relu
0.6775;0.0551;0.1700;5;0.0010;0.9950;complete;16.7392;sigmoid
0.6685;0.0549;0.2095;5;0.0010;0.9950;average;17.0439;sigmoid
0.6918;0.0549;0.1531;5;0.0010;0.9950;single;16.3312;sigmoid
0.6793;0.0552;0.1450;5;0.0010;0.9950;complete;16.1015;relu
0.6818;0.0549;0.2168;5;0.0010;0.9950;average;15.8997;relu
0.6930;0.0550;0.1544;5;0.0010;0.9950;single;15.8069;relu
0.6135;0.0553;0.2818;5;0.0100;0.5000;complete;4.0564;sigmoid
0.6282;0.0552;0.1987;5;0.0100;0.5000;average;4.1386;sigmoid
0.5966;0.0554;0.1644;5;0.0100;0.5000;single;3.8645;sigmoid
0.6460;0.0553;0.2290;5;0.0100;0.5000;complete;3.6815;relu
0.6416;0.0552;0.2216;5;0.0100;0.5000;average;3.8755;relu
0.6123;0.0554;0.1762;5;0.0100;0.5000;single;3.6621;relu
0.6020;0.0553;0.2688;5;0.0100;0.5500;complete;15.5829;sigmoid
0.6386;0.0551;0.2193;5;0.0100;0.5500;average;15.9850;sigmoid
0.6176;0.0553;0.2010;5;0.0100;0.5500;single;15.4050;sigmoid
0.6129;0.0554;0.2097;5;0.0100;0.5500;complete;15.5239;relu
0.6622;0.0552;0.2051;5;0.0100;0.5500;average;15.9441;relu
0.6525;0.0553;0.1684;5;0.0100;0.5500;single;15.2042;relu
0.6670;0.0550;0.2484;5;0.0100;0.7500;complete;16.2736;sigmoid
0.6758;0.0549;0.2327;5;0.0100;0.7500;average;15.8734;sigmoid
0.6931;0.0549;0.2499;5;0.0100;0.7500;single;15.9736;sigmoid
0.6889;0.0549;0.2474;5;0.0100;0.7500;complete;15.7060;relu
0.6853;0.0550;0.2560;5;0.0100;0.7500;average;15.4615;relu
0.7047;0.0549;0.2330;5;0.0100;0.7500;single;15.7319;relu
0.7181;0.0549;0.1947;5;0.0100;0.9500;complete;15.8700;sigmoid
0.7234;0.0546;0.2889;5;0.0100;0.9500;average;16.3354;sigmoid
0.7231;0.0548;0.1864;5;0.0100;0.9500;single;15.7324;sigmoid
0.7226;0.0548;0.2117;5;0.0100;0.9500;complete;15.5979;relu
0.7263;0.0547;0.2803;5;0.0100;0.9500;average;15.8676;relu
0.7169;0.0548;0.1746;5;0.0100;0.9500;single;15.2179;relu
0.6551;0.0553;0.1372;5;0.0100;0.9950;complete;16.1871;sigmoid
0.6636;0.0551;0.1942;5;0.0100;0.9950;average;15.9930;sigmoid
0.6659;0.0551;0.1230;5;0.0100;0.9950;single;15.8926;sigmoid
0.6724;0.0552;0.1603;5;0.0100;0.9950;complete;15.3851;relu
0.6531;0.0551;0.1949;5;0.0100;0.9950;average;15.4810;relu
0.6538;0.0553;0.1129;5;0.0100;0.9950;single;15.4219;relu
0.6016;0.0553;0.2625;5;0.1000;0.5000;complete;3.8309;sigmoid
0.5926;0.0555;0.2279;5;0.1000;0.5000;average;3.8653;sigmoid
0.6130;0.0553;0.2009;5;0.1000;0.5000;single;3.8293;sigmoid
0.6159;0.0552;0.2122;5;0.1000;0.5000;complete;3.6461;relu
0.6277;0.0552;0.1666;5;0.1000;0.5000;average;3.6615;relu
0.5457;0.0556;0.1190;5;0.1000;0.5000;single;3.6622;relu
0.5988;0.0554;0.2556;5;0.1000;0.5500;complete;15.8426;sigmoid
0.5763;0.0555;0.2019;5;0.1000;0.5500;average;16.0095;sigmoid
0.5840;0.0556;0.1803;5;0.1000;0.5500;single;15.4410;sigmoid
0.5635;0.0555;0.1212;5;0.1000;0.5500;complete;15.9024;relu
0.6341;0.0552;0.2093;5;0.1000;0.5500;average;15.4707;relu
0.6107;0.0553;0.2324;5;0.1000;0.5500;single;15.6475;relu
0.6717;0.0548;0.2350;5;0.1000;0.7500;complete;15.7488;sigmoid
0.6872;0.0548;0.2627;5;0.1000;0.7500;average;15.6444;sigmoid
0.6709;0.0550;0.1986;5;0.1000;0.7500;single;15.7354;sigmoid
0.7024;0.0547;0.2850;5;0.1000;0.7500;complete;15.4547;relu
0.6998;0.0549;0.2636;5;0.1000;0.7500;average;15.7632;relu
0.6888;0.0551;0.2453;5;0.1000;0.7500;single;15.1949;relu
0.7133;0.0549;0.1815;5;0.1000;0.9500;complete;15.9586;sigmoid
0.7281;0.0546;0.2909;5;0.1000;0.9500;average;16.0246;sigmoid
0.7166;0.0549;0.2033;5;0.1000;0.9500;single;15.4739;sigmoid
0.7169;0.0549;0.1788;5;0.1000;0.9500;complete;15.4985;relu
0.7145;0.0548;0.2178;5;0.1000;0.9500;average;15.4513;relu
0.7332;0.0549;0.2015;5;0.1000;0.9500;single;15.4009;relu
0.6538;0.0554;0.1305;5;0.1000;0.9950;complete;15.9209;sigmoid
0.6727;0.0552;0.1528;5;0.1000;0.9950;average;15.9252;sigmoid
0.6870;0.0549;0.1656;5;0.1000;0.9950;single;15.6457;sigmoid
0.6631;0.0553;0.1345;5;0.1000;0.9950;complete;15.6155;relu
0.6579;0.0554;0.1522;5;0.1000;0.9950;average;15.8290;relu
0.6704;0.0553;0.1449;5;0.1000;0.9950;single;15.2195;relu
0.5623;0.0551;0.2852;5;1.0000;0.5000;complete;3.8579;sigmoid
0.4814;0.0555;0.1942;5;1.0000;0.5000;average;3.8536;sigmoid
0.4605;0.0556;0.2050;5;1.0000;0.5000;single;3.8678;sigmoid
0.5092;0.0556;0.0737;5;1.0000;0.5000;complete;3.6824;relu
0.5075;0.0557;0.0717;5;1.0000;0.5000;average;3.6574;relu
0.4962;0.0556;0.1179;5;1.0000;0.5000;single;3.8046;relu
0.5051;0.0553;0.1782;5;1.0000;0.5500;complete;16.1243;sigmoid
0.5410;0.0552;0.1963;5;1.0000;0.5500;average;15.6885;sigmoid
0.4951;0.0554;0.1655;5;1.0000;0.5500;single;15.8989;sigmoid
0.5263;0.0552;0.1572;5;1.0000;0.5500;complete;15.6277;relu
0.5495;0.0550;0.1464;5;1.0000;0.5500;average;15.3819;relu
0.4249;0.0554;0.1277;5;1.0000;0.5500;single;15.4671;relu
0.6583;0.0548;0.2665;5;1.0000;0.7500;complete;15.6369;sigmoid
0.6095;0.0550;0.2367;5;1.0000;0.7500;average;16.0577;sigmoid
0.6317;0.0550;0.2267;5;1.0000;0.7500;single;15.4879;sigmoid
0.6130;0.0552;0.1665;5;1.0000;0.7500;complete;15.6327;relu
0.5965;0.0554;0.1069;5;1.0000;0.7500;average;15.6892;relu
0.6085;0.0553;0.1413;5;1.0000;0.7500;single;15.1294;relu
0.7144;0.0550;0.1942;5;1.0000;0.9500;complete;15.9522;sigmoid
0.7074;0.0550;0.2008;5;1.0000;0.9500;average;15.8255;sigmoid
0.7118;0.0550;0.2068;5;1.0000;0.9500;single;15.8108;sigmoid
0.7318;0.0546;0.2648;5;1.0000;0.9500;complete;15.4268;relu
0.7070;0.0549;0.2004;5;1.0000;0.9500;average;15.5798;relu
0.7247;0.0550;0.2207;5;1.0000;0.9500;single;15.2789;relu
0.6457;0.0552;0.1547;5;1.0000;0.9950;complete;15.5696;sigmoid
0.6699;0.0552;0.1716;5;1.0000;0.9950;average;16.1413;sigmoid
0.6641;0.0553;0.1378;5;1.0000;0.9950;single;15.4750;sigmoid
0.6759;0.0551;0.1640;5;1.0000;0.9950;complete;15.8668;relu
0.6687;0.0553;0.1330;5;1.0000;0.9950;average;15.7930;relu
0.6572;0.0552;0.1689;5;1.0000;0.9950;single;15.4306;relu
0.4170;0.0554;0.1193;5;10.0000;0.5000;complete;4.0535;sigmoid
0.3947;0.0554;0.1493;5;10.0000;0.5000;average;4.0519;sigmoid
0.3690;0.0554;0.1412;5;10.0000;0.5000;single;4.1716;sigmoid
0.3062;0.0549;0.1065;5;10.0000;0.5000;complete;3.8144;relu
0.1724;0.0553;0.0685;5;10.0000;0.5000;average;3.8044;relu
0.0896;0.0558;0.0251;5;10.0000;0.5000;single;3.7886;relu
0.3875;0.0553;0.1742;5;10.0000;0.5500;complete;15.7894;sigmoid
0.3111;0.0555;0.1116;5;10.0000;0.5500;average;15.7420;sigmoid
0.3569;0.0555;0.1090;5;10.0000;0.5500;single;15.6523;sigmoid
0.2526;0.0550;0.1191;5;10.0000;0.5500;complete;15.4166;relu
0.1535;0.0551;0.0868;5;10.0000;0.5500;average;15.7470;relu
0.1671;0.0556;0.0434;5;10.0000;0.5500;single;15.1406;relu
0.5439;0.0552;0.2245;5;10.0000;0.7500;complete;15.7208;sigmoid
0.4966;0.0551;0.2286;5;10.0000;0.7500;average;15.8852;sigmoid
0.5074;0.0553;0.1614;5;10.0000;0.7500;single;15.3704;sigmoid
0.3906;0.0551;0.1549;5;10.0000;0.7500;complete;15.5133;relu
0.1352;0.0555;0.0208;5;10.0000;0.7500;average;15.2831;relu
0.2669;0.0558;0.0813;5;10.0000;0.7500;single;15.3884;relu
0.6727;0.0549;0.2083;5;10.0000;0.9500;complete;15.6958;sigmoid
0.6826;0.0548;0.3120;5;10.0000;0.9500;average;15.7486;sigmoid
0.6913;0.0549;0.2012;5;10.0000;0.9500;single;15.6568;sigmoid
0.6462;0.0547;0.3192;5;10.0000;0.9500;complete;15.2736;relu
0.1962;0.0559;0.0473;5;10.0000;0.9500;average;15.7792;relu
