MODULARITY;ENTROPY;ARI;K2;LAMBDA;RHO;TIME;ACTIVATION
0.7005;0.0548;0.2160;15;0.0000;0.9950;18.2403;sigmoid
0.6843;0.0549;0.2549;15;0.0000;0.9950;17.3673;relu
0.6396;0.0552;0.2172;15;0.0000;0.5000;5.3324;sigmoid
0.6392;0.0553;0.2073;15;0.0000;0.5000;4.6614;relu
0.6665;0.0549;0.2495;15;0.0000;0.5500;18.9022;sigmoid
0.6551;0.0551;0.1972;15;0.0000;0.5500;17.7865;relu
0.6767;0.0549;0.2416;15;0.0000;0.7500;18.9913;sigmoid
0.7049;0.0548;0.2820;15;0.0000;0.7500;18.3215;relu
0.7194;0.0547;0.2828;15;0.0000;0.9500;18.7530;sigmoid
0.7236;0.0546;0.2992;15;0.0000;0.9500;17.8040;relu
0.6922;0.0548;0.2419;15;0.0000;0.9950;17.9480;sigmoid
0.6964;0.0548;0.2032;15;0.0000;0.9950;17.5140;relu
0.6462;0.0550;0.2098;15;0.0000;0.5000;5.3769;sigmoid
0.6409;0.0552;0.2211;15;0.0000;0.5000;4.6154;relu
0.6581;0.0550;0.2468;15;0.0000;0.5500;18.9007;sigmoid
0.6709;0.0549;0.2440;15;0.0000;0.5500;17.5014;relu
0.6864;0.0547;0.3068;15;0.0000;0.7500;19.0123;sigmoid
0.7081;0.0547;0.2832;15;0.0000;0.7500;17.7795;relu
0.7285;0.0546;0.2858;15;0.0000;0.9500;18.5342;sigmoid
0.7213;0.0547;0.2739;15;0.0000;0.9500;18.2722;relu
0.6856;0.0547;0.2382;15;0.0000;0.9950;18.2145;sigmoid
0.6717;0.0550;0.2515;15;0.0000;0.9950;17.8465;relu
0.6615;0.0549;0.2491;15;0.0001;0.5000;5.4524;sigmoid
0.6405;0.0553;0.2023;15;0.0001;0.5000;4.6336;relu
0.6553;0.0550;0.2468;15;0.0001;0.5500;17.9044;sigmoid
0.6424;0.0552;0.2313;15;0.0001;0.5500;16.8951;relu
0.7026;0.0546;0.2780;15;0.0001;0.7500;18.7162;sigmoid
0.7028;0.0548;0.2360;15;0.0001;0.7500;17.1948;relu
0.7292;0.0545;0.3194;15;0.0001;0.9500;19.0173;sigmoid
0.7478;0.0545;0.3300;15;0.0001;0.9500;18.0796;relu
0.6834;0.0546;0.3117;15;0.0001;0.9950;18.0746;sigmoid
0.6927;0.0548;0.2077;15;0.0001;0.9950;17.5151;relu
0.6365;0.0552;0.2290;15;0.0010;0.5000;5.3344;sigmoid
0.6474;0.0550;0.2197;15;0.0010;0.5000;4.7110;relu
0.6524;0.0551;0.2144;15;0.0010;0.5500;17.3124;sigmoid
0.6729;0.0548;0.2502;15;0.0010;0.5500;16.5920;relu
0.6586;0.0549;0.2520;15;0.0010;0.7500;17.4915;sigmoid
0.6863;0.0549;0.2441;15;0.0010;0.7500;16.7356;relu
0.7331;0.0546;0.3127;15;0.0010;0.9500;18.4446;sigmoid
0.7354;0.0546;0.3233;15;0.0010;0.9500;17.0003;relu
0.6957;0.0548;0.2528;15;0.0010;0.9950;18.3507;sigmoid
0.6874;0.0548;0.2446;15;0.0010;0.9950;16.9850;relu
0.6289;0.0550;0.2280;15;0.0100;0.5000;5.3763;sigmoid
0.6171;0.0552;0.2740;15;0.0100;0.5000;4.6591;relu
0.6347;0.0551;0.2577;15;0.0100;0.5500;17.3678;sigmoid
0.6429;0.0551;0.1666;15;0.0100;0.5500;16.7218;relu
0.6829;0.0548;0.2791;15;0.0100;0.7500;17.4989;sigmoid
0.6804;0.0549;0.2568;15;0.0100;0.7500;16.3390;relu
0.7154;0.0547;0.2746;15;0.0100;0.9500;17.3937;sigmoid
0.7136;0.0547;0.2747;15;0.0100;0.9500;16.4309;relu
0.7051;0.0546;0.2903;15;0.0100;0.9950;17.4027;sigmoid
0.6486;0.0551;0.1820;15;0.0100;0.9950;16.5726;relu
0.5572;0.0555;0.1544;15;0.1000;0.5000;5.3018;sigmoid
0.5581;0.0555;0.1260;15;0.1000;0.5000;4.6344;relu
0.6346;0.0551;0.2471;15;0.1000;0.5500;17.0366;sigmoid
0.6188;0.0551;0.2478;15;0.1000;0.5500;16.5774;relu
0.6695;0.0550;0.2259;15;0.1000;0.7500;17.1453;sigmoid
0.6850;0.0549;0.2852;15;0.1000;0.7500;16.5850;relu
0.7189;0.0548;0.2877;15;0.1000;0.9500;17.2070;sigmoid
0.7251;0.0548;0.2575;15;0.1000;0.9500;16.4881;relu
0.6918;0.0547;0.2199;15;0.1000;0.9950;17.0361;sigmoid
0.6682;0.0551;0.1676;15;0.1000;0.9950;16.3618;relu
0.5071;0.0553;0.1937;15;1.0000;0.5000;5.3099;sigmoid
0.5321;0.0554;0.1142;15;1.0000;0.5000;4.5872;relu
0.5099;0.0553;0.1728;15;1.0000;0.5500;17.1252;sigmoid
0.5371;0.0548;0.2094;15;1.0000;0.5500;16.4547;relu
0.6355;0.0548;0.2599;15;1.0000;0.7500;17.1194;sigmoid
0.6237;0.0551;0.1662;15;1.0000;0.7500;16.6787;relu
0.7064;0.0547;0.2935;15;1.0000;0.9500;17.2371;sigmoid
0.7319;0.0545;0.2705;15;1.0000;0.9500;16.5494;relu
0.6719;0.0552;0.1368;15;1.0000;0.9950;17.0650;sigmoid
0.6462;0.0554;0.1036;15;1.0000;0.9950;16.2754;relu
0.3462;0.0554;0.1330;15;10.0000;0.5000;5.3048;sigmoid
0.2293;0.0546;0.1243;15;10.0000;0.5000;4.5722;relu
0.3781;0.0552;0.1360;15;10.0000;0.5500;17.3315;sigmoid
0.1860;0.0550;0.0468;15;10.0000;0.5500;16.4142;relu
0.5590;0.0547;0.2755;15;10.0000;0.7500;17.0544;sigmoid
0.2829;0.0546;0.1578;15;10.0000;0.7500;16.4333;relu
0.7160;0.0544;0.3382;15;10.0000;0.9500;17.5510;sigmoid
0.3262;0.0556;0.0677;15;10.0000;0.9500;16.5207;relu
0.6499;0.0550;0.2019;15;10.0000;0.9950;17.1026;sigmoid
0.1716;0.0556;0.0571;15;10.0000;0.9950;16.4284;relu
0.6659;0.0551;0.2292;20;0.0000;0.5000;5.5540;sigmoid
0.6550;0.0551;0.2119;20;0.0000;0.5000;4.7438;relu
0.6692;0.0550;0.2340;20;0.0000;0.5500;17.6630;sigmoid
0.6491;0.0551;0.2217;20;0.0000;0.5500;16.8905;relu
0.6981;0.0549;0.2623;20;0.0000;0.7500;17.7476;sigmoid
0.7040;0.0548;0.2772;20;0.0000;0.7500;16.8284;relu
0.7332;0.0546;0.3355;20;0.0000;0.9500;17.6930;sigmoid
0.7178;0.0546;0.3045;20;0.0000;0.9500;16.8243;relu
0.7062;0.0546;0.3099;20;0.0000;0.9950;18.0690;sigmoid
0.6904;0.0548;0.2334;20;0.0000;0.9950;16.7894;relu
0.6561;0.0550;0.2417;20;0.0000;0.5000;5.5930;sigmoid
0.6396;0.0552;0.1893;20;0.0000;0.5000;4.7720;relu
0.6287;0.0550;0.2108;20;0.0000;0.5500;18.6017;sigmoid
0.6456;0.0550;0.2414;20;0.0000;0.5500;17.8993;relu
0.6891;0.0548;0.2799;20;0.0000;0.7500;18.3742;sigmoid
0.7007;0.0548;0.2662;20;0.0000;0.7500;17.7531;relu
0.7291;0.0547;0.2590;20;0.0000;0.9500;18.1366;sigmoid
0.7405;0.0543;0.3472;20;0.0000;0.9500;17.2382;relu
0.6932;0.0545;0.3091;20;0.0000;0.9950;18.3017;sigmoid
0.6636;0.0548;0.2385;20;0.0000;0.9950;17.3908;relu
0.6292;0.0550;0.2320;20;0.0000;0.5000;5.6565;sigmoid
0.6831;0.0549;0.2579;20;0.0000;0.5000;4.8834;relu
0.6542;0.0551;0.2368;20;0.0000;0.5500;18.6944;sigmoid
0.6369;0.0553;0.1834;20;0.0000;0.5500;17.6297;relu
0.6963;0.0547;0.2866;20;0.0000;0.7500;18.4446;sigmoid
0.6953;0.0549;0.2479;20;0.0000;0.7500;18.0207;relu
0.7276;0.0545;0.3100;20;0.0000;0.9500;18.6208;sigmoid
0.7274;0.0546;0.2514;20;0.0000;0.9500;17.7659;relu
0.7000;0.0545;0.2672;20;0.0000;0.9950;18.2276;sigmoid
0.6640;0.0548;0.2368;20;0.0000;0.9950;17.3424;relu
0.6236;0.0553;0.2023;20;0.0000;0.5000;5.7244;sigmoid
0.6386;0.0554;0.1820;20;0.0000;0.5000;4.8523;relu
0.6586;0.0551;0.2211;20;0.0000;0.5500;18.8704;sigmoid
0.6704;0.0549;0.2608;20;0.0000;0.5500;17.7552;relu
0.6853;0.0548;0.2692;20;0.0000;0.7500;18.9368;sigmoid
0.7161;0.0545;0.3331;20;0.0000;0.7500;18.2969;relu
0.7265;0.0546;0.3155;20;0.0000;0.9500;18.7642;sigmoid
0.7116;0.0546;0.2799;20;0.0000;0.9500;17.8860;relu
0.6937;0.0549;0.2105;20;0.0000;0.9950;18.4737;sigmoid
0.6639;0.0548;0.2504;20;0.0000;0.9950;17.4642;relu
0.5902;0.0555;0.1742;20;0.0000;0.5000;5.7356;sigmoid
0.6268;0.0553;0.2255;20;0.0000;0.5000;4.8528;relu
0.6629;0.0550;0.2434;20;0.0000;0.5500;19.0498;sigmoid
0.6514;0.0551;0.1886;20;0.0000;0.5500;17.9517;relu
0.7014;0.0547;0.3132;20;0.0000;0.7500;19.0578;sigmoid
0.6903;0.0548;0.2489;20;0.0000;0.7500;18.2677;relu
0.7114;0.0549;0.2517;20;0.0000;0.9500;18.8912;sigmoid
0.7218;0.0548;0.2505;20;0.0000;0.9500;19.6393;relu
0.6699;0.0549;0.2101;20;0.0000;0.9950;18.5119;sigmoid
0.6768;0.0550;0.2066;20;0.0000;0.9950;17.6748;relu
0.6638;0.0549;0.2568;20;0.0000;0.5000;5.6354;sigmoid
0.6525;0.0550;0.2319;20;0.0000;0.5000;4.7920;relu
0.6607;0.0549;0.2647;20;0.0000;0.5500;18.8201;sigmoid
0.6614;0.0550;0.2250;20;0.0000;0.5500;17.8323;relu
0.6852;0.0548;0.3049;20;0.0000;0.7500;19.1259;sigmoid
0.7033;0.0548;0.2737;20;0.0000;0.7500;17.6967;relu
0.7417;0.0546;0.2736;20;0.0000;0.9500;19.0852;sigmoid
0.7244;0.0546;0.2727;20;0.0000;0.9500;18.3533;relu
0.7135;0.0545;0.2573;20;0.0000;0.9950;18.2251;sigmoid
0.6740;0.0547;0.2965;20;0.0000;0.9950;17.8937;relu
0.6469;0.0549;0.2602;20;0.0001;0.5000;5.5951;sigmoid
0.6596;0.0552;0.2212;20;0.0001;0.5000;4.7178;relu
0.6395;0.0552;0.2040;20;0.0001;0.5500;18.5746;sigmoid
0.6679;0.0549;0.2636;20;0.0001;0.5500;16.7630;relu
0.6916;0.0548;0.2130;20;0.0001;0.7500;18.8530;sigmoid
0.6872;0.0550;0.2694;20;0.0001;0.7500;17.2626;relu
0.7334;0.0546;0.3041;20;0.0001;0.9500;19.3211;sigmoid
0.7280;0.0546;0.2935;20;0.0001;0.9500;18.0398;relu
0.6992;0.0549;0.2103;20;0.0001;0.9950;18.4398;sigmoid
0.6726;0.0549;0.1883;20;0.0001;0.9950;17.7514;relu
0.5974;0.0554;0.2007;20;0.0010;0.5000;5.5665;sigmoid
0.6482;0.0549;0.2194;20;0.0010;0.5000;4.7859;relu
0.6560;0.0550;0.2273;20;0.0010;0.5500;17.6398;sigmoid
0.6732;0.0549;0.2576;20;0.0010;0.5500;16.8185;relu
0.6739;0.0550;0.2486;20;0.0010;0.7500;18.1287;sigmoid
0.6891;0.0549;0.2611;20;0.0010;0.7500;16.7808;relu
0.7125;0.0546;0.2852;20;0.0010;0.9500;18.8394;sigmoid
0.7405;0.0544;0.3513;20;0.0010;0.9500;17.1589;relu
0.6709;0.0546;0.2515;20;0.0010;0.9950;18.5236;sigmoid
0.7074;0.0548;0.2299;20;0.0010;0.9950;16.8937;relu
0.6469;0.0550;0.2487;20;0.0100;0.5000;5.7003;sigmoid
0.6262;0.0552;0.2350;20;0.0100;0.5000;4.7876;relu
0.6325;0.0552;0.2166;20;0.0100;0.5500;17.4861;sigmoid
0.6507;0.0551;0.1793;20;0.0100;0.5500;16.5022;relu
0.6747;0.0550;0.2333;20;0.0100;0.7500;17.7214;sigmoid
0.7030;0.0549;0.2241;20;0.0100;0.7500;16.5402;relu
0.7476;0.0544;0.3556;20;0.0100;0.9500;17.5651;sigmoid
0.7045;0.0548;0.2380;20;0.0100;0.9500;16.7261;relu
0.6575;0.0549;0.2397;20;0.0100;0.9950;17.6654;sigmoid
0.6891;0.0548;0.2282;20;0.0100;0.9950;16.5356;relu
0.5997;0.0553;0.2262;20;0.1000;0.5000;5.5771;sigmoid
0.5923;0.0554;0.1460;20;0.1000;0.5000;4.6931;relu
0.5852;0.0552;0.2454;20;0.1000;0.5500;17.2802;sigmoid
0.6355;0.0550;0.2075;20;0.1000;0.5500;16.5580;relu
0.6667;0.0549;0.2542;20;0.1000;0.7500;17.6301;sigmoid
0.7014;0.0547;0.2604;20;0.1000;0.7500;16.7853;relu
0.7291;0.0546;0.3017;20;0.1000;0.9500;17.8557;sigmoid
0.7231;0.0547;0.2727;20;0.1000;0.9500;16.4466;relu
0.6782;0.0547;0.2826;20;0.1000;0.9950;17.3713;sigmoid
0.6986;0.0550;0.1906;20;0.1000;0.9950;16.7307;relu
0.5342;0.0551;0.2335;20;1.0000;0.5000;5.5476;sigmoid
0.5296;0.0555;0.1422;20;1.0000;0.5000;4.7567;relu
0.4847;0.0553;0.1956;20;1.0000;0.5500;17.4561;sigmoid
0.4644;0.0549;0.1600;20;1.0000;0.5500;16.6251;relu
0.6616;0.0546;0.2766;20;1.0000;0.7500;17.3305;sigmoid
0.6149;0.0552;0.1842;20;1.0000;0.7500;16.7182;relu
0.7200;0.0546;0.3420;20;1.0000;0.9500;17.5459;sigmoid
0.7142;0.0546;0.2806;20;1.0000;0.9500;16.6838;relu
0.6822;0.0550;0.2031;20;1.0000;0.9950;17.3491;sigmoid
0.6763;0.0547;0.2580;20;1.0000;0.9950;16.7187;relu
0.4032;0.0551;0.1579;20;10.0000;0.5000;5.6324;sigmoid
0.2069;0.0547;0.1125;20;10.0000;0.5000;4.7029;relu
0.4017;0.0549;0.1563;20;10.0000;0.5500;17.4057;sigmoid
0.2311;0.0545;0.1569;20;10.0000;0.5500;16.5880;relu
0.5040;0.0549;0.2107;20;10.0000;0.7500;17.7286;sigmoid
0.2158;0.0547;0.0932;20;10.0000;0.7500;16.4767;relu
0.6571;0.0550;0.1988;20;10.0000;0.9500;17.5014;sigmoid
0.1019;0.0562;0.0240;20;10.0000;0.9500;16.6356;relu
0.6518;0.0551;0.1838;20;10.0000;0.9950;17.5072;sigmoid
0.3662;0.0568;0.0495;20;10.0000;0.9950;16.4995;relu
