MODULARITY;ENTROPY;ARI;K2;LAMBDA;RHO;TIME;ACTIVATION
0.6484;0.1536;0.7069;15;0.0000;0.5000;1.4840;sigmoid
0.7359;0.1527;0.9394;15;0.0000;0.5000;1.2801;relu
0.7356;0.1524;0.9823;15;0.0000;0.5500;2.5081;sigmoid
0.7361;0.1527;0.9495;15;0.0000;0.5500;2.2697;relu
0.7362;0.1525;0.9715;15;0.0000;0.7500;2.5247;sigmoid
0.7400;0.1528;0.9254;15;0.0000;0.7500;2.3425;relu
0.6341;0.1542;0.4537;15;0.0000;0.9500;2.6623;sigmoid
0.6511;0.1540;0.4735;15;0.0000;0.9500;2.4709;relu
0.4953;0.1559;0.1949;15;0.0000;0.9950;2.6273;sigmoid
0.4993;0.1558;0.2259;15;0.0000;0.9950;2.3268;relu
0.7368;0.1524;0.9773;15;0.0000;0.5000;1.5453;sigmoid
0.7357;0.1527;0.9426;15;0.0000;0.5000;1.3660;relu
0.7369;0.1524;0.9780;15;0.0000;0.5500;2.5369;sigmoid
0.7347;0.1525;0.9536;15;0.0000;0.5500;2.2712;relu
0.7376;0.1524;0.9806;15;0.0000;0.7500;2.5399;sigmoid
0.7402;0.1529;0.9192;15;0.0000;0.7500;2.3003;relu
0.6531;0.1541;0.4769;15;0.0000;0.9500;2.6381;sigmoid
0.6534;0.1541;0.4722;15;0.0000;0.9500;2.4516;relu
0.4530;0.1558;0.1795;15;0.0000;0.9950;2.4994;sigmoid
0.4810;0.1559;0.1552;15;0.0000;0.9950;2.3601;relu
0.7371;0.1523;0.9914;15;0.0001;0.5000;1.5270;sigmoid
0.7357;0.1527;0.9454;15;0.0001;0.5000;1.3103;relu
0.7368;0.1524;0.9774;15;0.0001;0.5500;2.5532;sigmoid
0.7348;0.1526;0.9505;15;0.0001;0.5500;2.3609;relu
0.7349;0.1525;0.9610;15;0.0001;0.7500;2.5113;sigmoid
0.7400;0.1528;0.9254;15;0.0001;0.7500;2.2781;relu
0.6532;0.1540;0.4786;15;0.0001;0.9500;2.6325;sigmoid
0.6524;0.1542;0.4802;15;0.0001;0.9500;2.4703;relu
0.4967;0.1557;0.2289;15;0.0001;0.9950;2.5245;sigmoid
0.4959;0.1557;0.2319;15;0.0001;0.9950;3.2754;relu
0.7335;0.1525;0.9624;15;0.0010;0.5000;1.5036;sigmoid
0.7357;0.1527;0.9454;15;0.0010;0.5000;1.2952;relu
0.6483;0.1535;0.6567;15;0.0010;0.5500;2.4592;sigmoid
0.7358;0.1527;0.9423;15;0.0010;0.5500;2.2604;relu
0.7377;0.1524;0.9839;15;0.0010;0.7500;2.5142;sigmoid
0.7398;0.1528;0.9313;15;0.0010;0.7500;2.2558;relu
0.6519;0.1539;0.5328;15;0.0010;0.9500;2.5903;sigmoid
0.6571;0.1544;0.4960;15;0.0010;0.9500;2.3795;relu
0.4933;0.1559;0.2013;15;0.0010;0.9950;2.5799;sigmoid
0.4743;0.1566;0.1706;15;0.0010;0.9950;2.3004;relu
0.7378;0.1523;0.9940;15;0.0100;0.5000;1.5106;sigmoid
0.7351;0.1526;0.9451;15;0.0100;0.5000;1.3086;relu
0.7377;0.1524;0.9873;15;0.0100;0.5500;2.5644;sigmoid
0.7353;0.1526;0.9547;15;0.0100;0.5500;2.2926;relu
0.7369;0.1524;0.9841;15;0.0100;0.7500;2.5057;sigmoid
0.7388;0.1527;0.9436;15;0.0100;0.7500;2.3280;relu
0.6474;0.1540;0.5068;15;0.0100;0.9500;2.5295;sigmoid
0.6531;0.1538;0.5231;15;0.0100;0.9500;2.2799;relu
0.4875;0.1564;0.1789;15;0.0100;0.9950;2.4902;sigmoid
0.4925;0.1561;0.1596;15;0.0100;0.9950;2.2834;relu
0.7361;0.1524;0.9784;15;0.1000;0.5000;1.4931;sigmoid
0.7352;0.1525;0.9727;15;0.1000;0.5000;1.3001;relu
0.7370;0.1524;0.9847;15;0.1000;0.5500;2.4918;sigmoid
0.7351;0.1526;0.9510;15;0.1000;0.5500;2.2951;relu
0.7361;0.1524;0.9748;15;0.1000;0.7500;2.5587;sigmoid
0.7377;0.1524;0.9756;15;0.1000;0.7500;2.2867;relu
0.6526;0.1542;0.4582;15;0.1000;0.9500;2.5102;sigmoid
0.6571;0.1542;0.4359;15;0.1000;0.9500;2.2895;relu
0.4539;0.1565;0.1594;15;0.1000;0.9950;2.4989;sigmoid
0.4705;0.1565;0.1175;15;0.1000;0.9950;2.2580;relu
0.7377;0.1524;0.9873;15;1.0000;0.5000;1.6145;sigmoid
0.7390;0.1527;0.9342;15;1.0000;0.5000;1.3383;relu
0.7358;0.1524;0.9775;15;1.0000;0.5500;2.5418;sigmoid
0.4406;0.1536;0.3511;15;1.0000;0.5500;2.2679;relu
0.7370;0.1524;0.9847;15;1.0000;0.7500;2.5208;sigmoid
0.6395;0.1551;0.5870;15;1.0000;0.7500;2.2685;relu
0.6444;0.1545;0.4409;15;1.0000;0.9500;2.4900;sigmoid
0.5913;0.1555;0.4735;15;1.0000;0.9500;2.3118;relu
0.4821;0.1574;0.2134;15;1.0000;0.9950;2.5193;sigmoid
0.4836;0.1568;0.1225;15;1.0000;0.9950;2.3118;relu
0.6102;0.1520;0.6396;15;10.0000;0.5000;1.6676;sigmoid
0.2978;0.1465;0.3388;15;10.0000;0.5000;1.3107;relu
0.7075;0.1538;0.8170;15;10.0000;0.5500;2.4005;sigmoid
0.2765;0.1462;0.2954;15;10.0000;0.5500;2.2258;relu
0.7238;0.1528;0.8993;15;10.0000;0.7500;2.5853;sigmoid
0.3275;0.1466;0.3573;15;10.0000;0.7500;2.4535;relu
0.5157;0.1555;0.3363;15;10.0000;0.9500;2.5677;sigmoid
0.3519;0.1484;0.3588;15;10.0000;0.9500;2.2157;relu
0.5295;0.1558;0.3593;15;10.0000;0.9950;2.4544;sigmoid
0.2998;0.1465;0.3176;15;10.0000;0.9950;2.2780;relu
0.6538;0.1538;0.6903;20;0.0000;0.5000;1.5760;sigmoid
0.7394;0.1529;0.9028;20;0.0000;0.5000;1.4633;relu
0.7392;0.1531;0.8917;20;0.0000;0.5500;2.5564;sigmoid
0.7384;0.1526;0.9479;20;0.0000;0.5500;2.3218;relu
0.7383;0.1527;0.9446;20;0.0000;0.7500;2.5641;sigmoid
0.7399;0.1529;0.9035;20;0.0000;0.7500;2.3430;relu
0.6552;0.1543;0.4442;20;0.0000;0.9500;2.5924;sigmoid
0.6770;0.1538;0.5365;20;0.0000;0.9500;2.3086;relu
0.4578;0.1561;0.1335;20;0.0000;0.9950;2.4840;sigmoid
0.4951;0.1558;0.2063;20;0.0000;0.9950;2.3588;relu
0.7370;0.1525;0.9662;20;0.0000;0.5000;1.5888;sigmoid
0.7361;0.1527;0.9429;20;0.0000;0.5000;1.3251;relu
0.7391;0.1528;0.9203;20;0.0000;0.5500;2.5872;sigmoid
0.7351;0.1526;0.9545;20;0.0000;0.5500;2.2338;relu
0.7371;0.1526;0.9566;20;0.0000;0.7500;2.6374;sigmoid
0.6722;0.1534;0.6944;20;0.0000;0.7500;2.3739;relu
0.6607;0.1542;0.5513;20;0.0000;0.9500;2.6616;sigmoid
0.6529;0.1541;0.4680;20;0.0000;0.9500;2.4124;relu
0.4597;0.1561;0.1311;20;0.0000;0.9950;2.6093;sigmoid
0.4390;0.1558;0.1681;20;0.0000;0.9950;2.3228;relu
0.7388;0.1527;0.9344;20;0.0000;0.5000;1.5861;sigmoid
0.7360;0.1527;0.9398;20;0.0000;0.5000;1.2981;relu
0.7359;0.1525;0.9609;20;0.0000;0.5500;2.5613;sigmoid
0.7352;0.1526;0.9543;20;0.0000;0.5500;2.2996;relu
0.7397;0.1528;0.9256;20;0.0000;0.7500;2.7102;sigmoid
0.7400;0.1528;0.9254;20;0.0000;0.7500;2.4247;relu
0.6562;0.1540;0.4767;20;0.0000;0.9500;2.6262;sigmoid
0.6539;0.1542;0.4689;20;0.0000;0.9500;2.3309;relu
0.4957;0.1561;0.1899;20;0.0000;0.9950;2.5133;sigmoid
0.4569;0.1560;0.1248;20;0.0000;0.9950;2.3379;relu
0.7369;0.1524;0.9774;20;0.0000;0.5000;1.6446;sigmoid
0.7352;0.1527;0.9455;20;0.0000;0.5000;1.3773;relu
0.7376;0.1524;0.9773;20;0.0000;0.5500;2.5346;sigmoid
0.7386;0.1528;0.9340;20;0.0000;0.5500;2.2687;relu
0.7351;0.1525;0.9659;20;0.0000;0.7500;2.6673;sigmoid
0.7406;0.1528;0.9258;20;0.0000;0.7500;2.3223;relu
0.6445;0.1540;0.4714;20;0.0000;0.9500;2.6867;sigmoid
0.6433;0.1541;0.4654;20;0.0000;0.9500;2.4617;relu
0.4992;0.1558;0.2182;20;0.0000;0.9950;2.5778;sigmoid
0.4634;0.1559;0.1986;20;0.0000;0.9950;2.3348;relu
0.6592;0.1535;0.6962;20;0.0000;0.5000;1.5951;sigmoid
0.7347;0.1526;0.9510;20;0.0000;0.5000;1.3103;relu
0.7354;0.1525;0.9551;20;0.0000;0.5500;2.6240;sigmoid
0.7348;0.1526;0.9505;20;0.0000;0.5500;2.3305;relu
0.7369;0.1524;0.9741;20;0.0000;0.7500;2.5986;sigmoid
0.7398;0.1528;0.9317;20;0.0000;0.7500;2.3130;relu
0.6468;0.1541;0.4577;20;0.0000;0.9500;2.7775;sigmoid
0.6391;0.1544;0.4104;20;0.0000;0.9500;2.4720;relu
0.4978;0.1557;0.2299;20;0.0000;0.9950;2.5141;sigmoid
0.4983;0.1557;0.2337;20;0.0000;0.9950;2.3377;relu
0.7362;0.1524;0.9815;20;0.0000;0.5000;1.5554;sigmoid
0.7347;0.1526;0.9510;20;0.0000;0.5000;1.3048;relu
0.7377;0.1524;0.9873;20;0.0000;0.5500;2.5635;sigmoid
0.7352;0.1526;0.9543;20;0.0000;0.5500;2.3577;relu
0.7370;0.1524;0.9813;20;0.0000;0.7500;2.7331;sigmoid
0.7406;0.1528;0.9344;20;0.0000;0.7500;2.3075;relu
0.6530;0.1541;0.4789;20;0.0000;0.9500;2.6819;sigmoid
0.6506;0.1542;0.4680;20;0.0000;0.9500;2.4928;relu
0.4940;0.1558;0.2014;20;0.0000;0.9950;2.6816;sigmoid
0.4977;0.1559;0.2079;20;0.0000;0.9950;2.3439;relu
0.7352;0.1523;0.9875;20;0.0001;0.5000;1.5774;sigmoid
0.7360;0.1527;0.9398;20;0.0001;0.5000;1.3380;relu
0.7377;0.1524;0.9873;20;0.0001;0.5500;2.5377;sigmoid
0.7352;0.1526;0.9482;20;0.0001;0.5500;2.2792;relu
0.7351;0.1524;0.9808;20;0.0001;0.7500;2.5685;sigmoid
0.7407;0.1528;0.9282;20;0.0001;0.7500;2.3117;relu
0.6475;0.1542;0.4566;20;0.0001;0.9500;2.7880;sigmoid
0.6453;0.1541;0.4746;20;0.0001;0.9500;2.4916;relu
0.4995;0.1558;0.2173;20;0.0001;0.9950;2.6008;sigmoid
0.4881;0.1557;0.1865;20;0.0001;0.9950;2.3296;relu
0.7378;0.1523;0.9940;20;0.0010;0.5000;1.5813;sigmoid
0.7348;0.1526;0.9479;20;0.0010;0.5000;1.3977;relu
0.7377;0.1524;0.9873;20;0.0010;0.5500;2.5460;sigmoid
0.7347;0.1525;0.9536;20;0.0010;0.5500;2.2973;relu
0.7376;0.1524;0.9806;20;0.0010;0.7500;2.5050;sigmoid
0.7398;0.1528;0.9317;20;0.0010;0.7500;2.2916;relu
0.6548;0.1541;0.4922;20;0.0010;0.9500;2.7761;sigmoid
0.6539;0.1542;0.4323;20;0.0010;0.9500;2.3506;relu
0.5011;0.1558;0.2266;20;0.0010;0.9950;2.5680;sigmoid
0.4577;0.1566;0.1170;20;0.0010;0.9950;2.3092;relu
0.7370;0.1524;0.9847;20;0.0100;0.5000;1.5794;sigmoid
0.6139;0.1546;0.6063;20;0.0100;0.5000;1.4171;relu
0.7377;0.1524;0.9873;20;0.0100;0.5500;2.6225;sigmoid
0.7382;0.1527;0.9465;20;0.0100;0.5500;2.4664;relu
0.7360;0.1523;0.9909;20;0.0100;0.7500;2.5582;sigmoid
0.7387;0.1526;0.9484;20;0.0100;0.7500;2.2813;relu
0.6267;0.1546;0.4633;20;0.0100;0.9500;2.4826;sigmoid
0.6496;0.1545;0.4258;20;0.0100;0.9500;2.3647;relu
0.4749;0.1565;0.1793;20;0.0100;0.9950;2.6854;sigmoid
0.4698;0.1563;0.1807;20;0.0100;0.9950;2.2584;relu
0.7362;0.1524;0.9815;20;0.1000;0.5000;1.5747;sigmoid
0.7353;0.1526;0.9552;20;0.1000;0.5000;1.3091;relu
0.5612;0.1534;0.6061;20;0.1000;0.5500;2.5521;sigmoid
0.7394;0.1527;0.9335;20;0.1000;0.5500;2.3086;relu
0.7369;0.1524;0.9841;20;0.1000;0.7500;2.6145;sigmoid
0.7396;0.1527;0.9431;20;0.1000;0.7500;2.4039;relu
0.6385;0.1551;0.3885;20;0.1000;0.9500;2.5913;sigmoid
0.6593;0.1540;0.5098;20;0.1000;0.9500;2.2910;relu
0.5047;0.1572;0.1626;20;0.1000;0.9950;2.5552;sigmoid
0.5394;0.1565;0.1960;20;0.1000;0.9950;2.3075;relu
0.7369;0.1524;0.9841;20;1.0000;0.5000;1.6352;sigmoid
0.5476;0.1546;0.5029;20;1.0000;0.5000;1.4728;relu
0.7359;0.1524;0.9841;20;1.0000;0.5500;2.5450;sigmoid
0.4883;0.1541;0.3766;20;1.0000;0.5500;2.2548;relu
0.7347;0.1523;0.9851;20;1.0000;0.7500;2.6126;sigmoid
0.6735;0.1540;0.6624;20;1.0000;0.7500;2.3369;relu
0.6799;0.1540;0.5895;20;1.0000;0.9500;2.6652;sigmoid
0.4757;0.1564;0.1358;20;1.0000;0.9500;2.2891;relu
0.4881;0.1570;0.1219;20;1.0000;0.9950;2.5362;sigmoid
0.5339;0.1565;0.4687;20;1.0000;0.9950;2.2690;relu
0.7130;0.1539;0.8053;20;10.0000;0.5000;1.6297;sigmoid
0.2317;0.1458;0.2736;20;10.0000;0.5000;1.3673;relu
0.7041;0.1529;0.8423;20;10.0000;0.5500;2.5807;sigmoid
0.0867;0.1470;0.0198;20;10.0000;0.5500;2.2549;relu
0.6304;0.1550;0.6251;20;10.0000;0.7500;2.5528;sigmoid
0.2714;0.1457;0.3133;20;10.0000;0.7500;2.2881;relu
0.5170;0.1567;0.2377;20;10.0000;0.9500;2.6073;sigmoid
0.3125;0.1471;0.3603;20;10.0000;0.9500;2.2952;relu
0.2843;0.1572;0.0315;20;10.0000;0.9950;2.5613;sigmoid
0.2747;0.1461;0.3184;20;10.0000;0.9950;2.2877;relu
