MODULARITY;ENTROPY;ARI;K2;LAMBDA;RHO;LINKAGE;TIME;ACTIVATION
0.0517;0.1575;-0.0002;4;10.0000;0.9500;complete;1.6662;relu
0.1512;0.1483;0.0720;4;10.0000;0.9500;average;1.7551;relu
0.0376;0.1584;0.0009;4;10.0000;0.9500;single;1.7792;relu
0.4493;0.1573;0.1144;4;10.0000;0.9950;complete;1.6846;sigmoid
0.2101;0.1574;0.0322;4;10.0000;0.9950;average;1.7126;sigmoid
0.2184;0.1578;0.0394;4;10.0000;0.9950;single;1.7056;sigmoid
0.2978;0.1587;0.2322;4;10.0000;0.9950;complete;1.6852;relu
0.0248;0.1606;0.0005;4;10.0000;0.9950;average;1.7185;relu
0.0975;0.1474;0.0711;4;10.0000;0.9950;single;1.6580;relu
0.6452;0.1546;0.6189;5;0.0000;0.5000;complete;0.8764;sigmoid
0.7403;0.1531;0.9052;5;0.0000;0.5000;average;0.8817;sigmoid
0.7402;0.1531;0.8979;5;0.0000;0.5000;single;0.9468;sigmoid
0.6452;0.1546;0.6189;5;0.0000;0.5000;complete;0.8097;relu
0.7403;0.1531;0.9052;5;0.0000;0.5000;average;0.8268;relu
0.7402;0.1531;0.8979;5;0.0000;0.5000;single;0.8480;relu
0.6452;0.1546;0.6189;5;0.0000;0.5500;complete;1.8062;sigmoid
0.7403;0.1531;0.9052;5;0.0000;0.5500;average;1.9016;sigmoid
0.7402;0.1531;0.8979;5;0.0000;0.5500;single;1.7941;sigmoid
0.6452;0.1546;0.6189;5;0.0000;0.5500;complete;1.7564;relu
0.7403;0.1531;0.9052;5;0.0000;0.5500;average;1.9014;relu
0.7402;0.1531;0.8979;5;0.0000;0.5500;single;1.7437;relu
0.7293;0.1535;0.8586;5;0.0000;0.7500;complete;1.8408;sigmoid
0.7396;0.1533;0.8819;5;0.0000;0.7500;average;1.9564;sigmoid
0.7394;0.1531;0.9017;5;0.0000;0.7500;single;1.8110;sigmoid
0.7293;0.1535;0.8586;5;0.0000;0.7500;complete;1.7852;relu
0.7396;0.1533;0.8819;5;0.0000;0.7500;average;1.7707;relu
0.7394;0.1531;0.9017;5;0.0000;0.7500;single;1.7857;relu
0.5828;0.1566;0.2823;5;0.0000;0.9500;complete;1.8056;sigmoid
0.6474;0.1560;0.4354;5;0.0000;0.9500;average;1.8144;sigmoid
0.6060;0.1557;0.4020;5;0.0000;0.9500;single;1.8105;sigmoid
0.5828;0.1566;0.2823;5;0.0000;0.9500;complete;1.7451;relu
0.6474;0.1560;0.4354;5;0.0000;0.9500;average;1.8960;relu
0.6060;0.1557;0.4020;5;0.0000;0.9500;single;1.7595;relu
0.4856;0.1568;0.0859;5;0.0000;0.9950;complete;1.7980;sigmoid
0.4796;0.1569;0.1236;5;0.0000;0.9950;average;1.9043;sigmoid
0.4788;0.1562;0.1532;5;0.0000;0.9950;single;1.7964;sigmoid
0.4856;0.1568;0.0859;5;0.0000;0.9950;complete;1.7290;relu
0.4796;0.1569;0.1236;5;0.0000;0.9950;average;1.8762;relu
0.4788;0.1562;0.1532;5;0.0000;0.9950;single;1.7501;relu
0.6418;0.1544;0.6291;5;0.0000;0.5000;complete;0.9422;sigmoid
0.7362;0.1528;0.9132;5;0.0000;0.5000;average;0.8894;sigmoid
0.7368;0.1528;0.9153;5;0.0000;0.5000;single;0.8749;sigmoid
0.6457;0.1544;0.6452;5;0.0000;0.5000;complete;0.8172;relu
0.7399;0.1525;0.9615;5;0.0000;0.5000;average;0.8226;relu
0.7410;0.1530;0.9020;5;0.0000;0.5000;single;0.8121;relu
0.6428;0.1544;0.6240;5;0.0000;0.5500;complete;1.8674;sigmoid
0.7360;0.1527;0.9311;5;0.0000;0.5500;average;1.8683;sigmoid
0.7370;0.1529;0.9161;5;0.0000;0.5500;single;1.7894;sigmoid
0.6469;0.1543;0.6502;5;0.0000;0.5500;complete;1.8941;relu
0.7397;0.1528;0.9303;5;0.0000;0.5500;average;1.7279;relu
0.7410;0.1530;0.9020;5;0.0000;0.5500;single;1.7326;relu
0.7239;0.1532;0.8661;5;0.0000;0.7500;complete;1.8895;sigmoid
0.7363;0.1529;0.9116;5;0.0000;0.7500;average;1.9176;sigmoid
0.7387;0.1529;0.9175;5;0.0000;0.7500;single;1.9047;sigmoid
0.7264;0.1530;0.8774;5;0.0000;0.7500;complete;1.8391;relu
0.7410;0.1530;0.9020;5;0.0000;0.7500;average;1.7939;relu
0.7410;0.1530;0.9020;5;0.0000;0.7500;single;1.8419;relu
0.5828;0.1566;0.2823;5;0.0000;0.9500;complete;1.8579;sigmoid
0.6474;0.1560;0.4354;5;0.0000;0.9500;average;1.8572;sigmoid
0.6060;0.1557;0.4020;5;0.0000;0.9500;single;1.8563;sigmoid
0.5828;0.1566;0.2823;5;0.0000;0.9500;complete;1.8137;relu
0.6474;0.1560;0.4354;5;0.0000;0.9500;average;1.9347;relu
0.6060;0.1557;0.4020;5;0.0000;0.9500;single;1.7977;relu
0.4856;0.1568;0.0859;5;0.0000;0.9950;complete;1.8100;sigmoid
0.4796;0.1569;0.1236;5;0.0000;0.9950;average;1.9617;sigmoid
0.4788;0.1562;0.1532;5;0.0000;0.9950;single;2.0185;sigmoid
0.4856;0.1568;0.0859;5;0.0000;0.9950;complete;1.7899;relu
0.4796;0.1569;0.1236;5;0.0000;0.9950;average;1.8050;relu
0.4788;0.1562;0.1532;5;0.0000;0.9950;single;1.7760;relu
0.6370;0.1544;0.6290;5;0.0000;0.5000;complete;0.8890;sigmoid
0.7335;0.1527;0.9356;5;0.0000;0.5000;average;0.9800;sigmoid
0.7377;0.1528;0.9240;5;0.0000;0.5000;single;0.8934;sigmoid
0.6445;0.1545;0.6379;5;0.0000;0.5000;complete;0.8118;relu
0.7398;0.1525;0.9640;5;0.0000;0.5000;average;0.8076;relu
0.7410;0.1530;0.9020;5;0.0000;0.5000;single;0.8070;relu
0.6366;0.1544;0.6274;5;0.0000;0.5500;complete;1.9009;sigmoid
0.7340;0.1527;0.9325;5;0.0000;0.5500;average;1.8817;sigmoid
0.7375;0.1527;0.9238;5;0.0000;0.5500;single;1.8226;sigmoid
0.6444;0.1543;0.6499;5;0.0000;0.5500;complete;1.8257;relu
0.7393;0.1528;0.9279;5;0.0000;0.5500;average;1.7175;relu
0.7410;0.1530;0.9020;5;0.0000;0.5500;single;1.7316;relu
0.7213;0.1530;0.8916;5;0.0000;0.7500;complete;1.8640;sigmoid
0.7384;0.1528;0.9313;5;0.0000;0.7500;average;1.9100;sigmoid
0.7375;0.1529;0.9127;5;0.0000;0.7500;single;1.8933;sigmoid
0.7273;0.1531;0.8688;5;0.0000;0.7500;complete;1.8092;relu
0.7410;0.1530;0.9020;5;0.0000;0.7500;average;1.8413;relu
0.7410;0.1530;0.9048;5;0.0000;0.7500;single;1.7833;relu
0.5828;0.1566;0.2823;5;0.0000;0.9500;complete;1.8615;sigmoid
0.6474;0.1560;0.4354;5;0.0000;0.9500;average;1.8754;sigmoid
0.6060;0.1557;0.4020;5;0.0000;0.9500;single;1.8495;sigmoid
0.5828;0.1566;0.2806;5;0.0000;0.9500;complete;1.9109;relu
0.6474;0.1560;0.4354;5;0.0000;0.9500;average;2.0111;relu
0.6060;0.1557;0.4020;5;0.0000;0.9500;single;1.8106;relu
0.4856;0.1568;0.0859;5;0.0000;0.9950;complete;1.8075;sigmoid
0.4796;0.1569;0.1236;5;0.0000;0.9950;average;1.8921;sigmoid
0.4788;0.1562;0.1532;5;0.0000;0.9950;single;1.8120;sigmoid
0.4856;0.1568;0.0859;5;0.0000;0.9950;complete;1.7508;relu
0.4796;0.1569;0.1236;5;0.0000;0.9950;average;1.7384;relu
0.4788;0.1562;0.1532;5;0.0000;0.9950;single;1.8328;relu
0.6367;0.1544;0.6357;5;0.0000;0.5000;complete;1.0099;sigmoid
0.7341;0.1526;0.9382;5;0.0000;0.5000;average;0.9785;sigmoid
0.7375;0.1527;0.9259;5;0.0000;0.5000;single;0.8698;sigmoid
0.6469;0.1544;0.6443;5;0.0000;0.5000;complete;0.8204;relu
0.7387;0.1527;0.9321;5;0.0000;0.5000;average;0.8160;relu
0.7410;0.1530;0.9020;5;0.0000;0.5000;single;0.8099;relu
0.6364;0.1544;0.6404;5;0.0000;0.5500;complete;2.1314;sigmoid
0.7336;0.1526;0.9469;5;0.0000;0.5500;average;1.8873;sigmoid
0.7383;0.1527;0.9317;5;0.0000;0.5500;single;1.7781;sigmoid
0.6464;0.1544;0.6485;5;0.0000;0.5500;complete;1.8005;relu
0.7399;0.1528;0.9337;5;0.0000;0.5500;average;1.8003;relu
0.7410;0.1530;0.9020;5;0.0000;0.5500;single;1.7288;relu
0.7222;0.1529;0.9010;5;0.0000;0.7500;complete;1.8736;sigmoid
0.7345;0.1528;0.9248;5;0.0000;0.7500;average;1.9815;sigmoid
0.7378;0.1528;0.9270;5;0.0000;0.7500;single;1.8499;sigmoid
0.7284;0.1530;0.8830;5;0.0000;0.7500;complete;1.7880;relu
0.7410;0.1530;0.9052;5;0.0000;0.7500;average;1.7583;relu
0.7410;0.1530;0.9048;5;0.0000;0.7500;single;1.7478;relu
0.5828;0.1566;0.2823;5;0.0000;0.9500;complete;1.9049;sigmoid
0.6474;0.1560;0.4354;5;0.0000;0.9500;average;1.8866;sigmoid
0.6055;0.1557;0.3974;5;0.0000;0.9500;single;1.8692;sigmoid
0.5828;0.1566;0.2791;5;0.0000;0.9500;complete;1.8885;relu
0.6473;0.1561;0.4338;5;0.0000;0.9500;average;1.9008;relu
0.6062;0.1558;0.3993;5;0.0000;0.9500;single;1.8135;relu
0.4856;0.1568;0.0859;5;0.0000;0.9950;complete;1.8158;sigmoid
0.4796;0.1569;0.1236;5;0.0000;0.9950;average;1.8873;sigmoid
0.4788;0.1562;0.1532;5;0.0000;0.9950;single;1.8236;sigmoid
0.4856;0.1568;0.0859;5;0.0000;0.9950;complete;1.8539;relu
0.4796;0.1569;0.1236;5;0.0000;0.9950;average;1.8486;relu
0.4788;0.1562;0.1532;5;0.0000;0.9950;single;1.7460;relu
0.6351;0.1544;0.6264;5;0.0000;0.5000;complete;0.8752;sigmoid
0.7333;0.1527;0.9352;5;0.0000;0.5000;average;0.8774;sigmoid
0.7337;0.1527;0.9355;5;0.0000;0.5000;single;0.8812;sigmoid
0.6430;0.1544;0.6391;5;0.0000;0.5000;complete;0.8158;relu
0.7386;0.1527;0.9456;5;0.0000;0.5000;average;0.9034;relu
0.7410;0.1530;0.9020;5;0.0000;0.5000;single;0.8157;relu
0.6353;0.1544;0.6255;5;0.0000;0.5500;complete;1.9401;sigmoid
0.7328;0.1527;0.9362;5;0.0000;0.5500;average;1.7936;sigmoid
0.7340;0.1526;0.9440;5;0.0000;0.5500;single;1.7893;sigmoid
0.6472;0.1543;0.6499;5;0.0000;0.5500;complete;1.7645;relu
0.7399;0.1528;0.9288;5;0.0000;0.5500;average;1.8103;relu
0.7410;0.1530;0.9020;5;0.0000;0.5500;single;1.7270;relu
0.7199;0.1529;0.8980;5;0.0000;0.7500;complete;1.8355;sigmoid
0.7336;0.1526;0.9392;5;0.0000;0.7500;average;1.8307;sigmoid
0.7381;0.1527;0.9349;5;0.0000;0.7500;single;1.7940;sigmoid
0.7284;0.1531;0.8801;5;0.0000;0.7500;complete;1.7562;relu
0.7410;0.1530;0.9020;5;0.0000;0.7500;average;1.7540;relu
0.7410;0.1530;0.9020;5;0.0000;0.7500;single;1.7303;relu
0.5803;0.1566;0.2814;5;0.0000;0.9500;complete;2.0766;sigmoid
0.6467;0.1560;0.4351;5;0.0000;0.9500;average;2.0380;sigmoid
0.6035;0.1557;0.3988;5;0.0000;0.9500;single;1.9302;sigmoid
0.5828;0.1566;0.2827;5;0.0000;0.9500;complete;1.8350;relu
0.6473;0.1561;0.4338;5;0.0000;0.9500;average;1.8260;relu
0.6221;0.1556;0.4346;5;0.0000;0.9500;single;1.9277;relu
0.4856;0.1568;0.0859;5;0.0000;0.9950;complete;1.8051;sigmoid
0.4784;0.1569;0.1233;5;0.0000;0.9950;average;1.8183;sigmoid
0.4797;0.1562;0.1521;5;0.0000;0.9950;single;1.8395;sigmoid
0.4870;0.1567;0.0864;5;0.0000;0.9950;complete;1.8170;relu
0.4811;0.1568;0.1252;5;0.0000;0.9950;average;1.9375;relu
0.4788;0.1562;0.1532;5;0.0000;0.9950;single;1.7516;relu
0.6360;0.1544;0.6411;5;0.0000;0.5000;complete;0.8848;sigmoid
0.7332;0.1527;0.9355;5;0.0000;0.5000;average;0.8720;sigmoid
0.7320;0.1526;0.9441;5;0.0000;0.5000;single;0.8975;sigmoid
0.6710;0.1537;0.6753;5;0.0000;0.5000;complete;0.9430;relu
0.7388;0.1527;0.9225;5;0.0000;0.5000;average;0.8066;relu
0.7410;0.1530;0.9020;5;0.0000;0.5000;single;0.8170;relu
0.6354;0.1544;0.6264;5;0.0000;0.5500;complete;1.9427;sigmoid
0.7322;0.1526;0.9494;5;0.0000;0.5500;average;1.9080;sigmoid
0.7347;0.1526;0.9632;5;0.0000;0.5500;single;1.7971;sigmoid
0.6471;0.1542;0.6552;5;0.0000;0.5500;complete;1.7491;relu
0.7390;0.1527;0.9291;5;0.0000;0.5500;average;1.8017;relu
0.7410;0.1530;0.9020;5;0.0000;0.5500;single;1.7336;relu
0.7206;0.1528;0.9130;5;0.0000;0.7500;complete;1.8374;sigmoid
0.7335;0.1526;0.9439;5;0.0000;0.7500;average;1.8195;sigmoid
0.7366;0.1527;0.9353;5;0.0000;0.7500;single;1.8011;sigmoid
0.7284;0.1530;0.8830;5;0.0000;0.7500;complete;1.7541;relu
0.7410;0.1530;0.9020;5;0.0000;0.7500;average;1.8434;relu
0.7410;0.1530;0.9020;5;0.0000;0.7500;single;1.7305;relu
0.5820;0.1567;0.2803;5;0.0000;0.9500;complete;1.9209;sigmoid
0.6465;0.1561;0.4351;5;0.0000;0.9500;average;1.9100;sigmoid
0.6044;0.1558;0.3985;5;0.0000;0.9500;single;1.8785;sigmoid
0.5828;0.1566;0.2827;5;0.0000;0.9500;complete;1.8965;relu
0.6473;0.1561;0.4363;5;0.0000;0.9500;average;1.9368;relu
0.6230;0.1557;0.4359;5;0.0000;0.9500;single;1.8147;relu
0.4850;0.1568;0.0864;5;0.0000;0.9950;complete;1.9207;sigmoid
0.4785;0.1569;0.1222;5;0.0000;0.9950;average;1.9632;sigmoid
0.4788;0.1562;0.1532;5;0.0000;0.9950;single;1.8856;sigmoid
0.4890;0.1567;0.0853;5;0.0000;0.9950;complete;1.8655;relu
0.4802;0.1568;0.1269;5;0.0000;0.9950;average;1.8591;relu
0.4799;0.1562;0.1495;5;0.0000;0.9950;single;1.7523;relu
0.6256;0.1545;0.6186;5;0.0001;0.5000;complete;0.8760;sigmoid
0.7336;0.1527;0.9392;5;0.0001;0.5000;average;0.9494;sigmoid
0.7331;0.1526;0.9579;5;0.0001;0.5000;single;0.8690;sigmoid
0.6726;0.1536;0.6900;5;0.0001;0.5000;complete;0.8088;relu
0.7393;0.1526;0.9549;5;0.0001;0.5000;average;0.8170;relu
0.7410;0.1530;0.9020;5;0.0001;0.5000;single;0.8079;relu
0.6354;0.1544;0.6313;5;0.0001;0.5500;complete;1.8142;sigmoid
0.7346;0.1526;0.9530;5;0.0001;0.5500;average;1.9063;sigmoid
0.7336;0.1527;0.9391;5;0.0001;0.5500;single;1.8235;sigmoid
0.6467;0.1543;0.6515;5;0.0001;0.5500;complete;1.7860;relu
0.7398;0.1527;0.9260;5;0.0001;0.5500;average;1.7112;relu
0.7410;0.1530;0.9020;5;0.0001;0.5500;single;1.7280;relu
0.7228;0.1526;0.9372;5;0.0001;0.7500;complete;1.8144;sigmoid
0.7323;0.1527;0.9419;5;0.0001;0.7500;average;1.8058;sigmoid
0.7345;0.1526;0.9468;5;0.0001;0.7500;single;1.7927;sigmoid
0.7297;0.1531;0.8801;5;0.0001;0.7500;complete;1.8176;relu
0.7410;0.1530;0.9020;5;0.0001;0.7500;average;1.7917;relu
0.7410;0.1530;0.9048;5;0.0001;0.7500;single;1.8085;relu
0.5833;0.1567;0.2830;5;0.0001;0.9500;complete;1.9315;sigmoid
0.6446;0.1561;0.4334;5;0.0001;0.9500;average;1.9258;sigmoid
0.6215;0.1556;0.4345;5;0.0001;0.9500;single;1.8782;sigmoid
0.5849;0.1565;0.2917;5;0.0001;0.9500;complete;1.8225;relu
0.6534;0.1560;0.4478;5;0.0001;0.9500;average;2.0414;relu
0.6391;0.1558;0.4478;5;0.0001;0.9500;single;1.8221;relu
0.4883;0.1567;0.0856;5;0.0001;0.9950;complete;1.9991;sigmoid
0.4790;0.1568;0.1233;5;0.0001;0.9950;average;1.9090;sigmoid
0.4765;0.1563;0.1446;5;0.0001;0.9950;single;1.9740;sigmoid
0.5002;0.1568;0.1067;5;0.0001;0.9950;complete;1.8396;relu
0.4936;0.1566;0.1381;5;0.0001;0.9950;average;1.7671;relu
0.5051;0.1568;0.1247;5;0.0001;0.9950;single;1.7679;relu
0.6179;0.1538;0.6327;5;0.0010;0.5000;complete;0.9737;sigmoid
0.7353;0.1526;0.9504;5;0.0010;0.5000;average;0.8872;sigmoid
0.7328;0.1526;0.9513;5;0.0010;0.5000;single;0.8693;sigmoid
0.6729;0.1537;0.6869;5;0.0010;0.5000;complete;0.8957;relu
0.7393;0.1526;0.9580;5;0.0010;0.5000;average;0.8639;relu
0.7409;0.1530;0.9013;5;0.0010;0.5000;single;0.8118;relu
0.6364;0.1544;0.6346;5;0.0010;0.5500;complete;1.7891;sigmoid
0.7328;0.1526;0.9499;5;0.0010;0.5500;average;1.8953;sigmoid
0.7322;0.1526;0.9442;5;0.0010;0.5500;single;1.7850;sigmoid
0.6466;0.1543;0.6506;5;0.0010;0.5500;complete;1.7409;relu
0.7398;0.1528;0.9307;5;0.0010;0.5500;average;1.7783;relu
0.7380;0.1527;0.9289;5;0.0010;0.5500;single;1.7236;relu
0.7208;0.1527;0.9391;5;0.0010;0.7500;complete;1.8054;sigmoid
0.7328;0.1526;0.9471;5;0.0010;0.7500;average;1.9560;sigmoid
0.7343;0.1526;0.9552;5;0.0010;0.7500;single;1.7909;sigmoid
0.7310;0.1530;0.8893;5;0.0010;0.7500;complete;1.7400;relu
0.7410;0.1530;0.9052;5;0.0010;0.7500;average;1.7589;relu
0.7410;0.1530;0.9048;5;0.0010;0.7500;single;1.7312;relu
0.6038;0.1566;0.2934;5;0.0010;0.9500;complete;1.8663;sigmoid
0.6553;0.1557;0.4665;5;0.0010;0.9500;average;1.9140;sigmoid
0.6072;0.1557;0.3984;5;0.0010;0.9500;single;1.8876;sigmoid
0.5860;0.1565;0.2903;5;0.0010;0.9500;complete;1.7733;relu
0.6519;0.1561;0.4174;5;0.0010;0.9500;average;1.7566;relu
0.6177;0.1559;0.3912;5;0.0010;0.9500;single;1.7851;relu
0.4917;0.1567;0.0752;5;0.0010;0.9950;complete;1.8120;sigmoid
0.5264;0.1572;0.1789;5;0.0010;0.9950;average;1.8179;sigmoid
0.4577;0.1577;0.0834;5;0.0010;0.9950;single;1.8127;sigmoid
0.4895;0.1572;0.0998;5;0.0010;0.9950;complete;1.7969;relu
0.4869;0.1573;0.1694;5;0.0010;0.9950;average;1.7452;relu
0.4856;0.1568;0.1435;5;0.0010;0.9950;single;1.8363;relu
0.6264;0.1538;0.6401;5;0.0100;0.5000;complete;0.8787;sigmoid
0.7331;0.1527;0.9383;5;0.0100;0.5000;average;0.8676;sigmoid
0.7350;0.1526;0.9466;5;0.0100;0.5000;single;0.9318;sigmoid
0.6719;0.1538;0.6756;5;0.0100;0.5000;complete;0.8089;relu
0.7386;0.1528;0.9338;5;0.0100;0.5000;average;0.8011;relu
0.6614;0.1535;0.6559;5;0.0100;0.5000;single;0.8066;relu
0.6403;0.1543;0.6528;5;0.0100;0.5500;complete;1.7945;sigmoid
0.7332;0.1527;0.9388;5;0.0100;0.5500;average;2.0013;sigmoid
0.7341;0.1526;0.9505;5;0.0100;0.5500;single;1.7747;sigmoid
0.6445;0.1544;0.6455;5;0.0100;0.5500;complete;1.7261;relu
0.7398;0.1528;0.9333;5;0.0100;0.5500;average;1.7284;relu
0.7390;0.1528;0.9276;5;0.0100;0.5500;single;1.7223;relu
0.7246;0.1527;0.9360;5;0.0100;0.7500;complete;1.8730;sigmoid
0.7355;0.1527;0.9452;5;0.0100;0.7500;average;1.9266;sigmoid
0.7329;0.1526;0.9500;5;0.0100;0.7500;single;1.7980;sigmoid
0.7343;0.1531;0.8857;5;0.0100;0.7500;complete;1.7654;relu
0.7409;0.1530;0.9048;5;0.0100;0.7500;average;1.8532;relu
0.7410;0.1530;0.9052;5;0.0100;0.7500;single;1.7324;relu
0.6251;0.1563;0.3066;5;0.0100;0.9500;complete;1.9145;sigmoid
0.6601;0.1555;0.4758;5;0.0100;0.9500;average;1.9116;sigmoid
0.6321;0.1554;0.4426;5;0.0100;0.9500;single;1.8023;sigmoid
0.6464;0.1561;0.3523;5;0.0100;0.9500;complete;1.7326;relu
0.6249;0.1563;0.3632;5;0.0100;0.9500;average;1.7244;relu
0.5991;0.1558;0.2850;5;0.0100;0.9500;single;1.7418;relu
0.5076;0.1569;0.1140;5;0.0100;0.9950;complete;1.8244;sigmoid
0.4775;0.1572;0.1503;5;0.0100;0.9950;average;1.8045;sigmoid
0.4611;0.1569;0.1735;5;0.0100;0.9950;single;1.7924;sigmoid
0.4648;0.1569;0.1051;5;0.0100;0.9950;complete;1.7427;relu
0.4930;0.1574;0.1410;5;0.0100;0.9950;average;1.7158;relu
0.4702;0.1570;0.1055;5;0.0100;0.9950;single;1.8294;relu
0.6311;0.1535;0.6681;5;0.1000;0.5000;complete;0.8756;sigmoid
0.7351;0.1527;0.9448;5;0.1000;0.5000;average;0.8763;sigmoid
0.7323;0.1526;0.9474;5;0.1000;0.5000;single;0.8761;sigmoid
0.6727;0.1536;0.6968;5;0.1000;0.5000;complete;0.8096;relu
0.7410;0.1530;0.9048;5;0.1000;0.5000;average;0.8514;relu
0.7382;0.1526;0.9511;5;0.1000;0.5000;single;0.8219;relu
0.6352;0.1543;0.6533;5;0.1000;0.5500;complete;1.8116;sigmoid
0.7354;0.1527;0.9423;5;0.1000;0.5500;average;1.9404;sigmoid
0.7331;0.1526;0.9630;5;0.1000;0.5500;single;1.7968;sigmoid
0.7376;0.1525;0.9690;5;0.1000;0.5500;complete;1.7264;relu
0.7387;0.1526;0.9521;5;0.1000;0.5500;average;1.7585;relu
0.7388;0.1528;0.9274;5;0.1000;0.5500;single;1.7313;relu
0.7323;0.1526;0.9393;5;0.1000;0.7500;complete;1.7826;sigmoid
0.7334;0.1526;0.9443;5;0.1000;0.7500;average;1.8964;sigmoid
0.7344;0.1526;0.9482;5;0.1000;0.7500;single;1.7899;sigmoid
0.7387;0.1525;0.9615;5;0.1000;0.7500;complete;1.7333;relu
0.6446;0.1553;0.5835;5;0.1000;0.7500;average;1.8609;relu
0.7375;0.1528;0.9272;5;0.1000;0.7500;single;1.7249;relu
0.6095;0.1566;0.2929;5;0.1000;0.9500;complete;1.7992;sigmoid
0.6342;0.1558;0.3821;5;0.1000;0.9500;average;1.8906;sigmoid
0.6472;0.1552;0.4544;5;0.1000;0.9500;single;1.8121;sigmoid
0.5941;0.1564;0.2237;5;0.1000;0.9500;complete;1.7316;relu
0.6454;0.1549;0.4801;5;0.1000;0.9500;average;1.7306;relu
0.6729;0.1549;0.5414;5;0.1000;0.9500;single;1.7253;relu
0.4776;0.1574;0.1167;5;0.1000;0.9950;complete;1.8021;sigmoid
0.4740;0.1573;0.1915;5;0.1000;0.9950;average;1.8710;sigmoid
0.4824;0.1570;0.1908;5;0.1000;0.9950;single;1.8044;sigmoid
0.5150;0.1572;0.0424;5;0.1000;0.9950;complete;1.7303;relu
0.4795;0.1577;0.1683;5;0.1000;0.9950;average;1.7274;relu
0.4919;0.1576;0.0863;5;0.1000;0.9950;single;1.7369;relu
0.7327;0.1527;0.9322;5;1.0000;0.5000;complete;0.8791;sigmoid
0.7359;0.1526;0.9471;5;1.0000;0.5000;average;0.8769;sigmoid
0.7304;0.1527;0.9355;5;1.0000;0.5000;single;0.8732;sigmoid
0.7369;0.1527;0.9325;5;1.0000;0.5000;complete;0.8091;relu
0.7367;0.1529;0.9068;5;1.0000;0.5000;average;0.8439;relu
0.7385;0.1529;0.9002;5;1.0000;0.5000;single;0.8189;relu
0.7331;0.1526;0.9524;5;1.0000;0.5500;complete;1.7956;sigmoid
0.7327;0.1526;0.9467;5;1.0000;0.5500;average;1.8130;sigmoid
0.7339;0.1527;0.9352;5;1.0000;0.5500;single;1.8087;sigmoid
0.5665;0.1553;0.4453;5;1.0000;0.5500;complete;1.7340;relu
0.5489;0.1545;0.5021;5;1.0000;0.5500;average;1.7602;relu
0.5466;0.1545;0.4833;5;1.0000;0.5500;single;1.7314;relu
0.7361;0.1525;0.9687;5;1.0000;0.7500;complete;1.7891;sigmoid
0.6489;0.1544;0.6313;5;1.0000;0.7500;average;1.9120;sigmoid
0.7356;0.1526;0.9428;5;1.0000;0.7500;single;1.7935;sigmoid
0.7398;0.1528;0.9222;5;1.0000;0.7500;complete;1.7921;relu
0.6762;0.1538;0.6367;5;1.0000;0.7500;average;1.8087;relu
0.7390;0.1529;0.9154;5;1.0000;0.7500;single;1.7243;relu
0.5954;0.1559;0.3246;5;1.0000;0.9500;complete;1.7904;sigmoid
0.6194;0.1559;0.4152;5;1.0000;0.9500;average;1.8293;sigmoid
0.5933;0.1563;0.4788;5;1.0000;0.9500;single;1.8041;sigmoid
0.6353;0.1560;0.3500;5;1.0000;0.9500;complete;1.7417;relu
0.6169;0.1547;0.4362;5;1.0000;0.9500;average;1.7272;relu
0.6334;0.1560;0.4632;5;1.0000;0.9500;single;1.7288;relu
0.3093;0.1581;0.1102;5;1.0000;0.9950;complete;1.7919;sigmoid
0.4416;0.1580;0.1439;5;1.0000;0.9950;average;1.8581;sigmoid
0.4342;0.1581;0.0938;5;1.0000;0.9950;single;1.8028;sigmoid
0.4609;0.1565;0.1332;5;1.0000;0.9950;complete;1.8087;relu
0.5167;0.1566;0.1784;5;1.0000;0.9950;average;1.8600;relu
0.5366;0.1571;0.1644;5;1.0000;0.9950;single;1.7286;relu
0.7081;0.1532;0.8315;5;10.0000;0.5000;complete;0.8786;sigmoid
0.7224;0.1537;0.8299;5;10.0000;0.5000;average;0.8817;sigmoid
0.5870;0.1545;0.6761;5;10.0000;0.5000;single;0.8761;sigmoid
0.4624;0.1526;0.3153;5;10.0000;0.5000;complete;0.8292;relu
0.3551;0.1518;0.2595;5;10.0000;0.5000;average;0.8128;relu
0.3446;0.1521;0.2077;5;10.0000;0.5000;single;0.8079;relu
0.7051;0.1532;0.8122;5;10.0000;0.5500;complete;1.8219;sigmoid
0.7071;0.1532;0.8111;5;10.0000;0.5500;average;1.8731;sigmoid
0.7069;0.1532;0.8156;5;10.0000;0.5500;single;1.7882;sigmoid
0.3407;0.1508;0.3541;5;10.0000;0.5500;complete;1.8087;relu
0.1082;0.1501;0.0162;5;10.0000;0.5500;average;1.7879;relu
0.0597;0.1498;0.0103;5;10.0000;0.5500;single;1.7105;relu
0.7341;0.1531;0.8910;5;10.0000;0.7500;complete;1.8137;sigmoid
0.7013;0.1538;0.8163;5;10.0000;0.7500;average;1.8683;sigmoid
0.6474;0.1531;0.7324;5;10.0000;0.7500;single;1.8224;sigmoid
0.0714;0.1493;0.0295;5;10.0000;0.7500;complete;1.7386;relu
0.1122;0.1483;0.0355;5;10.0000;0.7500;average;1.7272;relu
0.0684;0.1558;0.0116;5;10.0000;0.7500;single;1.7250;relu
0.6251;0.1553;0.5629;5;10.0000;0.9500;complete;1.7929;sigmoid
0.5864;0.1549;0.4531;5;10.0000;0.9500;average;2.0254;sigmoid
